post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"089ce94d6eb98b64904185437f9166c8";s:8:"username";s:35:"7A1E2135B295F6C4C51E4BFCE0A8B2D7@qq";}, 2017-06-05 05:19:55
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ff110878025a0749fd411fa79487e7a4";s:8:"username";s:41:"54a36e7a-ff3f-36ec-87f8-7d9a80ca0ef2@u591";}, 2017-06-05 14:51:38
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ff110878025a0749fd411fa79487e7a4";s:8:"username";s:41:"54a36e7a-ff3f-36ec-87f8-7d9a80ca0ef2@u591";}, 2017-06-05 14:51:52
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ff110878025a0749fd411fa79487e7a4";s:8:"username";s:41:"54a36e7a-ff3f-36ec-87f8-7d9a80ca0ef2@u591";}, 2017-06-05 14:52:05
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ff110878025a0749fd411fa79487e7a4";s:8:"username";s:41:"54a36e7a-ff3f-36ec-87f8-7d9a80ca0ef2@u591";}, 2017-06-05 14:52:17
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ff110878025a0749fd411fa79487e7a4";s:8:"username";s:41:"54a36e7a-ff3f-36ec-87f8-7d9a80ca0ef2@u591";}, 2017-06-05 14:52:29
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ff110878025a0749fd411fa79487e7a4";s:8:"username";s:41:"54a36e7a-ff3f-36ec-87f8-7d9a80ca0ef2@u591";}, 2017-06-05 14:52:31
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"a97edceea7a83ef484d541520efe3649";s:8:"username";s:35:"DE592D4B2F721D63E7207E4C43228703@qq";}, 2017-06-05 15:25:31
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bc1d148fd7f9d64461fc4587b52c5b40";s:8:"username";s:35:"D5537C5A511716A47877613BCC3C70E7@qq";}, 2017-06-05 15:28:47
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bc1d148fd7f9d64461fc4587b52c5b40";s:8:"username";s:35:"D5537C5A511716A47877613BCC3C70E7@qq";}, 2017-06-05 15:29:12
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bc1d148fd7f9d64461fc4587b52c5b40";s:8:"username";s:35:"D5537C5A511716A47877613BCC3C70E7@qq";}, 2017-06-05 15:30:00
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bc1d148fd7f9d64461fc4587b52c5b40";s:8:"username";s:35:"D5537C5A511716A47877613BCC3C70E7@qq";}, 2017-06-05 15:32:45
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bc1d148fd7f9d64461fc4587b52c5b40";s:8:"username";s:35:"D5537C5A511716A47877613BCC3C70E7@qq";}, 2017-06-05 15:33:43
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e5ff6b244ebb826d64e3cb73a35723e6";s:8:"username";s:41:"1a638684-508a-3e23-9ff8-d97964434250@u591";}, 2017-06-05 15:34:05
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e5ff6b244ebb826d64e3cb73a35723e6";s:8:"username";s:41:"1a638684-508a-3e23-9ff8-d97964434250@u591";}, 2017-06-05 15:34:17
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e5ff6b244ebb826d64e3cb73a35723e6";s:8:"username";s:41:"1a638684-508a-3e23-9ff8-d97964434250@u591";}, 2017-06-05 15:34:37
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e5ff6b244ebb826d64e3cb73a35723e6";s:8:"username";s:41:"1a638684-508a-3e23-9ff8-d97964434250@u591";}, 2017-06-05 15:34:50
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e5ff6b244ebb826d64e3cb73a35723e6";s:8:"username";s:41:"1a638684-508a-3e23-9ff8-d97964434250@u591";}, 2017-06-05 15:35:11
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bc1d148fd7f9d64461fc4587b52c5b40";s:8:"username";s:35:"D5537C5A511716A47877613BCC3C70E7@qq";}, 2017-06-05 15:56:12
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bc1d148fd7f9d64461fc4587b52c5b40";s:8:"username";s:35:"D5537C5A511716A47877613BCC3C70E7@qq";}, 2017-06-05 16:00:06
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bc1d148fd7f9d64461fc4587b52c5b40";s:8:"username";s:35:"D5537C5A511716A47877613BCC3C70E7@qq";}, 2017-06-05 16:01:28
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e5ff6b244ebb826d64e3cb73a35723e6";s:8:"username";s:41:"1a638684-508a-3e23-9ff8-d97964434250@u591";}, 2017-06-05 16:08:28
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e5ff6b244ebb826d64e3cb73a35723e6";s:8:"username";s:41:"1a638684-508a-3e23-9ff8-d97964434250@u591";}, 2017-06-05 16:08:41
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e5ff6b244ebb826d64e3cb73a35723e6";s:8:"username";s:41:"1a638684-508a-3e23-9ff8-d97964434250@u591";}, 2017-06-05 16:08:56
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e5ff6b244ebb826d64e3cb73a35723e6";s:8:"username";s:41:"1a638684-508a-3e23-9ff8-d97964434250@u591";}, 2017-06-05 16:09:16
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"8ba01306a72b1d5b9aff583a195b7809";s:8:"username";s:35:"8A487265DB1AC96F967BDA4AD7AEBBD4@qq";}, 2017-06-05 16:16:30
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e9e636ef4fbab4575ef5bb127bb99e90";s:8:"username";s:41:"71E18361-F0C8-4504-B890-9E55D210426D@u591";}, 2017-06-05 16:28:15
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e9e636ef4fbab4575ef5bb127bb99e90";s:8:"username";s:41:"71E18361-F0C8-4504-B890-9E55D210426D@u591";}, 2017-06-05 16:32:31
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e9e636ef4fbab4575ef5bb127bb99e90";s:8:"username";s:41:"71E18361-F0C8-4504-B890-9E55D210426D@u591";}, 2017-06-05 16:34:13
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e9e636ef4fbab4575ef5bb127bb99e90";s:8:"username";s:41:"71E18361-F0C8-4504-B890-9E55D210426D@u591";}, 2017-06-05 16:38:21
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e9e636ef4fbab4575ef5bb127bb99e90";s:8:"username";s:41:"71E18361-F0C8-4504-B890-9E55D210426D@u591";}, 2017-06-05 16:51:10
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e9e636ef4fbab4575ef5bb127bb99e90";s:8:"username";s:41:"71E18361-F0C8-4504-B890-9E55D210426D@u591";}, 2017-06-05 17:00:17
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e9e636ef4fbab4575ef5bb127bb99e90";s:8:"username";s:41:"71E18361-F0C8-4504-B890-9E55D210426D@u591";}, 2017-06-05 17:12:13
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"f58ec89a95fb727e5d6cc153ddcf7683";s:8:"username";s:35:"E83D285C0C225916DE4B5C79064E82D9@qq";}, 2017-06-05 17:20:51
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"c9ca2391438de6c925877afb8cf5d79e";s:8:"username";s:41:"5DD12CAE-EB0D-4F79-A10F-D9FBC439EB96@u591";}, 2017-06-05 17:21:21
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e554435ee362e30a7ca2b472c430d5a5";s:8:"username";s:19:"20170423152022@u591";}, 2017-06-05 17:24:02
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e554435ee362e30a7ca2b472c430d5a5";s:8:"username";s:19:"20170423152022@u591";}, 2017-06-05 17:29:19
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d672dda980fb426e995d002716b4e879";s:8:"username";s:35:"409D77364788B399126A89D1CA6CF3D3@qq";}, 2017-06-05 17:31:12
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"c9ca2391438de6c925877afb8cf5d79e";s:8:"username";s:41:"5DD12CAE-EB0D-4F79-A10F-D9FBC439EB96@u591";}, 2017-06-05 17:31:34
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"3db46e444a6b1a165fab9f17b2a7e63c";s:8:"username";s:41:"15c6da46-a80d-3eda-ba91-5cc7bcbd83a0@u591";}, 2017-06-05 18:03:29
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b8313c6a4bc57f008ea7f7cc16249949";s:8:"username";s:35:"E79BB2E128D9BFEF0DD3AE4E519EDDE0@qq";}, 2017-06-05 18:21:49
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"c9ca2391438de6c925877afb8cf5d79e";s:8:"username";s:41:"5DD12CAE-EB0D-4F79-A10F-D9FBC439EB96@u591";}, 2017-06-05 18:38:06
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"516d3e244e41efafe08247ffb5f08fa5";s:8:"username";s:35:"0891DCC31ACF8F895FE07EF26FE87D35@qq";}, 2017-06-05 19:18:50
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"903be546a3987547d595351708c5b81e";s:8:"username";s:35:"ojKm5wEIAvehDRQtcc3hiDlVNMlo@weixin";}, 2017-06-05 19:19:36
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"8bc146a300cc109b84899c0d51f6521c";s:8:"username";s:35:"142B5FDBE70CB711F4C811728F419203@qq";}, 2017-06-05 19:34:55
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"8bc146a300cc109b84899c0d51f6521c";s:8:"username";s:35:"142B5FDBE70CB711F4C811728F419203@qq";}, 2017-06-05 19:36:43
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"fdc46c97d1b34a72032bc3b2d1b92b8d";s:8:"username";s:35:"ojKm5wPzUtawPywZoUZePBwu-AP4@weixin";}, 2017-06-05 19:41:28
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b0c9cf77b8b6a81c09e372bcb69a83c1";s:8:"username";s:35:"2DF0B838ACD6216D65778D4EE7A48B3F@qq";}, 2017-06-05 20:42:08
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"97e9cda319716dfdd6fea5f21e16f4b9";s:8:"username";s:35:"7B52E3F0C9EFC42BEBEAB70992271452@qq";}, 2017-06-05 20:49:52
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"516d3e244e41efafe08247ffb5f08fa5";s:8:"username";s:35:"0891DCC31ACF8F895FE07EF26FE87D35@qq";}, 2017-06-05 21:02:10
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"8ef9a41191e98cc980db18b48e3d1be4";s:8:"username";s:35:"44ECECD8518DBB9265BAF518B3F01FE6@qq";}, 2017-06-05 21:09:47
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"abd685a940b68249b4b5cb2d10852467";s:8:"username";s:35:"B883E1C773FD9C6F5BAB345608F95339@qq";}, 2017-06-05 21:13:34
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"fa6ad80f07fd8b62e11a4a4393ec2fc8";s:8:"username";s:35:"ojKm5wG15xVxtTUiB0c9hA1ooNfw@weixin";}, 2017-06-05 21:32:57
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"fa6ad80f07fd8b62e11a4a4393ec2fc8";s:8:"username";s:35:"ojKm5wG15xVxtTUiB0c9hA1ooNfw@weixin";}, 2017-06-05 21:32:59
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"041d295f24c646d7ca4f16db54d7714e";s:8:"username";s:35:"1594582698F88CD5F7E952D23FC57547@qq";}, 2017-06-05 21:53:12
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ff110878025a0749fd411fa79487e7a4";s:8:"username";s:41:"54a36e7a-ff3f-36ec-87f8-7d9a80ca0ef2@u591";}, 2017-06-05 23:18:18
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ff110878025a0749fd411fa79487e7a4";s:8:"username";s:41:"54a36e7a-ff3f-36ec-87f8-7d9a80ca0ef2@u591";}, 2017-06-05 23:18:36
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ff110878025a0749fd411fa79487e7a4";s:8:"username";s:41:"54a36e7a-ff3f-36ec-87f8-7d9a80ca0ef2@u591";}, 2017-06-05 23:19:07
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b8313c6a4bc57f008ea7f7cc16249949";s:8:"username";s:35:"E79BB2E128D9BFEF0DD3AE4E519EDDE0@qq";}, 2017-06-05 23:28:46
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ff110878025a0749fd411fa79487e7a4";s:8:"username";s:41:"54a36e7a-ff3f-36ec-87f8-7d9a80ca0ef2@u591";}, 2017-06-05 23:46:26
