post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"758d3da306de7108a5afbb30520e3fe9";s:8:"username";s:41:"199bddf0-ac4e-36aa-9210-052ab40c9d97@u591";}, 2017-06-06 07:06:26
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"51eb4735b2dd759f0c87f71e30af0cb6";s:8:"username";s:41:"8c59a607-dee9-3a2a-8438-8c71c9126d4e@u591";}, 2017-06-06 21:05:19
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"51eb4735b2dd759f0c87f71e30af0cb6";s:8:"username";s:41:"8c59a607-dee9-3a2a-8438-8c71c9126d4e@u591";}, 2017-06-06 21:05:32
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"51eb4735b2dd759f0c87f71e30af0cb6";s:8:"username";s:41:"8c59a607-dee9-3a2a-8438-8c71c9126d4e@u591";}, 2017-06-06 21:06:25
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"51eb4735b2dd759f0c87f71e30af0cb6";s:8:"username";s:41:"8c59a607-dee9-3a2a-8438-8c71c9126d4e@u591";}, 2017-06-06 21:06:39
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"51eb4735b2dd759f0c87f71e30af0cb6";s:8:"username";s:41:"8c59a607-dee9-3a2a-8438-8c71c9126d4e@u591";}, 2017-06-06 21:08:04
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"51eb4735b2dd759f0c87f71e30af0cb6";s:8:"username";s:41:"8c59a607-dee9-3a2a-8438-8c71c9126d4e@u591";}, 2017-06-06 21:08:19
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"14ff333f58438da33f8e66b67c75f9b6";s:8:"username";s:35:"C2E3708BBD238AFA568500F6A961DC06@qq";}, 2017-06-06 21:08:53
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e1ada869fdb534e59bc411ffb5cdebc6";s:8:"username";s:35:"ojKm5wMJmaf1zciiQem8rQlO4SBM@weixin";}, 2017-06-06 21:17:46
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e1ada869fdb534e59bc411ffb5cdebc6";s:8:"username";s:35:"ojKm5wMJmaf1zciiQem8rQlO4SBM@weixin";}, 2017-06-06 21:18:08
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e1ada869fdb534e59bc411ffb5cdebc6";s:8:"username";s:35:"ojKm5wMJmaf1zciiQem8rQlO4SBM@weixin";}, 2017-06-06 21:23:51
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"903be546a3987547d595351708c5b81e";s:8:"username";s:35:"ojKm5wEIAvehDRQtcc3hiDlVNMlo@weixin";}, 2017-06-06 21:29:19
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"61a887c4e9326815535ee7d1389d75d7";s:8:"username";s:35:"ojKm5wP_hBdmM7RsYdBw-jxAyvCg@weixin";}, 2017-06-06 21:34:08
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"61a887c4e9326815535ee7d1389d75d7";s:8:"username";s:35:"ojKm5wP_hBdmM7RsYdBw-jxAyvCg@weixin";}, 2017-06-06 21:45:57
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"61a887c4e9326815535ee7d1389d75d7";s:8:"username";s:35:"ojKm5wP_hBdmM7RsYdBw-jxAyvCg@weixin";}, 2017-06-06 21:50:23
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"51eb4735b2dd759f0c87f71e30af0cb6";s:8:"username";s:41:"8c59a607-dee9-3a2a-8438-8c71c9126d4e@u591";}, 2017-06-06 22:10:21
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"51eb4735b2dd759f0c87f71e30af0cb6";s:8:"username";s:41:"8c59a607-dee9-3a2a-8438-8c71c9126d4e@u591";}, 2017-06-06 22:10:34
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"1685e8cd347d5d345c739e2a7ff24288";s:8:"username";s:41:"4d7bd6a0-4f45-3fc3-b1b0-0e0bc06b00ab@u591";}, 2017-06-06 22:20:11
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"1685e8cd347d5d345c739e2a7ff24288";s:8:"username";s:41:"4d7bd6a0-4f45-3fc3-b1b0-0e0bc06b00ab@u591";}, 2017-06-06 22:20:34
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"86ed73351edde0d9329900782fb9d706";s:8:"username";s:41:"e0fc03ac-c0eb-3461-80b9-cfc484afaaf1@u591";}, 2017-06-06 22:21:40
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e14ea1c21afd78b2e1f2963c0609a6ae";s:8:"username";s:35:"FDBE143360940CA666D72DB7AC49F862@qq";}, 2017-06-06 23:06:06
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"51eb4735b2dd759f0c87f71e30af0cb6";s:8:"username";s:41:"8c59a607-dee9-3a2a-8438-8c71c9126d4e@u591";}, 2017-06-06 23:10:49
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e1ada869fdb534e59bc411ffb5cdebc6";s:8:"username";s:35:"ojKm5wMJmaf1zciiQem8rQlO4SBM@weixin";}, 2017-06-06 23:36:24
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"f58ec89a95fb727e5d6cc153ddcf7683";s:8:"username";s:35:"E83D285C0C225916DE4B5C79064E82D9@qq";}, 2017-06-06 23:58:13
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e1ada869fdb534e59bc411ffb5cdebc6";s:8:"username";s:35:"ojKm5wMJmaf1zciiQem8rQlO4SBM@weixin";}, 2017-06-06 23:58:46
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e1ada869fdb534e59bc411ffb5cdebc6";s:8:"username";s:35:"ojKm5wMJmaf1zciiQem8rQlO4SBM@weixin";}, 2017-06-06 23:59:38
