post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"fade7d9483f6b4a695379b803e78c6ee";s:8:"username";s:41:"1b685153-e7a7-37b0-b113-5e618e59f651@u591";}, 2017-05-30 00:02:22
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"04621888a303dc223c0fc0dc1178d7bd";s:8:"username";s:35:"CA40D852ABD1B6D245A482E7EF83A98D@qq";}, 2017-05-30 01:04:39
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"04621888a303dc223c0fc0dc1178d7bd";s:8:"username";s:35:"CA40D852ABD1B6D245A482E7EF83A98D@qq";}, 2017-05-30 01:04:51
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"01cf4f3fee5993379d567d3c9c0a7b77";s:8:"username";s:41:"803e0ca3-f537-3bbc-8c72-bfdfa3adf562@u591";}, 2017-05-30 01:05:09
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"01cf4f3fee5993379d567d3c9c0a7b77";s:8:"username";s:41:"803e0ca3-f537-3bbc-8c72-bfdfa3adf562@u591";}, 2017-05-30 01:05:12
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bc3123715793b2b2c954fd28c0fb2dfe";s:8:"username";s:35:"E5228BB0752AA816D0D90A3065614E83@qq";}, 2017-05-30 01:05:15
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"099e867ac8daad5b3ee5fae7c23edfae";s:8:"username";s:35:"A6FB2CC15D8B496DC43ECB56F2C924C2@qq";}, 2017-05-30 01:07:23
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"94f34ce73152da65a32012978a5115eb";s:8:"username";s:41:"6e6c3c2a-40dc-314f-8f10-645cbbbcaafc@u591";}, 2017-05-30 01:09:37
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"a97edceea7a83ef484d541520efe3649";s:8:"username";s:35:"DE592D4B2F721D63E7207E4C43228703@qq";}, 2017-05-30 01:13:14
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"0ceae305a22875ab9e89f95bcf4dfb17";s:8:"username";s:41:"2a4f8f88-f3c6-343f-939f-86cf86122628@u591";}, 2017-05-30 01:24:01
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bc3123715793b2b2c954fd28c0fb2dfe";s:8:"username";s:35:"E5228BB0752AA816D0D90A3065614E83@qq";}, 2017-05-30 01:26:40
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bc3123715793b2b2c954fd28c0fb2dfe";s:8:"username";s:35:"E5228BB0752AA816D0D90A3065614E83@qq";}, 2017-05-30 01:26:47
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"0ceae305a22875ab9e89f95bcf4dfb17";s:8:"username";s:41:"2a4f8f88-f3c6-343f-939f-86cf86122628@u591";}, 2017-05-30 01:27:11
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d6184b30ce8848d0348a39a01ea08b09";s:8:"username";s:35:"3F3DB4697F655649030649DFE1CDD3E8@qq";}, 2017-05-30 01:31:47
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d6184b30ce8848d0348a39a01ea08b09";s:8:"username";s:35:"3F3DB4697F655649030649DFE1CDD3E8@qq";}, 2017-05-30 01:31:59
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"58c4423711c614da40de6028ec1c7f05";s:8:"username";s:35:"ojKm5wJaosZg3cEYDpjW6a3q9V5Y@weixin";}, 2017-05-30 01:33:38
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"eb1b45c3921d1ff7f3f12751a91ceb17";s:8:"username";s:41:"6bbc7b64-2b07-3cd9-b425-df18549b4dff@u591";}, 2017-05-30 01:45:39
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"eb1b45c3921d1ff7f3f12751a91ceb17";s:8:"username";s:41:"6bbc7b64-2b07-3cd9-b425-df18549b4dff@u591";}, 2017-05-30 01:52:56
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"eb1b45c3921d1ff7f3f12751a91ceb17";s:8:"username";s:41:"6bbc7b64-2b07-3cd9-b425-df18549b4dff@u591";}, 2017-05-30 01:54:53
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"1e187a94b43d3c155519a5612d970e85";s:8:"username";s:41:"fcd028b9-2803-3abe-9bf6-7e781ee4dc8d@u591";}, 2017-05-30 01:56:34
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"0ceae305a22875ab9e89f95bcf4dfb17";s:8:"username";s:41:"2a4f8f88-f3c6-343f-939f-86cf86122628@u591";}, 2017-05-30 01:57:06
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"13665f7de1c4346188752a7b8007c053";s:8:"username";s:35:"7EB1076E91E2AC8A973A57EAA43FCDC2@qq";}, 2017-05-30 02:03:30
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"0ceae305a22875ab9e89f95bcf4dfb17";s:8:"username";s:41:"2a4f8f88-f3c6-343f-939f-86cf86122628@u591";}, 2017-05-30 02:04:56
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"0ceae305a22875ab9e89f95bcf4dfb17";s:8:"username";s:41:"2a4f8f88-f3c6-343f-939f-86cf86122628@u591";}, 2017-05-30 02:04:59
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d9ca7e34846b6769379a513ab58bf545";s:8:"username";s:35:"152DD1B7DC3EA73174A07F92A93FD1C2@qq";}, 2017-05-30 02:11:59
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"13665f7de1c4346188752a7b8007c053";s:8:"username";s:35:"7EB1076E91E2AC8A973A57EAA43FCDC2@qq";}, 2017-05-30 02:12:14
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d9ca7e34846b6769379a513ab58bf545";s:8:"username";s:35:"152DD1B7DC3EA73174A07F92A93FD1C2@qq";}, 2017-05-30 02:13:32
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"833a20a6c5bc6e75dcab1cb494ba8e44";s:8:"username";s:35:"94E9FA3E1EA3FF3A40CAE30056D17BD5@qq";}, 2017-05-30 02:16:31
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d6184b30ce8848d0348a39a01ea08b09";s:8:"username";s:35:"3F3DB4697F655649030649DFE1CDD3E8@qq";}, 2017-05-30 02:20:47
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"5bad982b5b37fca5a61bb2c2ee36785c";s:8:"username";s:35:"8C7E952C41D7AD8F999C95E6D33BA4BB@qq";}, 2017-05-30 02:21:15
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"6cb1ad223a4c6b85f99bd2be7cdd3f60";s:8:"username";s:41:"0bc59a78-56e1-3747-a152-7d7fd4135191@u591";}, 2017-05-30 02:37:41
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"833a20a6c5bc6e75dcab1cb494ba8e44";s:8:"username";s:35:"94E9FA3E1EA3FF3A40CAE30056D17BD5@qq";}, 2017-05-30 02:42:38
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"833a20a6c5bc6e75dcab1cb494ba8e44";s:8:"username";s:35:"94E9FA3E1EA3FF3A40CAE30056D17BD5@qq";}, 2017-05-30 02:43:05
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"833a20a6c5bc6e75dcab1cb494ba8e44";s:8:"username";s:35:"94E9FA3E1EA3FF3A40CAE30056D17BD5@qq";}, 2017-05-30 02:45:01
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"833a20a6c5bc6e75dcab1cb494ba8e44";s:8:"username";s:35:"94E9FA3E1EA3FF3A40CAE30056D17BD5@qq";}, 2017-05-30 02:45:55
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"833a20a6c5bc6e75dcab1cb494ba8e44";s:8:"username";s:35:"94E9FA3E1EA3FF3A40CAE30056D17BD5@qq";}, 2017-05-30 02:48:44
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d6184b30ce8848d0348a39a01ea08b09";s:8:"username";s:35:"3F3DB4697F655649030649DFE1CDD3E8@qq";}, 2017-05-30 02:50:28
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"6cb1ad223a4c6b85f99bd2be7cdd3f60";s:8:"username";s:41:"0bc59a78-56e1-3747-a152-7d7fd4135191@u591";}, 2017-05-30 02:53:44
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"6cb1ad223a4c6b85f99bd2be7cdd3f60";s:8:"username";s:41:"0bc59a78-56e1-3747-a152-7d7fd4135191@u591";}, 2017-05-30 02:53:47
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ea98b71a90fc9409d7455b5b131adc5a";s:8:"username";s:35:"ojKm5wJ9UFjUW8pUgEYmiiqXAi-w@weixin";}, 2017-05-30 02:59:55
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ea98b71a90fc9409d7455b5b131adc5a";s:8:"username";s:35:"ojKm5wJ9UFjUW8pUgEYmiiqXAi-w@weixin";}, 2017-05-30 03:05:04
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ea98b71a90fc9409d7455b5b131adc5a";s:8:"username";s:35:"ojKm5wJ9UFjUW8pUgEYmiiqXAi-w@weixin";}, 2017-05-30 03:05:07
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"49c6dd8d882318b616f478d042c71f2c";s:8:"username";s:35:"ojKm5wNP8dojlop7GCtbxYo4K1_I@weixin";}, 2017-05-30 03:43:17
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d9ca7e34846b6769379a513ab58bf545";s:8:"username";s:35:"152DD1B7DC3EA73174A07F92A93FD1C2@qq";}, 2017-05-30 03:43:42
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d9ca7e34846b6769379a513ab58bf545";s:8:"username";s:35:"152DD1B7DC3EA73174A07F92A93FD1C2@qq";}, 2017-05-30 03:43:45
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"4146210722eac9983471d65ebd4e197d";s:8:"username";s:41:"612a7764-bd42-3d1a-842a-2841c97a0163@u591";}, 2017-05-30 04:37:19
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b304e3283a19e74b19d82d7b6213178a";s:8:"username";s:41:"91391226-4fda-305d-b5fc-a87305cde95c@u591";}, 2017-05-30 04:56:49
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"2a840fe63d3809b01574a0fe9776158f";s:8:"username";s:35:"102106F3DBA126B0B8876D5553D53E9A@qq";}, 2017-05-30 05:20:26
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"026d0e23a260b7f3c0782c9a33ef99c2";s:8:"username";s:41:"79df7bf2-f35a-3bbc-bc88-becafdcff8ec@u591";}, 2017-05-30 05:21:04
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"67a45bee2d31d2b0d00bc208e98d0dbe";s:8:"username";s:35:"9262E3B6723503C17EB5D5BDCF2CE413@qq";}, 2017-05-30 05:28:39
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"67a45bee2d31d2b0d00bc208e98d0dbe";s:8:"username";s:35:"9262E3B6723503C17EB5D5BDCF2CE413@qq";}, 2017-05-30 05:28:54
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"2a840fe63d3809b01574a0fe9776158f";s:8:"username";s:35:"102106F3DBA126B0B8876D5553D53E9A@qq";}, 2017-05-30 05:29:59
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"2a840fe63d3809b01574a0fe9776158f";s:8:"username";s:35:"102106F3DBA126B0B8876D5553D53E9A@qq";}, 2017-05-30 05:43:52
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"5706c628262a25dcb17f01b8606cd51f";s:8:"username";s:35:"B6E91427605A6257E4C7D3D9F49333F0@qq";}, 2017-05-30 05:55:10
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"5706c628262a25dcb17f01b8606cd51f";s:8:"username";s:35:"B6E91427605A6257E4C7D3D9F49333F0@qq";}, 2017-05-30 06:01:47
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"51c9ecf73768f849b3f52947a316229b";s:8:"username";s:35:"ojKm5wLo4UPkfjlDFiKGmKd4UPdc@weixin";}, 2017-05-30 06:04:12
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"5706c628262a25dcb17f01b8606cd51f";s:8:"username";s:35:"B6E91427605A6257E4C7D3D9F49333F0@qq";}, 2017-05-30 06:06:16
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"5d165c82f3e501ddd486d632fd11ec78";s:8:"username";s:41:"ffcaee81-32b5-3b59-9e1e-ba46ee21d709@u591";}, 2017-05-30 06:20:54
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"2a840fe63d3809b01574a0fe9776158f";s:8:"username";s:35:"102106F3DBA126B0B8876D5553D53E9A@qq";}, 2017-05-30 06:25:30
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"0c1bfdae5ca837c82623ca68f2be345a";s:8:"username";s:41:"3d9e0f28-9665-3d98-842e-7d6044ec2b90@u591";}, 2017-05-30 06:30:40
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"5706c628262a25dcb17f01b8606cd51f";s:8:"username";s:35:"B6E91427605A6257E4C7D3D9F49333F0@qq";}, 2017-05-30 06:31:17
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"5d165c82f3e501ddd486d632fd11ec78";s:8:"username";s:41:"ffcaee81-32b5-3b59-9e1e-ba46ee21d709@u591";}, 2017-05-30 06:31:24
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d10fb6aa4c77ab1a8a68a0842411df91";s:8:"username";s:41:"33846826-bceb-330a-af82-524c3a9c002c@u591";}, 2017-05-30 06:33:49
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d10fb6aa4c77ab1a8a68a0842411df91";s:8:"username";s:41:"33846826-bceb-330a-af82-524c3a9c002c@u591";}, 2017-05-30 06:34:54
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d10fb6aa4c77ab1a8a68a0842411df91";s:8:"username";s:41:"33846826-bceb-330a-af82-524c3a9c002c@u591";}, 2017-05-30 06:37:25
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"2a840fe63d3809b01574a0fe9776158f";s:8:"username";s:35:"102106F3DBA126B0B8876D5553D53E9A@qq";}, 2017-05-30 06:42:58
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d7dd4c5500b402e26ee882246779581e";s:8:"username";s:35:"B45EB7ED3F30DE6BD81120DE2365DF61@qq";}, 2017-05-30 06:43:27
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"5706c628262a25dcb17f01b8606cd51f";s:8:"username";s:35:"B6E91427605A6257E4C7D3D9F49333F0@qq";}, 2017-05-30 06:44:18
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d7dd4c5500b402e26ee882246779581e";s:8:"username";s:35:"B45EB7ED3F30DE6BD81120DE2365DF61@qq";}, 2017-05-30 06:44:42
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"0d6fb867f45945c8f628b909cbe3c728";s:8:"username";s:41:"ca11cc99-ec52-3f53-afd9-b8a128c23a06@u591";}, 2017-05-30 06:45:44
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d7dd4c5500b402e26ee882246779581e";s:8:"username";s:35:"B45EB7ED3F30DE6BD81120DE2365DF61@qq";}, 2017-05-30 06:45:46
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"8931098968526e8f8feea5a0c7ae6629";s:8:"username";s:41:"e9dd2d96-9f00-3f83-b8ce-9671190369c9@u591";}, 2017-05-30 06:48:06
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"089ce94d6eb98b64904185437f9166c8";s:8:"username";s:35:"7A1E2135B295F6C4C51E4BFCE0A8B2D7@qq";}, 2017-05-30 06:49:25
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"8931098968526e8f8feea5a0c7ae6629";s:8:"username";s:41:"e9dd2d96-9f00-3f83-b8ce-9671190369c9@u591";}, 2017-05-30 06:50:54
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"0cee54aa1eecd4d9a0d24e414a548697";s:8:"username";s:41:"f65e1e12-1293-31f5-a7fd-1da250852d83@u591";}, 2017-05-30 06:55:16
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"089ce94d6eb98b64904185437f9166c8";s:8:"username";s:35:"7A1E2135B295F6C4C51E4BFCE0A8B2D7@qq";}, 2017-05-30 06:55:55
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"0d6fb867f45945c8f628b909cbe3c728";s:8:"username";s:41:"ca11cc99-ec52-3f53-afd9-b8a128c23a06@u591";}, 2017-05-30 06:56:14
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"541955fc4dce681d941ce2cf5dbf862d";s:8:"username";s:41:"8c463dd3-9ef8-3714-aa13-634b713261e6@u591";}, 2017-05-30 06:56:26
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"58c4423711c614da40de6028ec1c7f05";s:8:"username";s:35:"ojKm5wJaosZg3cEYDpjW6a3q9V5Y@weixin";}, 2017-05-30 06:57:03
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"3b2b56e7c9058a540c39a79f8da04e99";s:8:"username";s:35:"615659E20B3246462017BE031C2A200B@qq";}, 2017-05-30 06:59:03
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"0d6fb867f45945c8f628b909cbe3c728";s:8:"username";s:41:"ca11cc99-ec52-3f53-afd9-b8a128c23a06@u591";}, 2017-05-30 07:02:01
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"0d6fb867f45945c8f628b909cbe3c728";s:8:"username";s:41:"ca11cc99-ec52-3f53-afd9-b8a128c23a06@u591";}, 2017-05-30 07:02:16
