 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"C7247001644C63FAB40A8B708334126D";s:4:"sign";s:32:"32dd5683b33249fabcd1287397115dbe";s:7:"game_id";s:1:"9";}, 2017-05-24 00:02:13
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"6AF59290157FE00217971CB8A9A8952F";s:4:"sign";s:32:"44e068f89d9d304b92a7074020217cfc";s:7:"game_id";s:1:"9";}, 2017-05-24 01:05:54
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"6AF59290157FE00217971CB8A9A8952F";s:4:"sign";s:32:"44e068f89d9d304b92a7074020217cfc";s:7:"game_id";s:1:"9";}, 2017-05-24 01:05:56
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"7087E8BAA37313C87E195B500B95ADD7";s:4:"sign";s:32:"7d6b52ec16bf3c55f5724220f53d10c9";s:7:"game_id";s:1:"9";}, 2017-05-24 01:06:41
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"0D48A716DCA77349BB7029FC6B449F10";s:4:"sign";s:32:"8cdbb8a196242092d134d1d662915e8b";s:7:"game_id";s:1:"9";}, 2017-05-24 01:08:00
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"0D48A716DCA77349BB7029FC6B449F10";s:4:"sign";s:32:"8cdbb8a196242092d134d1d662915e8b";s:7:"game_id";s:1:"9";}, 2017-05-24 01:09:07
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"37E1436117F531C10E161409DF4B465F";s:4:"sign";s:32:"26ce893303feea13dba9da994818afe6";s:7:"game_id";s:1:"9";}, 2017-05-24 01:11:25
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"0D48A716DCA77349BB7029FC6B449F10";s:4:"sign";s:32:"8cdbb8a196242092d134d1d662915e8b";s:7:"game_id";s:1:"9";}, 2017-05-24 01:11:50
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"0D48A716DCA77349BB7029FC6B449F10";s:4:"sign";s:32:"8cdbb8a196242092d134d1d662915e8b";s:7:"game_id";s:1:"9";}, 2017-05-24 01:15:11
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"0D48A716DCA77349BB7029FC6B449F10";s:4:"sign";s:32:"8cdbb8a196242092d134d1d662915e8b";s:7:"game_id";s:1:"9";}, 2017-05-24 01:18:30
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"51A3CF073055C2A811A36D0FF54CA111";s:4:"sign";s:32:"2e978cc2b14fd6f5e1662168f143e325";s:7:"game_id";s:1:"9";}, 2017-05-24 01:24:31
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"2FA949B75981CAF74343DADA17AD67F1";s:4:"sign";s:32:"ff5e82f74031aa880770b2f300a7766e";s:7:"game_id";s:1:"9";}, 2017-05-24 01:31:02
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"6AF59290157FE00217971CB8A9A8952F";s:4:"sign";s:32:"44e068f89d9d304b92a7074020217cfc";s:7:"game_id";s:1:"9";}, 2017-05-24 01:36:52
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"2FA949B75981CAF74343DADA17AD67F1";s:4:"sign";s:32:"ff5e82f74031aa880770b2f300a7766e";s:7:"game_id";s:1:"9";}, 2017-05-24 01:39:15
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"2FA949B75981CAF74343DADA17AD67F1";s:4:"sign";s:32:"ff5e82f74031aa880770b2f300a7766e";s:7:"game_id";s:1:"9";}, 2017-05-24 01:48:18
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B98D332883733FD9FB3A894F9FF8A70A";s:4:"sign";s:32:"90bd788c764c86f86c62010573380dcd";s:7:"game_id";s:1:"9";}, 2017-05-24 01:54:23
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"94E9FA3E1EA3FF3A40CAE30056D17BD5";s:4:"sign";s:32:"6831667d9d199fdf8d620297b5970ca6";s:7:"game_id";s:1:"9";}, 2017-05-24 02:06:34
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"E32D3A1151C6FEC21C2EAF4ADE810B10";s:4:"sign";s:32:"0fcd0555a78ef1909160f3a647d294c9";s:7:"game_id";s:1:"9";}, 2017-05-24 02:19:39
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"A6FB2CC15D8B496DC43ECB56F2C924C2";s:4:"sign";s:32:"bdf388d7a63e3e39b8d8ccfebb1eceeb";s:7:"game_id";s:1:"9";}, 2017-05-24 02:24:51
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"7087E8BAA37313C87E195B500B95ADD7";s:4:"sign";s:32:"7d6b52ec16bf3c55f5724220f53d10c9";s:7:"game_id";s:1:"9";}, 2017-05-24 02:52:29
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ADFD0E1B7E69344256879B81D6B17278";s:4:"sign";s:32:"baf4942fe77eb7d425deb873231c61cf";s:7:"game_id";s:1:"9";}, 2017-05-24 04:26:55
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ADFD0E1B7E69344256879B81D6B17278";s:4:"sign";s:32:"baf4942fe77eb7d425deb873231c61cf";s:7:"game_id";s:1:"9";}, 2017-05-24 04:50:08
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ADFD0E1B7E69344256879B81D6B17278";s:4:"sign";s:32:"baf4942fe77eb7d425deb873231c61cf";s:7:"game_id";s:1:"9";}, 2017-05-24 05:05:44
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ADFD0E1B7E69344256879B81D6B17278";s:4:"sign";s:32:"baf4942fe77eb7d425deb873231c61cf";s:7:"game_id";s:1:"9";}, 2017-05-24 05:36:47
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"2117936DC1512436E3BDFB4D492DF95B";s:4:"sign";s:32:"ec4bd149441b579191533dd3b7400447";s:7:"game_id";s:1:"9";}, 2017-05-24 06:02:11
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"81A624B3D19172AD0E8981E50FEC43E1";s:4:"sign";s:32:"d4cfdaca8eecc066879a2b19bc06013e";s:7:"game_id";s:1:"9";}, 2017-05-24 06:04:51
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"81A624B3D19172AD0E8981E50FEC43E1";s:4:"sign";s:32:"d4cfdaca8eecc066879a2b19bc06013e";s:7:"game_id";s:1:"9";}, 2017-05-24 06:08:23
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"A99754312A75A2B80D57C5943EF4441B";s:4:"sign";s:32:"0fcc2936e7ca90458e76ef091595a637";s:7:"game_id";s:1:"9";}, 2017-05-24 06:13:38
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"2117936DC1512436E3BDFB4D492DF95B";s:4:"sign";s:32:"ec4bd149441b579191533dd3b7400447";s:7:"game_id";s:1:"9";}, 2017-05-24 06:25:26
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"666EFC3E093EC2AB01D220EB3F9D0562";s:4:"sign";s:32:"60c67f32e959be4857e96e29a688c649";s:7:"game_id";s:1:"9";}, 2017-05-24 06:33:32
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"A51D6D32C446FDFBF091DDF9E23095E1";s:4:"sign";s:32:"9dc7c00caec7024393e702cea123a643";s:7:"game_id";s:1:"9";}, 2017-05-24 06:37:05
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"4C701FFD24A0D4C6E64D12B83E120FC5";s:4:"sign";s:32:"dfc40e39f7c42ed0051c6f2da332c711";s:7:"game_id";s:1:"9";}, 2017-05-24 06:45:52
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"36F9CF7F71A23B992BCEB134D50FD2DF";s:4:"sign";s:32:"fb6bbcb2cdea504b183b3c068330db6a";s:7:"game_id";s:1:"9";}, 2017-05-24 06:51:49
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"36F9CF7F71A23B992BCEB134D50FD2DF";s:4:"sign";s:32:"fb6bbcb2cdea504b183b3c068330db6a";s:7:"game_id";s:1:"9";}, 2017-05-24 06:53:52
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"3C6B7C1FC333BC2B74B306866BE51CBF";s:4:"sign";s:32:"714b76e5667b8c58037b88700e789dff";s:7:"game_id";s:1:"9";}, 2017-05-24 06:56:20
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"36F9CF7F71A23B992BCEB134D50FD2DF";s:4:"sign";s:32:"fb6bbcb2cdea504b183b3c068330db6a";s:7:"game_id";s:1:"9";}, 2017-05-24 06:57:21
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"FE94AC244F10C25EDFDBF43F7AEAEEF8";s:4:"sign";s:32:"e58aac3b1700d21d0eedac7d85e6c9a5";s:7:"game_id";s:1:"9";}, 2017-05-24 07:06:28
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B883E1C773FD9C6F5BAB345608F95339";s:4:"sign";s:32:"26285f46e06bb1ec8fd13bd0251c798f";s:7:"game_id";s:1:"9";}, 2017-05-24 07:09:28
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"36F9CF7F71A23B992BCEB134D50FD2DF";s:4:"sign";s:32:"fb6bbcb2cdea504b183b3c068330db6a";s:7:"game_id";s:1:"9";}, 2017-05-24 07:15:19
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"142B5FDBE70CB711F4C811728F419203";s:4:"sign";s:32:"b5ea4277278e552e965b2971954da3cd";s:7:"game_id";s:1:"9";}, 2017-05-24 07:21:33
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ABF08E1DE30BF82849B986D2517E7824";s:4:"sign";s:32:"a326c1eb8d818dc7716a9253a547bf17";s:7:"game_id";s:1:"9";}, 2017-05-24 07:26:03
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"725EDC14913E7EAB524C05769FEC38FA";s:4:"sign";s:32:"97c93f2b796675d26170c838e43b65e7";s:7:"game_id";s:1:"9";}, 2017-05-24 07:26:12
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"3A69578B2032292A4CE8928DB83C6897";s:4:"sign";s:32:"eb18fd2c867161a4cb5a935e19ea945b";s:7:"game_id";s:1:"9";}, 2017-05-24 07:36:25
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"36F9CF7F71A23B992BCEB134D50FD2DF";s:4:"sign";s:32:"fb6bbcb2cdea504b183b3c068330db6a";s:7:"game_id";s:1:"9";}, 2017-05-24 07:40:23
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ADFD0E1B7E69344256879B81D6B17278";s:4:"sign";s:32:"baf4942fe77eb7d425deb873231c61cf";s:7:"game_id";s:1:"9";}, 2017-05-24 07:48:26
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"EA02D2099B5896BFC6B86873417D4ADD";s:4:"sign";s:32:"43adce267365bb097c5dc2794511916f";s:7:"game_id";s:1:"9";}, 2017-05-24 07:51:01
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"725EDC14913E7EAB524C05769FEC38FA";s:4:"sign";s:32:"97c93f2b796675d26170c838e43b65e7";s:7:"game_id";s:1:"9";}, 2017-05-24 07:59:47
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"3A69578B2032292A4CE8928DB83C6897";s:4:"sign";s:32:"eb18fd2c867161a4cb5a935e19ea945b";s:7:"game_id";s:1:"9";}, 2017-05-24 08:00:50
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"EA02D2099B5896BFC6B86873417D4ADD";s:4:"sign";s:32:"43adce267365bb097c5dc2794511916f";s:7:"game_id";s:1:"9";}, 2017-05-24 08:04:19
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"EA02D2099B5896BFC6B86873417D4ADD";s:4:"sign";s:32:"43adce267365bb097c5dc2794511916f";s:7:"game_id";s:1:"9";}, 2017-05-24 08:05:32
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"F562B0C12009216E939E8A62B0BE7BEA";s:4:"sign";s:32:"08120b7ff2ec52eb381d8ae1ff71bfa1";s:7:"game_id";s:1:"9";}, 2017-05-24 08:14:44
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"7B52E3F0C9EFC42BEBEAB70992271452";s:4:"sign";s:32:"b7b2ff25ef83aaf3e564eed419ec0730";s:7:"game_id";s:1:"9";}, 2017-05-24 08:15:57
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"7F356388EE2665A0FA2E4FE05292B735";s:4:"sign";s:32:"1f6c780ca6fe86448e994792253b1cb5";s:7:"game_id";s:1:"9";}, 2017-05-24 08:25:22
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"6B1A1439402E48C9A63B0B23E3C278B8";s:4:"sign";s:32:"01f38ffee1ae688193e5d30f43e1823a";s:7:"game_id";s:1:"9";}, 2017-05-24 08:25:50
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"36F9CF7F71A23B992BCEB134D50FD2DF";s:4:"sign";s:32:"fb6bbcb2cdea504b183b3c068330db6a";s:7:"game_id";s:1:"9";}, 2017-05-24 08:27:03
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1F2F1606689CBFA75ECA77CDC3EE4464";s:4:"sign";s:32:"173d935086767b8db1109585216ea042";s:7:"game_id";s:1:"9";}, 2017-05-24 08:27:51
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"6B1A1439402E48C9A63B0B23E3C278B8";s:4:"sign";s:32:"01f38ffee1ae688193e5d30f43e1823a";s:7:"game_id";s:1:"9";}, 2017-05-24 08:27:55
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ABF08E1DE30BF82849B986D2517E7824";s:4:"sign";s:32:"a326c1eb8d818dc7716a9253a547bf17";s:7:"game_id";s:1:"9";}, 2017-05-24 08:28:22
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"725EDC14913E7EAB524C05769FEC38FA";s:4:"sign";s:32:"97c93f2b796675d26170c838e43b65e7";s:7:"game_id";s:1:"9";}, 2017-05-24 08:39:53
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"43FFF8889DBCAA557D689B27E6470A1C";s:4:"sign";s:32:"755302de3704bdf1170bf57555423475";s:7:"game_id";s:1:"9";}, 2017-05-24 08:40:39
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"2D7F2D7F349E2B2E56A7585C7F0554AA";s:4:"sign";s:32:"da0b83c1991df53f11b846fcffb09ac7";s:7:"game_id";s:1:"9";}, 2017-05-24 08:50:28
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"FE94AC244F10C25EDFDBF43F7AEAEEF8";s:4:"sign";s:32:"e58aac3b1700d21d0eedac7d85e6c9a5";s:7:"game_id";s:1:"9";}, 2017-05-24 08:50:47
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"440D467C79EF299088E21F759741800B";s:4:"sign";s:32:"bb7fa1f5f6e7ee3d3948d7265c3bce9b";s:7:"game_id";s:1:"9";}, 2017-05-24 08:59:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"7B52E3F0C9EFC42BEBEAB70992271452";s:4:"sign";s:32:"b7b2ff25ef83aaf3e564eed419ec0730";s:7:"game_id";s:1:"9";}, 2017-05-24 09:00:33
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"8C7E952C41D7AD8F999C95E6D33BA4BB";s:4:"sign";s:32:"3392797d026d9b110be5b31e3356cf7d";s:7:"game_id";s:1:"9";}, 2017-05-24 09:02:54
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"5C28A95069067D16D920B907F7D5A296";s:4:"sign";s:32:"1751893eb69bd1519e1170134dd80a84";s:7:"game_id";s:1:"9";}, 2017-05-24 09:05:03
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"43FFF8889DBCAA557D689B27E6470A1C";s:4:"sign";s:32:"755302de3704bdf1170bf57555423475";s:7:"game_id";s:1:"9";}, 2017-05-24 09:10:24
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B8F73AA246A2114F9AB9D044A071F72A";s:4:"sign";s:32:"6350843069a95302af390779300b0009";s:7:"game_id";s:1:"9";}, 2017-05-24 09:15:31
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"D4B8CD2A35A2761F47D2A960A9C27629";s:4:"sign";s:32:"c8287536935321f64cb5ef22704f724a";s:7:"game_id";s:1:"9";}, 2017-05-24 09:24:39
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"D5EBDC95CD7E4BAFFA27F708D68C400F";s:4:"sign";s:32:"d596f05cf854ba5d0ed562c875ab2a34";s:7:"game_id";s:1:"9";}, 2017-05-24 09:27:17
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B8F73AA246A2114F9AB9D044A071F72A";s:4:"sign";s:32:"6350843069a95302af390779300b0009";s:7:"game_id";s:1:"9";}, 2017-05-24 09:31:20
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B8F73AA246A2114F9AB9D044A071F72A";s:4:"sign";s:32:"6350843069a95302af390779300b0009";s:7:"game_id";s:1:"9";}, 2017-05-24 09:31:23
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"8C7E952C41D7AD8F999C95E6D33BA4BB";s:4:"sign";s:32:"3392797d026d9b110be5b31e3356cf7d";s:7:"game_id";s:1:"9";}, 2017-05-24 09:34:11
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"36F9CF7F71A23B992BCEB134D50FD2DF";s:4:"sign";s:32:"fb6bbcb2cdea504b183b3c068330db6a";s:7:"game_id";s:1:"9";}, 2017-05-24 09:44:13
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"58F8B6C4B335C778EA31AF69E3B153CC";s:4:"sign";s:32:"24eb2b13333526c1b1835527bf95086c";s:7:"game_id";s:1:"9";}, 2017-05-24 09:48:11
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"D5EBDC95CD7E4BAFFA27F708D68C400F";s:4:"sign";s:32:"d596f05cf854ba5d0ed562c875ab2a34";s:7:"game_id";s:1:"9";}, 2017-05-24 09:50:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"3A69578B2032292A4CE8928DB83C6897";s:4:"sign";s:32:"eb18fd2c867161a4cb5a935e19ea945b";s:7:"game_id";s:1:"9";}, 2017-05-24 09:54:58
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B883E1C773FD9C6F5BAB345608F95339";s:4:"sign";s:32:"26285f46e06bb1ec8fd13bd0251c798f";s:7:"game_id";s:1:"9";}, 2017-05-24 09:58:41
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"5848473DC433FCB4EC7944F98C2880E6";s:4:"sign";s:32:"5b049717063ff45a7b2344b92fd11640";s:7:"game_id";s:1:"9";}, 2017-05-24 10:27:23
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"2FA949B75981CAF74343DADA17AD67F1";s:4:"sign";s:32:"ff5e82f74031aa880770b2f300a7766e";s:7:"game_id";s:1:"9";}, 2017-05-24 10:32:16
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"2FA949B75981CAF74343DADA17AD67F1";s:4:"sign";s:32:"ff5e82f74031aa880770b2f300a7766e";s:7:"game_id";s:1:"9";}, 2017-05-24 10:35:20
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"2FA949B75981CAF74343DADA17AD67F1";s:4:"sign";s:32:"ff5e82f74031aa880770b2f300a7766e";s:7:"game_id";s:1:"9";}, 2017-05-24 10:35:22
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"5C28A95069067D16D920B907F7D5A296";s:4:"sign";s:32:"1751893eb69bd1519e1170134dd80a84";s:7:"game_id";s:1:"9";}, 2017-05-24 10:36:14
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"51A3CF073055C2A811A36D0FF54CA111";s:4:"sign";s:32:"2e978cc2b14fd6f5e1662168f143e325";s:7:"game_id";s:1:"9";}, 2017-05-24 10:36:16
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"5C28A95069067D16D920B907F7D5A296";s:4:"sign";s:32:"1751893eb69bd1519e1170134dd80a84";s:7:"game_id";s:1:"9";}, 2017-05-24 10:37:08
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ADFD0E1B7E69344256879B81D6B17278";s:4:"sign";s:32:"baf4942fe77eb7d425deb873231c61cf";s:7:"game_id";s:1:"9";}, 2017-05-24 10:38:58
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"8D1BDF34735CF5493D38E0B34D302E98";s:4:"sign";s:32:"c891ed17b7bac9c3b91b6e36eafa468a";s:7:"game_id";s:1:"9";}, 2017-05-24 10:40:32
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"8D1BDF34735CF5493D38E0B34D302E98";s:4:"sign";s:32:"c891ed17b7bac9c3b91b6e36eafa468a";s:7:"game_id";s:1:"9";}, 2017-05-24 10:44:08
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"491FB9855ABBC6F011673B27911561B6";s:4:"sign";s:32:"ebb823143fab15f3323dbbe5a8f3ea58";s:7:"game_id";s:1:"9";}, 2017-05-24 10:45:03
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"725EDC14913E7EAB524C05769FEC38FA";s:4:"sign";s:32:"97c93f2b796675d26170c838e43b65e7";s:7:"game_id";s:1:"9";}, 2017-05-24 10:45:09
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"7CC6CB238D3CFB31FB881EE80E45822B";s:4:"sign";s:32:"887239eb7f38b81d739e154b44cc9472";s:7:"game_id";s:1:"9";}, 2017-05-24 10:54:30
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"EA02D2099B5896BFC6B86873417D4ADD";s:4:"sign";s:32:"43adce267365bb097c5dc2794511916f";s:7:"game_id";s:1:"9";}, 2017-05-24 11:00:59
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"EA02D2099B5896BFC6B86873417D4ADD";s:4:"sign";s:32:"43adce267365bb097c5dc2794511916f";s:7:"game_id";s:1:"9";}, 2017-05-24 11:02:03
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"9BBFA7CD60FBA535346B3D1E05C58E4E";s:4:"sign";s:32:"33ecb67c30db842a7afd748678986e69";s:7:"game_id";s:1:"9";}, 2017-05-24 11:13:08
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"EA02D2099B5896BFC6B86873417D4ADD";s:4:"sign";s:32:"43adce267365bb097c5dc2794511916f";s:7:"game_id";s:1:"9";}, 2017-05-24 11:15:45
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B883E1C773FD9C6F5BAB345608F95339";s:4:"sign";s:32:"26285f46e06bb1ec8fd13bd0251c798f";s:7:"game_id";s:1:"9";}, 2017-05-24 11:17:51
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"EA02D2099B5896BFC6B86873417D4ADD";s:4:"sign";s:32:"43adce267365bb097c5dc2794511916f";s:7:"game_id";s:1:"9";}, 2017-05-24 11:23:48
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"A6FB2CC15D8B496DC43ECB56F2C924C2";s:4:"sign";s:32:"bdf388d7a63e3e39b8d8ccfebb1eceeb";s:7:"game_id";s:1:"9";}, 2017-05-24 11:27:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"EA02D2099B5896BFC6B86873417D4ADD";s:4:"sign";s:32:"43adce267365bb097c5dc2794511916f";s:7:"game_id";s:1:"9";}, 2017-05-24 11:28:07
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"EA02D2099B5896BFC6B86873417D4ADD";s:4:"sign";s:32:"43adce267365bb097c5dc2794511916f";s:7:"game_id";s:1:"9";}, 2017-05-24 11:29:42
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"EA02D2099B5896BFC6B86873417D4ADD";s:4:"sign";s:32:"43adce267365bb097c5dc2794511916f";s:7:"game_id";s:1:"9";}, 2017-05-24 11:30:13
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"94E9FA3E1EA3FF3A40CAE30056D17BD5";s:4:"sign";s:32:"6831667d9d199fdf8d620297b5970ca6";s:7:"game_id";s:1:"9";}, 2017-05-24 11:34:47
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"78A81CEB271C5AFDA794CC1D10C6265E";s:4:"sign";s:32:"21514687a935dd3bf6dd6d0355f018df";s:7:"game_id";s:1:"9";}, 2017-05-24 11:36:30
