 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"610BF385BDBB927D5D9E241DE71DE2AF";s:4:"sign";s:32:"7658bd98c795fc6314f4e6563b2afbb4";s:7:"game_id";s:1:"9";}, 2017-05-29 00:00:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"30A65F49B3BE9B0774CEB3669AF016C3";s:4:"sign";s:32:"02836583c7fd198461f992dd9a3d87d3";s:7:"game_id";s:1:"9";}, 2017-05-29 00:38:22
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"8C7E952C41D7AD8F999C95E6D33BA4BB";s:4:"sign";s:32:"3392797d026d9b110be5b31e3356cf7d";s:7:"game_id";s:1:"9";}, 2017-05-29 00:39:14
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"3F3DB4697F655649030649DFE1CDD3E8";s:4:"sign";s:32:"4cbf89e9814929e5a53c2e8143145fee";s:7:"game_id";s:1:"9";}, 2017-05-29 00:39:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"2FA949B75981CAF74343DADA17AD67F1";s:4:"sign";s:32:"ff5e82f74031aa880770b2f300a7766e";s:7:"game_id";s:1:"9";}, 2017-05-29 00:44:02
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"851DAFDB96F0EE6D08CC25A7218A49DD";s:4:"sign";s:32:"f1a76cea3d425f467078bef87b83f6e6";s:7:"game_id";s:1:"9";}, 2017-05-29 00:44:53
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"851DAFDB96F0EE6D08CC25A7218A49DD";s:4:"sign";s:32:"f1a76cea3d425f467078bef87b83f6e6";s:7:"game_id";s:1:"9";}, 2017-05-29 00:48:57
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"18E0EF74D430C2645FA575137D16E49F";s:4:"sign";s:32:"2c8404304b8fa4fa67e317507dcd3498";s:7:"game_id";s:1:"9";}, 2017-05-29 00:54:46
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"24910C00CEE3E085C16FC2D4E8819504";s:4:"sign";s:32:"920ae77ea7951cb5b18781691ea74adf";s:7:"game_id";s:1:"9";}, 2017-05-29 00:55:25
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"30A65F49B3BE9B0774CEB3669AF016C3";s:4:"sign";s:32:"02836583c7fd198461f992dd9a3d87d3";s:7:"game_id";s:1:"9";}, 2017-05-29 00:57:25
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"37F99FFDC280C65D26AE6D87CF5D5725";s:4:"sign";s:32:"c1902b3c1453b747dafc9d5df53fc0c6";s:7:"game_id";s:1:"9";}, 2017-05-29 01:02:30
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"210D9A38461262409DE13889D56274BB";s:4:"sign";s:32:"c49c88df5a6c9d9aa3857aeadba020cb";s:7:"game_id";s:1:"9";}, 2017-05-29 01:05:15
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"F562B0C12009216E939E8A62B0BE7BEA";s:4:"sign";s:32:"08120b7ff2ec52eb381d8ae1ff71bfa1";s:7:"game_id";s:1:"9";}, 2017-05-29 01:10:04
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"0218B4AAB90E4A9FB694D33E9C8EB66F";s:4:"sign";s:32:"fe87584f44f5f0a57a7add60a972d8b5";s:7:"game_id";s:1:"9";}, 2017-05-29 01:14:45
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"0218B4AAB90E4A9FB694D33E9C8EB66F";s:4:"sign";s:32:"fe87584f44f5f0a57a7add60a972d8b5";s:7:"game_id";s:1:"9";}, 2017-05-29 01:18:33
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"0218B4AAB90E4A9FB694D33E9C8EB66F";s:4:"sign";s:32:"fe87584f44f5f0a57a7add60a972d8b5";s:7:"game_id";s:1:"9";}, 2017-05-29 01:19:46
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"0218B4AAB90E4A9FB694D33E9C8EB66F";s:4:"sign";s:32:"fe87584f44f5f0a57a7add60a972d8b5";s:7:"game_id";s:1:"9";}, 2017-05-29 01:20:23
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"DA740581D6322313A0AA53BB31088F5B";s:4:"sign";s:32:"8364d1e3ad54bfe3638145a174bc322b";s:7:"game_id";s:1:"9";}, 2017-05-29 01:23:52
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"D3662EF2736BFC1D85200A225EAE224C";s:4:"sign";s:32:"59cb50eaf5d39e30152476b1941bd9ef";s:7:"game_id";s:1:"9";}, 2017-05-29 02:12:24
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"13D78965AB4FD79266856E6E5F698670";s:4:"sign";s:32:"65d33361b5e7721b90eb3c9c0002671b";s:7:"game_id";s:1:"9";}, 2017-05-29 02:14:50
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"D3662EF2736BFC1D85200A225EAE224C";s:4:"sign";s:32:"59cb50eaf5d39e30152476b1941bd9ef";s:7:"game_id";s:1:"9";}, 2017-05-29 02:17:11
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"13D78965AB4FD79266856E6E5F698670";s:4:"sign";s:32:"65d33361b5e7721b90eb3c9c0002671b";s:7:"game_id";s:1:"9";}, 2017-05-29 02:18:33
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"13D78965AB4FD79266856E6E5F698670";s:4:"sign";s:32:"65d33361b5e7721b90eb3c9c0002671b";s:7:"game_id";s:1:"9";}, 2017-05-29 02:19:05
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"13D78965AB4FD79266856E6E5F698670";s:4:"sign";s:32:"65d33361b5e7721b90eb3c9c0002671b";s:7:"game_id";s:1:"9";}, 2017-05-29 02:19:39
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"13D78965AB4FD79266856E6E5F698670";s:4:"sign";s:32:"65d33361b5e7721b90eb3c9c0002671b";s:7:"game_id";s:1:"9";}, 2017-05-29 02:20:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"D3662EF2736BFC1D85200A225EAE224C";s:4:"sign";s:32:"59cb50eaf5d39e30152476b1941bd9ef";s:7:"game_id";s:1:"9";}, 2017-05-29 02:23:32
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"13D78965AB4FD79266856E6E5F698670";s:4:"sign";s:32:"65d33361b5e7721b90eb3c9c0002671b";s:7:"game_id";s:1:"9";}, 2017-05-29 02:40:18
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"13D78965AB4FD79266856E6E5F698670";s:4:"sign";s:32:"65d33361b5e7721b90eb3c9c0002671b";s:7:"game_id";s:1:"9";}, 2017-05-29 02:40:30
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B0E0F948EC820273CE83A1656D0ACD26";s:4:"sign";s:32:"58672e80f5536a95ea22b644722426c0";s:7:"game_id";s:1:"9";}, 2017-05-29 02:47:36
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"13D78965AB4FD79266856E6E5F698670";s:4:"sign";s:32:"65d33361b5e7721b90eb3c9c0002671b";s:7:"game_id";s:1:"9";}, 2017-05-29 02:48:51
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"CA40D852ABD1B6D245A482E7EF83A98D";s:4:"sign";s:32:"9fd12c2a05dcdd42774dcb1492a53a42";s:7:"game_id";s:1:"9";}, 2017-05-29 02:49:48
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B0E0F948EC820273CE83A1656D0ACD26";s:4:"sign";s:32:"58672e80f5536a95ea22b644722426c0";s:7:"game_id";s:1:"9";}, 2017-05-29 02:58:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B0E0F948EC820273CE83A1656D0ACD26";s:4:"sign";s:32:"58672e80f5536a95ea22b644722426c0";s:7:"game_id";s:1:"9";}, 2017-05-29 03:09:55
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B0E0F948EC820273CE83A1656D0ACD26";s:4:"sign";s:32:"58672e80f5536a95ea22b644722426c0";s:7:"game_id";s:1:"9";}, 2017-05-29 03:16:35
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B0E0F948EC820273CE83A1656D0ACD26";s:4:"sign";s:32:"58672e80f5536a95ea22b644722426c0";s:7:"game_id";s:1:"9";}, 2017-05-29 03:27:25
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"87F959C72282F38B30AEE001EA196787";s:4:"sign";s:32:"f527082ea3b9a60bc92d7572caf20152";s:7:"game_id";s:1:"9";}, 2017-05-29 03:56:50
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"DE98E7B1A4ED2E3D8FE36ECAD328CA90";s:4:"sign";s:32:"2a16595c883250f15305116d686bf4d0";s:7:"game_id";s:1:"9";}, 2017-05-29 04:14:31
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"DE98E7B1A4ED2E3D8FE36ECAD328CA90";s:4:"sign";s:32:"2a16595c883250f15305116d686bf4d0";s:7:"game_id";s:1:"9";}, 2017-05-29 04:15:58
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"94E9FA3E1EA3FF3A40CAE30056D17BD5";s:4:"sign";s:32:"6831667d9d199fdf8d620297b5970ca6";s:7:"game_id";s:1:"9";}, 2017-05-29 04:26:20
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"87F959C72282F38B30AEE001EA196787";s:4:"sign";s:32:"f527082ea3b9a60bc92d7572caf20152";s:7:"game_id";s:1:"9";}, 2017-05-29 04:40:37
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"6E51228C28370EE8575D5AF169ACF4A4";s:4:"sign";s:32:"10a1ed382fd0f4fc2e832605c8f3d9c3";s:7:"game_id";s:1:"9";}, 2017-05-29 04:48:58
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"81A624B3D19172AD0E8981E50FEC43E1";s:4:"sign";s:32:"d4cfdaca8eecc066879a2b19bc06013e";s:7:"game_id";s:1:"9";}, 2017-05-29 05:09:38
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"102106F3DBA126B0B8876D5553D53E9A";s:4:"sign";s:32:"1f5e1ed5aa7a5f0f187ae2ef60a10c38";s:7:"game_id";s:1:"9";}, 2017-05-29 05:45:08
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"6E51228C28370EE8575D5AF169ACF4A4";s:4:"sign";s:32:"10a1ed382fd0f4fc2e832605c8f3d9c3";s:7:"game_id";s:1:"9";}, 2017-05-29 05:47:05
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"9262E3B6723503C17EB5D5BDCF2CE413";s:4:"sign";s:32:"7977396952ae8b09c5b5fc66b79c20cc";s:7:"game_id";s:1:"9";}, 2017-05-29 06:04:41
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"102106F3DBA126B0B8876D5553D53E9A";s:4:"sign";s:32:"1f5e1ed5aa7a5f0f187ae2ef60a10c38";s:7:"game_id";s:1:"9";}, 2017-05-29 06:10:02
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"102106F3DBA126B0B8876D5553D53E9A";s:4:"sign";s:32:"1f5e1ed5aa7a5f0f187ae2ef60a10c38";s:7:"game_id";s:1:"9";}, 2017-05-29 06:21:46
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"102106F3DBA126B0B8876D5553D53E9A";s:4:"sign";s:32:"1f5e1ed5aa7a5f0f187ae2ef60a10c38";s:7:"game_id";s:1:"9";}, 2017-05-29 06:21:49
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"64D8254EB80A63E6022E438493EB0D76";s:4:"sign";s:32:"cd9c96fc8bea5776cd1e716d42c213aa";s:7:"game_id";s:1:"9";}, 2017-05-29 06:23:10
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"F9CDBDC884485FA0C0CED8A46021752E";s:4:"sign";s:32:"f55b7e39d92089a6cf945ec3e32be25b";s:7:"game_id";s:1:"9";}, 2017-05-29 06:25:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"500D8E1E9B90BCE8311BEC47DF0D94C7";s:4:"sign";s:32:"7a594f32a1a73d9ac4d27c557684d1f4";s:7:"game_id";s:1:"9";}, 2017-05-29 06:36:28
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"F9CDBDC884485FA0C0CED8A46021752E";s:4:"sign";s:32:"f55b7e39d92089a6cf945ec3e32be25b";s:7:"game_id";s:1:"9";}, 2017-05-29 06:36:58
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"8EBB03C0609BA72DDA6BE3B83A63EBBE";s:4:"sign";s:32:"4754234ec4140ae425c6d25f74ae4894";s:7:"game_id";s:1:"9";}, 2017-05-29 06:48:30
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"94E9FA3E1EA3FF3A40CAE30056D17BD5";s:4:"sign";s:32:"6831667d9d199fdf8d620297b5970ca6";s:7:"game_id";s:1:"9";}, 2017-05-29 07:04:19
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"94E9FA3E1EA3FF3A40CAE30056D17BD5";s:4:"sign";s:32:"6831667d9d199fdf8d620297b5970ca6";s:7:"game_id";s:1:"9";}, 2017-05-29 07:04:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"94E9FA3E1EA3FF3A40CAE30056D17BD5";s:4:"sign";s:32:"6831667d9d199fdf8d620297b5970ca6";s:7:"game_id";s:1:"9";}, 2017-05-29 07:04:46
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"94E9FA3E1EA3FF3A40CAE30056D17BD5";s:4:"sign";s:32:"6831667d9d199fdf8d620297b5970ca6";s:7:"game_id";s:1:"9";}, 2017-05-29 07:11:31
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"94E9FA3E1EA3FF3A40CAE30056D17BD5";s:4:"sign";s:32:"6831667d9d199fdf8d620297b5970ca6";s:7:"game_id";s:1:"9";}, 2017-05-29 07:11:55
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"102106F3DBA126B0B8876D5553D53E9A";s:4:"sign";s:32:"1f5e1ed5aa7a5f0f187ae2ef60a10c38";s:7:"game_id";s:1:"9";}, 2017-05-29 07:24:19
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"615659E20B3246462017BE031C2A200B";s:4:"sign";s:32:"5aba66eb16c03f52aff054d0ca2340de";s:7:"game_id";s:1:"9";}, 2017-05-29 07:25:21
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"A7781115F76D676C6F3CEEA44D6A87B5";s:4:"sign";s:32:"e1b545c98ea09088a72542fdede62ff0";s:7:"game_id";s:1:"9";}, 2017-05-29 07:26:44
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"7A1E2135B295F6C4C51E4BFCE0A8B2D7";s:4:"sign";s:32:"6f8052f2cc876b719b89b28fafe3ef48";s:7:"game_id";s:1:"9";}, 2017-05-29 07:32:07
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"0B3C0319DD9D0CE142BBAD6AF09CD64E";s:4:"sign";s:32:"b62bd741f4a2964229c0e0baba37fcd4";s:7:"game_id";s:1:"9";}, 2017-05-29 07:32:28
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"FDBE143360940CA666D72DB7AC49F862";s:4:"sign";s:32:"9bb718d49dc2fd6c9c8e26ee68ddbb96";s:7:"game_id";s:1:"9";}, 2017-05-29 07:38:09
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"AA9A536B57201578A7935913ABCE879E";s:4:"sign";s:32:"5289ee366665c8e49eeae09f75fc8259";s:7:"game_id";s:1:"9";}, 2017-05-29 07:40:44
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"C7253B6B256946B3EB5A33E37DFA1195";s:4:"sign";s:32:"71fe14a3f03cf01c61a989265543a0fa";s:7:"game_id";s:1:"9";}, 2017-05-29 07:43:13
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"AA9A536B57201578A7935913ABCE879E";s:4:"sign";s:32:"5289ee366665c8e49eeae09f75fc8259";s:7:"game_id";s:1:"9";}, 2017-05-29 07:44:16
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1C75E8A250C966130A5FA8B299C2FA9C";s:4:"sign";s:32:"4dc859b05db98e35dd622c3e598dfbda";s:7:"game_id";s:1:"9";}, 2017-05-29 07:49:55
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"9262E3B6723503C17EB5D5BDCF2CE413";s:4:"sign";s:32:"7977396952ae8b09c5b5fc66b79c20cc";s:7:"game_id";s:1:"9";}, 2017-05-29 07:56:24
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"8C7E952C41D7AD8F999C95E6D33BA4BB";s:4:"sign";s:32:"3392797d026d9b110be5b31e3356cf7d";s:7:"game_id";s:1:"9";}, 2017-05-29 07:57:07
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"D76B0918DA10614BE088F3EE1F8EDE0B";s:4:"sign";s:32:"0738037d8df83ac54e4ade969a05ab39";s:7:"game_id";s:1:"9";}, 2017-05-29 07:58:22
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"EA02D2099B5896BFC6B86873417D4ADD";s:4:"sign";s:32:"43adce267365bb097c5dc2794511916f";s:7:"game_id";s:1:"9";}, 2017-05-29 07:59:59
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"D76B0918DA10614BE088F3EE1F8EDE0B";s:4:"sign";s:32:"0738037d8df83ac54e4ade969a05ab39";s:7:"game_id";s:1:"9";}, 2017-05-29 08:05:20
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ADFD0E1B7E69344256879B81D6B17278";s:4:"sign";s:32:"baf4942fe77eb7d425deb873231c61cf";s:7:"game_id";s:1:"9";}, 2017-05-29 08:05:39
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"DA740581D6322313A0AA53BB31088F5B";s:4:"sign";s:32:"8364d1e3ad54bfe3638145a174bc322b";s:7:"game_id";s:1:"9";}, 2017-05-29 08:06:41
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"102106F3DBA126B0B8876D5553D53E9A";s:4:"sign";s:32:"1f5e1ed5aa7a5f0f187ae2ef60a10c38";s:7:"game_id";s:1:"9";}, 2017-05-29 08:10:08
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"24910C00CEE3E085C16FC2D4E8819504";s:4:"sign";s:32:"920ae77ea7951cb5b18781691ea74adf";s:7:"game_id";s:1:"9";}, 2017-05-29 08:11:15
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B8F73AA246A2114F9AB9D044A071F72A";s:4:"sign";s:32:"6350843069a95302af390779300b0009";s:7:"game_id";s:1:"9";}, 2017-05-29 08:14:15
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"0B3C0319DD9D0CE142BBAD6AF09CD64E";s:4:"sign";s:32:"b62bd741f4a2964229c0e0baba37fcd4";s:7:"game_id";s:1:"9";}, 2017-05-29 08:18:42
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"A0AAF26F83C4F3CFE55D138C783E6D2D";s:4:"sign";s:32:"8afcde5c100251f3decc7ffce6b3d1fc";s:7:"game_id";s:1:"9";}, 2017-05-29 08:24:23
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"DA740581D6322313A0AA53BB31088F5B";s:4:"sign";s:32:"8364d1e3ad54bfe3638145a174bc322b";s:7:"game_id";s:1:"9";}, 2017-05-29 08:25:47
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"D76B0918DA10614BE088F3EE1F8EDE0B";s:4:"sign";s:32:"0738037d8df83ac54e4ade969a05ab39";s:7:"game_id";s:1:"9";}, 2017-05-29 08:25:57
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B883E1C773FD9C6F5BAB345608F95339";s:4:"sign";s:32:"26285f46e06bb1ec8fd13bd0251c798f";s:7:"game_id";s:1:"9";}, 2017-05-29 08:31:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"061E4E2B77E953D395D7C370F0507394";s:4:"sign";s:32:"aff920ebf9685038f208c32315c8f7a6";s:7:"game_id";s:1:"9";}, 2017-05-29 08:41:24
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"E5228BB0752AA816D0D90A3065614E83";s:4:"sign";s:32:"13d4dd8f51a1ddf4a21d5cb2e355803d";s:7:"game_id";s:1:"9";}, 2017-05-29 08:43:46
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"615659E20B3246462017BE031C2A200B";s:4:"sign";s:32:"5aba66eb16c03f52aff054d0ca2340de";s:7:"game_id";s:1:"9";}, 2017-05-29 08:45:50
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"210D9A38461262409DE13889D56274BB";s:4:"sign";s:32:"c49c88df5a6c9d9aa3857aeadba020cb";s:7:"game_id";s:1:"9";}, 2017-05-29 08:46:33
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"0891DCC31ACF8F895FE07EF26FE87D35";s:4:"sign";s:32:"040f6299811a2d79e7e2d1cbbde765e3";s:7:"game_id";s:1:"9";}, 2017-05-29 08:51:12
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"E5228BB0752AA816D0D90A3065614E83";s:4:"sign";s:32:"13d4dd8f51a1ddf4a21d5cb2e355803d";s:7:"game_id";s:1:"9";}, 2017-05-29 08:58:31
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"DA740581D6322313A0AA53BB31088F5B";s:4:"sign";s:32:"8364d1e3ad54bfe3638145a174bc322b";s:7:"game_id";s:1:"9";}, 2017-05-29 08:58:34
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"D3DCE71CD4827C8DB748D745C090E343";s:4:"sign";s:32:"fcca9540238b32d0b3dfcfc5f761556b";s:7:"game_id";s:1:"9";}, 2017-05-29 08:59:36
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"21E4EA6177F3507E248C4A26AD08C26C";s:4:"sign";s:32:"5b6b77584a63a7e2ec3a82617116d120";s:7:"game_id";s:1:"9";}, 2017-05-29 09:01:03
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1D84C13BFE1507DD3A59B4144D7DED9F";s:4:"sign";s:32:"c27113f1829abb49bf2ac6cd82730a54";s:7:"game_id";s:1:"9";}, 2017-05-29 09:01:03
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"18E0EF74D430C2645FA575137D16E49F";s:4:"sign";s:32:"2c8404304b8fa4fa67e317507dcd3498";s:7:"game_id";s:1:"9";}, 2017-05-29 09:01:30
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"50EC5791AA642B241E667A78568F44FA";s:4:"sign";s:32:"6f9c91e22d4ee3da2d3ba0a8dbd00559";s:7:"game_id";s:1:"9";}, 2017-05-29 09:04:48
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"32DB25EC29ADDEB1168446CF06FB6330";s:4:"sign";s:32:"17c83f38385d4372b521b71cbc358b82";s:7:"game_id";s:1:"9";}, 2017-05-29 09:05:47
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"880647B6C752839ED37D74E2B95D5524";s:4:"sign";s:32:"d0b19cb3e8f1c7c279c17f83f7dcc622";s:7:"game_id";s:1:"9";}, 2017-05-29 09:12:57
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"9D04FA3587A7B254DD56776744462434";s:4:"sign";s:32:"0421b8bb98a2463ea104c6ff8a1a3419";s:7:"game_id";s:1:"9";}, 2017-05-29 09:19:40
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"102106F3DBA126B0B8876D5553D53E9A";s:4:"sign";s:32:"1f5e1ed5aa7a5f0f187ae2ef60a10c38";s:7:"game_id";s:1:"9";}, 2017-05-29 09:20:28
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"18E0EF74D430C2645FA575137D16E49F";s:4:"sign";s:32:"2c8404304b8fa4fa67e317507dcd3498";s:7:"game_id";s:1:"9";}, 2017-05-29 09:20:50
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"18E0EF74D430C2645FA575137D16E49F";s:4:"sign";s:32:"2c8404304b8fa4fa67e317507dcd3498";s:7:"game_id";s:1:"9";}, 2017-05-29 09:20:53
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B0E0F948EC820273CE83A1656D0ACD26";s:4:"sign";s:32:"58672e80f5536a95ea22b644722426c0";s:7:"game_id";s:1:"9";}, 2017-05-29 09:24:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"D76B0918DA10614BE088F3EE1F8EDE0B";s:4:"sign";s:32:"0738037d8df83ac54e4ade969a05ab39";s:7:"game_id";s:1:"9";}, 2017-05-29 09:25:54
