 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wPoLlvtTehdhxE4RgCB723c";s:4:"sign";s:32:"2a5419b9c6b1bbe5ae80f73793589af8";s:7:"game_id";s:1:"9";}, 2017-05-23 00:12:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHRI25ThUfOMd2CNvETjLWc";s:4:"sign";s:32:"2c51fbd9c48d2f700d3e80171921a4f3";s:7:"game_id";s:1:"9";}, 2017-05-23 02:26:02
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wN2jcMt6YxaWGm8yeTqLxl4";s:4:"sign";s:32:"34a18948bca1880bf2d3ad40a3579de9";s:7:"game_id";s:1:"9";}, 2017-05-23 02:45:17
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wF1b0mPG6dTfMnJrtY3kBGc";s:4:"sign";s:32:"c4519f44e9e5dcba04f5e26edf648ee7";s:7:"game_id";s:1:"9";}, 2017-05-23 05:15:00
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLo4UPkfjlDFiKGmKd4UPdc";s:4:"sign";s:32:"6cfbef5c329e72884d47b5d58f261abb";s:7:"game_id";s:1:"9";}, 2017-05-23 05:51:44
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-23 05:57:14
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGTo95HtRBszAh-DOFarMz4";s:4:"sign";s:32:"3209533b19d5e964c6f3dae1df80347e";s:7:"game_id";s:1:"9";}, 2017-05-23 06:08:02
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-23 06:11:04
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-23 06:20:24
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wD_ye0Whdbm8CMIPpondlQw";s:4:"sign";s:32:"cad235f49c1dee40d020e3bd2f99c317";s:7:"game_id";s:1:"9";}, 2017-05-23 06:28:59
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wD_ye0Whdbm8CMIPpondlQw";s:4:"sign";s:32:"cad235f49c1dee40d020e3bd2f99c317";s:7:"game_id";s:1:"9";}, 2017-05-23 06:29:40
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-23 07:11:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-23 07:13:31
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-23 07:14:22
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGTo95HtRBszAh-DOFarMz4";s:4:"sign";s:32:"3209533b19d5e964c6f3dae1df80347e";s:7:"game_id";s:1:"9";}, 2017-05-23 07:19:51
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLzBoCBcsFnf8IR8q2A-lG0";s:4:"sign";s:32:"0c6c424f79c6910964c2341a62d1d7f0";s:7:"game_id";s:1:"9";}, 2017-05-23 07:26:03
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLzBoCBcsFnf8IR8q2A-lG0";s:4:"sign";s:32:"0c6c424f79c6910964c2341a62d1d7f0";s:7:"game_id";s:1:"9";}, 2017-05-23 07:31:59
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEJD8pJ7CIl2PEUg4qTHLOI";s:4:"sign";s:32:"20b7b99566ee18c194a9561b6206bcb7";s:7:"game_id";s:1:"9";}, 2017-05-23 07:33:38
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEJD8pJ7CIl2PEUg4qTHLOI";s:4:"sign";s:32:"20b7b99566ee18c194a9561b6206bcb7";s:7:"game_id";s:1:"9";}, 2017-05-23 07:34:26
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMIONXEazE34cbq4EFFFpXQ";s:4:"sign";s:32:"9dbafca94015a7d615a414dfc526bee7";s:7:"game_id";s:1:"9";}, 2017-05-23 07:49:19
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wD_ye0Whdbm8CMIPpondlQw";s:4:"sign";s:32:"cad235f49c1dee40d020e3bd2f99c317";s:7:"game_id";s:1:"9";}, 2017-05-23 07:55:33
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLzBoCBcsFnf8IR8q2A-lG0";s:4:"sign";s:32:"0c6c424f79c6910964c2341a62d1d7f0";s:7:"game_id";s:1:"9";}, 2017-05-23 07:59:14
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-23 08:00:25
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGTo95HtRBszAh-DOFarMz4";s:4:"sign";s:32:"3209533b19d5e964c6f3dae1df80347e";s:7:"game_id";s:1:"9";}, 2017-05-23 08:05:19
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLzBoCBcsFnf8IR8q2A-lG0";s:4:"sign";s:32:"0c6c424f79c6910964c2341a62d1d7f0";s:7:"game_id";s:1:"9";}, 2017-05-23 08:05:56
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-23 08:36:16
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-23 08:36:19
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMBJRoS1PBMqSgT2-4rbTL0";s:4:"sign";s:32:"a70a7dbc467e7bb3d62c8f43bf1ccb2a";s:7:"game_id";s:1:"9";}, 2017-05-23 08:51:20
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMBJRoS1PBMqSgT2-4rbTL0";s:4:"sign";s:32:"a70a7dbc467e7bb3d62c8f43bf1ccb2a";s:7:"game_id";s:1:"9";}, 2017-05-23 09:18:04
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMBJRoS1PBMqSgT2-4rbTL0";s:4:"sign";s:32:"a70a7dbc467e7bb3d62c8f43bf1ccb2a";s:7:"game_id";s:1:"9";}, 2017-05-23 09:18:07
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGTo95HtRBszAh-DOFarMz4";s:4:"sign";s:32:"3209533b19d5e964c6f3dae1df80347e";s:7:"game_id";s:1:"9";}, 2017-05-23 09:19:15
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGTo95HtRBszAh-DOFarMz4";s:4:"sign";s:32:"3209533b19d5e964c6f3dae1df80347e";s:7:"game_id";s:1:"9";}, 2017-05-23 09:20:08
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGTo95HtRBszAh-DOFarMz4";s:4:"sign";s:32:"3209533b19d5e964c6f3dae1df80347e";s:7:"game_id";s:1:"9";}, 2017-05-23 09:21:02
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGGwxz4zm9G454A0MRUa5tA";s:4:"sign";s:32:"f0186b7e7921a982c8140e8cb2ad18fc";s:7:"game_id";s:1:"9";}, 2017-05-23 09:37:05
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMBJRoS1PBMqSgT2-4rbTL0";s:4:"sign";s:32:"a70a7dbc467e7bb3d62c8f43bf1ccb2a";s:7:"game_id";s:1:"9";}, 2017-05-23 09:43:07
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMBJRoS1PBMqSgT2-4rbTL0";s:4:"sign";s:32:"a70a7dbc467e7bb3d62c8f43bf1ccb2a";s:7:"game_id";s:1:"9";}, 2017-05-23 09:43:10
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIenAH4D6w9ipaZH2EQIlP0";s:4:"sign";s:32:"9c04c21a5d21e9d291de8b6256eee8b1";s:7:"game_id";s:1:"9";}, 2017-05-23 09:44:21
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wO0K09MnJfsco5fIg7Jv6P0";s:4:"sign";s:32:"15c3557b5b5836415a349f45f9306129";s:7:"game_id";s:1:"9";}, 2017-05-23 09:54:24
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMBJRoS1PBMqSgT2-4rbTL0";s:4:"sign";s:32:"a70a7dbc467e7bb3d62c8f43bf1ccb2a";s:7:"game_id";s:1:"9";}, 2017-05-23 09:55:04
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIenAH4D6w9ipaZH2EQIlP0";s:4:"sign";s:32:"9c04c21a5d21e9d291de8b6256eee8b1";s:7:"game_id";s:1:"9";}, 2017-05-23 10:15:26
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wI0tS6IGve87177zqSQE_Mw";s:4:"sign";s:32:"b957d13a40a7e29b86e899331f1567ac";s:7:"game_id";s:1:"9";}, 2017-05-23 10:16:28
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIenAH4D6w9ipaZH2EQIlP0";s:4:"sign";s:32:"9c04c21a5d21e9d291de8b6256eee8b1";s:7:"game_id";s:1:"9";}, 2017-05-23 10:23:26
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIenAH4D6w9ipaZH2EQIlP0";s:4:"sign";s:32:"9c04c21a5d21e9d291de8b6256eee8b1";s:7:"game_id";s:1:"9";}, 2017-05-23 10:28:34
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIxVDFJBBJETe3yhFI0e9KU";s:4:"sign";s:32:"d160466cd3c41558b19b0f7078e7f9a2";s:7:"game_id";s:1:"9";}, 2017-05-23 10:38:42
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMQF8NBq2z7n7hRRKsNbUHY";s:4:"sign";s:32:"b1f7546345bb8a7464ae49c447ea1d89";s:7:"game_id";s:1:"9";}, 2017-05-23 10:50:37
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMBJRoS1PBMqSgT2-4rbTL0";s:4:"sign";s:32:"a70a7dbc467e7bb3d62c8f43bf1ccb2a";s:7:"game_id";s:1:"9";}, 2017-05-23 11:01:05
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wO0K09MnJfsco5fIg7Jv6P0";s:4:"sign";s:32:"15c3557b5b5836415a349f45f9306129";s:7:"game_id";s:1:"9";}, 2017-05-23 11:06:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMIONXEazE34cbq4EFFFpXQ";s:4:"sign";s:32:"9dbafca94015a7d615a414dfc526bee7";s:7:"game_id";s:1:"9";}, 2017-05-23 11:38:07
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJqlfwSZNFW8eh_xG-3ApFc";s:4:"sign";s:32:"b7085f822ccb156b3ad3c47522576a1d";s:7:"game_id";s:1:"9";}, 2017-05-23 11:52:44
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGTo95HtRBszAh-DOFarMz4";s:4:"sign";s:32:"3209533b19d5e964c6f3dae1df80347e";s:7:"game_id";s:1:"9";}, 2017-05-23 12:08:00
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGTo95HtRBszAh-DOFarMz4";s:4:"sign";s:32:"3209533b19d5e964c6f3dae1df80347e";s:7:"game_id";s:1:"9";}, 2017-05-23 12:32:49
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEO9k-qKqFElFf7_b9-9Bpg";s:4:"sign";s:32:"5e0d58984315ba8b391abf4fa7e3423d";s:7:"game_id";s:1:"9";}, 2017-05-23 12:52:59
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEO9k-qKqFElFf7_b9-9Bpg";s:4:"sign";s:32:"5e0d58984315ba8b391abf4fa7e3423d";s:7:"game_id";s:1:"9";}, 2017-05-23 12:53:30
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIenAH4D6w9ipaZH2EQIlP0";s:4:"sign";s:32:"9c04c21a5d21e9d291de8b6256eee8b1";s:7:"game_id";s:1:"9";}, 2017-05-23 13:10:34
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLzBoCBcsFnf8IR8q2A-lG0";s:4:"sign";s:32:"0c6c424f79c6910964c2341a62d1d7f0";s:7:"game_id";s:1:"9";}, 2017-05-23 13:11:58
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGGwxz4zm9G454A0MRUa5tA";s:4:"sign";s:32:"f0186b7e7921a982c8140e8cb2ad18fc";s:7:"game_id";s:1:"9";}, 2017-05-23 13:18:30
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCFnmHhOPcraSq8zs-UnLW0";s:4:"sign";s:32:"5d222a1c728e9693a1bbe79d15b2a6c9";s:7:"game_id";s:1:"9";}, 2017-05-23 13:36:52
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJmHGMSQtq44h53D5g9wH9o";s:4:"sign";s:32:"0439662d146a8314d3dce200fc689884";s:7:"game_id";s:1:"9";}, 2017-05-23 15:05:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGGwxz4zm9G454A0MRUa5tA";s:4:"sign";s:32:"f0186b7e7921a982c8140e8cb2ad18fc";s:7:"game_id";s:1:"9";}, 2017-05-23 15:06:42
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wK4hVeBwbOGdQYVdXQ8G9BA";s:4:"sign";s:32:"467f85fe9135bb50e43709511efe4105";s:7:"game_id";s:1:"9";}, 2017-05-23 15:11:20
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNoqf-6umZl6SN5kSM3Fb3s";s:4:"sign";s:32:"650a5fdb7e99e3f1111cc33e6076c1da";s:7:"game_id";s:1:"9";}, 2017-05-23 15:18:00
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wF1b0mPG6dTfMnJrtY3kBGc";s:4:"sign";s:32:"c4519f44e9e5dcba04f5e26edf648ee7";s:7:"game_id";s:1:"9";}, 2017-05-23 15:19:36
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wF1b0mPG6dTfMnJrtY3kBGc";s:4:"sign";s:32:"c4519f44e9e5dcba04f5e26edf648ee7";s:7:"game_id";s:1:"9";}, 2017-05-23 15:48:29
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIenAH4D6w9ipaZH2EQIlP0";s:4:"sign";s:32:"9c04c21a5d21e9d291de8b6256eee8b1";s:7:"game_id";s:1:"9";}, 2017-05-23 15:53:23
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-23 16:15:31
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMBJRoS1PBMqSgT2-4rbTL0";s:4:"sign";s:32:"a70a7dbc467e7bb3d62c8f43bf1ccb2a";s:7:"game_id";s:1:"9";}, 2017-05-23 16:31:28
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wD_ye0Whdbm8CMIPpondlQw";s:4:"sign";s:32:"cad235f49c1dee40d020e3bd2f99c317";s:7:"game_id";s:1:"9";}, 2017-05-23 16:52:38
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJ_novfmDeiJEAnWMG0s3C8";s:4:"sign";s:32:"d0157ba630c02302390e8e476342904d";s:7:"game_id";s:1:"9";}, 2017-05-23 17:05:14
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGTo95HtRBszAh-DOFarMz4";s:4:"sign";s:32:"3209533b19d5e964c6f3dae1df80347e";s:7:"game_id";s:1:"9";}, 2017-05-23 17:39:22
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLo4UPkfjlDFiKGmKd4UPdc";s:4:"sign";s:32:"6cfbef5c329e72884d47b5d58f261abb";s:7:"game_id";s:1:"9";}, 2017-05-23 17:47:29
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wF1b0mPG6dTfMnJrtY3kBGc";s:4:"sign";s:32:"c4519f44e9e5dcba04f5e26edf648ee7";s:7:"game_id";s:1:"9";}, 2017-05-23 17:53:38
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLOBy2S3U3_B2rNpme8HTnc";s:4:"sign";s:32:"41469a2b9c83b1c01ce3147f73cf9cb2";s:7:"game_id";s:1:"9";}, 2017-05-23 18:10:20
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wD5cutqYm8--t24XFBZ4zhY";s:4:"sign";s:32:"d2a5485a0a2f0f444298c626da135b6f";s:7:"game_id";s:1:"9";}, 2017-05-23 18:12:59
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLo4UPkfjlDFiKGmKd4UPdc";s:4:"sign";s:32:"6cfbef5c329e72884d47b5d58f261abb";s:7:"game_id";s:1:"9";}, 2017-05-23 18:37:21
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-23 18:37:52
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLn3wPQbstzi0P-l89VtXM4";s:4:"sign";s:32:"aa8177021c4a95df6b02366cb13be05c";s:7:"game_id";s:1:"9";}, 2017-05-23 18:47:20
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMBJRoS1PBMqSgT2-4rbTL0";s:4:"sign";s:32:"a70a7dbc467e7bb3d62c8f43bf1ccb2a";s:7:"game_id";s:1:"9";}, 2017-05-23 18:51:09
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEJD8pJ7CIl2PEUg4qTHLOI";s:4:"sign";s:32:"20b7b99566ee18c194a9561b6206bcb7";s:7:"game_id";s:1:"9";}, 2017-05-23 18:53:32
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLzBoCBcsFnf8IR8q2A-lG0";s:4:"sign";s:32:"0c6c424f79c6910964c2341a62d1d7f0";s:7:"game_id";s:1:"9";}, 2017-05-23 19:05:15
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIenAH4D6w9ipaZH2EQIlP0";s:4:"sign";s:32:"9c04c21a5d21e9d291de8b6256eee8b1";s:7:"game_id";s:1:"9";}, 2017-05-23 19:06:04
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIr6B-rqD2JdwmZgOVtaIno";s:4:"sign";s:32:"7f6460c9f7423edfce4324ae45d359d4";s:7:"game_id";s:1:"9";}, 2017-05-23 19:07:33
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-23 19:08:56
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-23 19:09:34
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-23 19:20:00
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-23 19:22:03
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-23 19:25:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-23 19:30:50
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-23 19:31:25
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wF1b0mPG6dTfMnJrtY3kBGc";s:4:"sign";s:32:"c4519f44e9e5dcba04f5e26edf648ee7";s:7:"game_id";s:1:"9";}, 2017-05-23 19:36:04
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-23 19:41:08
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-23 19:41:47
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-23 19:43:13
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIWC_bB87RUvA2yOnzFRQXA";s:4:"sign";s:32:"f81334185c2a7c92ff6795b68ae7a3a8";s:7:"game_id";s:1:"9";}, 2017-05-23 19:43:39
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wDxsOx_Q1yHExtOydUrRx_Y";s:4:"sign";s:32:"28081e80707eb6183ca90b067cf66649";s:7:"game_id";s:1:"9";}, 2017-05-23 19:46:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJ_novfmDeiJEAnWMG0s3C8";s:4:"sign";s:32:"d0157ba630c02302390e8e476342904d";s:7:"game_id";s:1:"9";}, 2017-05-23 19:48:57
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMBJRoS1PBMqSgT2-4rbTL0";s:4:"sign";s:32:"a70a7dbc467e7bb3d62c8f43bf1ccb2a";s:7:"game_id";s:1:"9";}, 2017-05-23 19:52:12
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMBJRoS1PBMqSgT2-4rbTL0";s:4:"sign";s:32:"a70a7dbc467e7bb3d62c8f43bf1ccb2a";s:7:"game_id";s:1:"9";}, 2017-05-23 19:52:14
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wDxsOx_Q1yHExtOydUrRx_Y";s:4:"sign";s:32:"28081e80707eb6183ca90b067cf66649";s:7:"game_id";s:1:"9";}, 2017-05-23 19:53:18
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wDxsOx_Q1yHExtOydUrRx_Y";s:4:"sign";s:32:"28081e80707eb6183ca90b067cf66649";s:7:"game_id";s:1:"9";}, 2017-05-23 20:01:51
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAeroAmfcCAcWBrveadxrMo";s:4:"sign";s:32:"6353eb40e2c7b3b2656e81832d71e7e9";s:7:"game_id";s:1:"9";}, 2017-05-23 20:09:44
