post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"c4e76028a8455b5c29006b545c4ce00f";s:8:"username";s:35:"610BF385BDBB927D5D9E241DE71DE2AF@qq";}, 2017-05-29 00:00:27
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"eceda3c2f3e7c20017bba63ffe724f33";s:8:"username";s:41:"a79e8131-ad36-382c-a3e5-fd0c93683fb6@u591";}, 2017-05-29 02:48:18
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"c48b86ae8506023de8fe40c1ddd83c80";s:8:"username";s:35:"13D78965AB4FD79266856E6E5F698670@qq";}, 2017-05-29 02:48:52
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"04621888a303dc223c0fc0dc1178d7bd";s:8:"username";s:35:"CA40D852ABD1B6D245A482E7EF83A98D@qq";}, 2017-05-29 02:49:48
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bcdd305587d1cad11534ed856ded994e";s:8:"username";s:35:"B0E0F948EC820273CE83A1656D0ACD26@qq";}, 2017-05-29 02:58:27
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bcdd305587d1cad11534ed856ded994e";s:8:"username";s:35:"B0E0F948EC820273CE83A1656D0ACD26@qq";}, 2017-05-29 03:09:55
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bcdd305587d1cad11534ed856ded994e";s:8:"username";s:35:"B0E0F948EC820273CE83A1656D0ACD26@qq";}, 2017-05-29 03:16:36
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bcdd305587d1cad11534ed856ded994e";s:8:"username";s:35:"B0E0F948EC820273CE83A1656D0ACD26@qq";}, 2017-05-29 03:27:26
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bcdd305587d1cad11534ed856ded994e";s:8:"username";s:35:"B0E0F948EC820273CE83A1656D0ACD26@qq";}, 2017-05-29 03:30:12
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"f1d1dccc3e11a11b0d6cbe2942716d0d";s:8:"username";s:35:"87F959C72282F38B30AEE001EA196787@qq";}, 2017-05-29 03:56:52
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"4d3618313bd836d1ac8109faf6dfb55a";s:8:"username";s:35:"DE98E7B1A4ED2E3D8FE36ECAD328CA90@qq";}, 2017-05-29 04:14:31
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"4d3618313bd836d1ac8109faf6dfb55a";s:8:"username";s:35:"DE98E7B1A4ED2E3D8FE36ECAD328CA90@qq";}, 2017-05-29 04:15:58
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"833a20a6c5bc6e75dcab1cb494ba8e44";s:8:"username";s:35:"94E9FA3E1EA3FF3A40CAE30056D17BD5@qq";}, 2017-05-29 04:26:20
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"28692a2645ed45380e374abe3d42c37f";s:8:"username";s:35:"ojKm5wO_6JqK6Vq77J306pk8qdq4@weixin";}, 2017-05-29 04:39:35
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"f1d1dccc3e11a11b0d6cbe2942716d0d";s:8:"username";s:35:"87F959C72282F38B30AEE001EA196787@qq";}, 2017-05-29 04:40:39
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"28692a2645ed45380e374abe3d42c37f";s:8:"username";s:35:"ojKm5wO_6JqK6Vq77J306pk8qdq4@weixin";}, 2017-05-29 04:40:53
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e66c458664f795d62a69baad698db6d9";s:8:"username";s:35:"6E51228C28370EE8575D5AF169ACF4A4@qq";}, 2017-05-29 04:48:59
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"060f6a955dc85e203f5398ada69c1eab";s:8:"username";s:35:"81A624B3D19172AD0E8981E50FEC43E1@qq";}, 2017-05-29 05:09:53
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"81e23d63b8f4e2aa34896c80a565f9cb";s:8:"username";s:41:"33360de9-3c91-387d-a6ce-9d59097ae69a@u591";}, 2017-05-29 05:41:13
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"2a840fe63d3809b01574a0fe9776158f";s:8:"username";s:35:"102106F3DBA126B0B8876D5553D53E9A@qq";}, 2017-05-29 05:45:09
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"81e23d63b8f4e2aa34896c80a565f9cb";s:8:"username";s:41:"33360de9-3c91-387d-a6ce-9d59097ae69a@u591";}, 2017-05-29 05:45:19
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e66c458664f795d62a69baad698db6d9";s:8:"username";s:35:"6E51228C28370EE8575D5AF169ACF4A4@qq";}, 2017-05-29 05:47:05
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"67a45bee2d31d2b0d00bc208e98d0dbe";s:8:"username";s:35:"9262E3B6723503C17EB5D5BDCF2CE413@qq";}, 2017-05-29 06:04:41
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"2a840fe63d3809b01574a0fe9776158f";s:8:"username";s:35:"102106F3DBA126B0B8876D5553D53E9A@qq";}, 2017-05-29 06:10:02
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"0ceae305a22875ab9e89f95bcf4dfb17";s:8:"username";s:41:"2a4f8f88-f3c6-343f-939f-86cf86122628@u591";}, 2017-05-29 06:13:32
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"2a840fe63d3809b01574a0fe9776158f";s:8:"username";s:35:"102106F3DBA126B0B8876D5553D53E9A@qq";}, 2017-05-29 06:21:46
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"2a840fe63d3809b01574a0fe9776158f";s:8:"username";s:35:"102106F3DBA126B0B8876D5553D53E9A@qq";}, 2017-05-29 06:21:49
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ea12d218c68407b52393c9e8ddefab67";s:8:"username";s:35:"64D8254EB80A63E6022E438493EB0D76@qq";}, 2017-05-29 06:23:10
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"cb1b11429247a181d96aafafb214fbca";s:8:"username";s:35:"F9CDBDC884485FA0C0CED8A46021752E@qq";}, 2017-05-29 06:25:44
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"cb1b11429247a181d96aafafb214fbca";s:8:"username";s:35:"F9CDBDC884485FA0C0CED8A46021752E@qq";}, 2017-05-29 06:26:15
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"cb1b11429247a181d96aafafb214fbca";s:8:"username";s:35:"F9CDBDC884485FA0C0CED8A46021752E@qq";}, 2017-05-29 06:26:47
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"cb1b11429247a181d96aafafb214fbca";s:8:"username";s:35:"F9CDBDC884485FA0C0CED8A46021752E@qq";}, 2017-05-29 06:27:44
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"51c9ecf73768f849b3f52947a316229b";s:8:"username";s:35:"ojKm5wLo4UPkfjlDFiKGmKd4UPdc@weixin";}, 2017-05-29 06:28:32
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"dc78d897b14cc3cb1c8552c4e8e269a9";s:8:"username";s:35:"500D8E1E9B90BCE8311BEC47DF0D94C7@qq";}, 2017-05-29 06:36:28
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"cb1b11429247a181d96aafafb214fbca";s:8:"username";s:35:"F9CDBDC884485FA0C0CED8A46021752E@qq";}, 2017-05-29 06:36:58
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"51c9ecf73768f849b3f52947a316229b";s:8:"username";s:35:"ojKm5wLo4UPkfjlDFiKGmKd4UPdc@weixin";}, 2017-05-29 06:37:53
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"f490a43585b7ee5fd11e6be2b53efe64";s:8:"username";s:35:"8EBB03C0609BA72DDA6BE3B83A63EBBE@qq";}, 2017-05-29 06:48:31
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"58bdf2278aa258cd7f6f3d632279e172";s:8:"username";s:41:"7b34a7ae-88c0-392b-afd3-87ba3ac013f7@u591";}, 2017-05-29 06:50:57
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d88ea124a1af0c6db8690391e79d0c0c";s:8:"username";s:35:"ojKm5wFRiamaj2g6q6zQ8jCIdPCY@weixin";}, 2017-05-29 06:52:17
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"58bdf2278aa258cd7f6f3d632279e172";s:8:"username";s:41:"7b34a7ae-88c0-392b-afd3-87ba3ac013f7@u591";}, 2017-05-29 07:03:29
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"58bdf2278aa258cd7f6f3d632279e172";s:8:"username";s:41:"7b34a7ae-88c0-392b-afd3-87ba3ac013f7@u591";}, 2017-05-29 07:03:32
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ff4fff9a551307f5fe9ca30c63fbbd62";s:8:"username";s:41:"89ae2b24-fde0-330d-9445-4b17be5151f2@u591";}, 2017-05-29 07:03:40
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"58bdf2278aa258cd7f6f3d632279e172";s:8:"username";s:41:"7b34a7ae-88c0-392b-afd3-87ba3ac013f7@u591";}, 2017-05-29 07:03:45
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"58bdf2278aa258cd7f6f3d632279e172";s:8:"username";s:41:"7b34a7ae-88c0-392b-afd3-87ba3ac013f7@u591";}, 2017-05-29 07:03:47
