 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B0841A6C0FCC6A68ECF38D9602677E8D";s:4:"sign";s:32:"d3080ccc9973ef425e39d07e1082d494";s:7:"game_id";s:1:"9";}, 2017-05-17 00:03:13
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"3479F757B4A4419A2EA59874D5B6C05E";s:4:"sign";s:32:"809e18ae904d73fa451ab619f16e51c0";s:7:"game_id";s:1:"9";}, 2017-05-17 01:28:17
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"8C7E952C41D7AD8F999C95E6D33BA4BB";s:4:"sign";s:32:"3392797d026d9b110be5b31e3356cf7d";s:7:"game_id";s:1:"9";}, 2017-05-17 03:05:55
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"8C7E952C41D7AD8F999C95E6D33BA4BB";s:4:"sign";s:32:"3392797d026d9b110be5b31e3356cf7d";s:7:"game_id";s:1:"9";}, 2017-05-17 03:07:31
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1F3429CAA3A6051E0B7DF5DFB627EC56";s:4:"sign";s:32:"5f33f91a5e289cac81734a1f6be151a8";s:7:"game_id";s:1:"9";}, 2017-05-17 03:26:19
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1F3429CAA3A6051E0B7DF5DFB627EC56";s:4:"sign";s:32:"5f33f91a5e289cac81734a1f6be151a8";s:7:"game_id";s:1:"9";}, 2017-05-17 03:51:26
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ADFD0E1B7E69344256879B81D6B17278";s:4:"sign";s:32:"baf4942fe77eb7d425deb873231c61cf";s:7:"game_id";s:1:"9";}, 2017-05-17 03:51:40
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1F3429CAA3A6051E0B7DF5DFB627EC56";s:4:"sign";s:32:"5f33f91a5e289cac81734a1f6be151a8";s:7:"game_id";s:1:"9";}, 2017-05-17 05:03:56
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"0044D592F6E472C70B391EF220EAD8C2";s:4:"sign";s:32:"18ce57c25dfb075d36ccd9829e7b0658";s:7:"game_id";s:1:"9";}, 2017-05-17 05:14:15
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ADFD0E1B7E69344256879B81D6B17278";s:4:"sign";s:32:"baf4942fe77eb7d425deb873231c61cf";s:7:"game_id";s:1:"9";}, 2017-05-17 05:22:59
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ADFD0E1B7E69344256879B81D6B17278";s:4:"sign";s:32:"baf4942fe77eb7d425deb873231c61cf";s:7:"game_id";s:1:"9";}, 2017-05-17 05:23:01
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"933A839195162FC8C92AABBEEE287920";s:4:"sign";s:32:"09cf270e2d5f0341dcc4ce1e290865b8";s:7:"game_id";s:1:"9";}, 2017-05-17 05:40:40
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"933A839195162FC8C92AABBEEE287920";s:4:"sign";s:32:"09cf270e2d5f0341dcc4ce1e290865b8";s:7:"game_id";s:1:"9";}, 2017-05-17 05:41:07
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B189D005B2BA5443DA5BA07AE93DF2E4";s:4:"sign";s:32:"d2ee3c8da1f89c240b57057d45e4f41d";s:7:"game_id";s:1:"9";}, 2017-05-17 06:21:31
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"C1FB6BB9AE5225D7987E03EC86AFEC08";s:4:"sign";s:32:"55476af7c705e2265f2066c98c5b740d";s:7:"game_id";s:1:"9";}, 2017-05-17 06:25:10
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"3FA6B5E0669592C75E501030186075AE";s:4:"sign";s:32:"9011e7776a1627a94a524a7a367541f3";s:7:"game_id";s:1:"9";}, 2017-05-17 06:36:05
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"469B4F39B164A2BDDE7EEAE8B4BC688D";s:4:"sign";s:32:"7e72a692db1629b4d9567c2424fbe1e7";s:7:"game_id";s:1:"9";}, 2017-05-17 06:38:12
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"C1FB6BB9AE5225D7987E03EC86AFEC08";s:4:"sign";s:32:"55476af7c705e2265f2066c98c5b740d";s:7:"game_id";s:1:"9";}, 2017-05-17 06:44:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"36F9CF7F71A23B992BCEB134D50FD2DF";s:4:"sign";s:32:"fb6bbcb2cdea504b183b3c068330db6a";s:7:"game_id";s:1:"9";}, 2017-05-17 06:52:32
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"94E9FA3E1EA3FF3A40CAE30056D17BD5";s:4:"sign";s:32:"6831667d9d199fdf8d620297b5970ca6";s:7:"game_id";s:1:"9";}, 2017-05-17 06:53:22
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ADFD0E1B7E69344256879B81D6B17278";s:4:"sign";s:32:"baf4942fe77eb7d425deb873231c61cf";s:7:"game_id";s:1:"9";}, 2017-05-17 06:59:16
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"FEDD1DB0A6AD373213A618EE937C76D6";s:4:"sign";s:32:"1bd6d69cefad0450cba2e10ff56e070f";s:7:"game_id";s:1:"9";}, 2017-05-17 07:00:42
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ABA18F22439D3D1D6C4F0252BBC6F400";s:4:"sign";s:32:"4ab3e2ae76707e803b288963eb55c034";s:7:"game_id";s:1:"9";}, 2017-05-17 07:11:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"94E9FA3E1EA3FF3A40CAE30056D17BD5";s:4:"sign";s:32:"6831667d9d199fdf8d620297b5970ca6";s:7:"game_id";s:1:"9";}, 2017-05-17 07:12:45
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"7C63B4280BF7C0E88DB736D6538A4B40";s:4:"sign";s:32:"22a00c7b3270bb08780b17c8b1a2240c";s:7:"game_id";s:1:"9";}, 2017-05-17 07:16:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"7D3DF825D46EEA1400D1522C10CB298A";s:4:"sign";s:32:"42c7193bbeb969f38ab95acefce286c9";s:7:"game_id";s:1:"9";}, 2017-05-17 07:21:47
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"36F9CF7F71A23B992BCEB134D50FD2DF";s:4:"sign";s:32:"fb6bbcb2cdea504b183b3c068330db6a";s:7:"game_id";s:1:"9";}, 2017-05-17 07:29:20
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"F09428EEFE96C6D85ADAB528AE959DEE";s:4:"sign";s:32:"931330711b6d9671aeccc267eb71ae9a";s:7:"game_id";s:1:"9";}, 2017-05-17 07:37:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"8CD6F722EEFAE0AEAEB366CDA207BE1A";s:4:"sign";s:32:"2462ef16a0825c596fc6b5486bd64abd";s:7:"game_id";s:1:"9";}, 2017-05-17 07:52:14
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"335FE9F082F0C8CCD9934651430B0514";s:4:"sign";s:32:"964c3088b375b1649e37a17f719bd638";s:7:"game_id";s:1:"9";}, 2017-05-17 07:53:47
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B189D005B2BA5443DA5BA07AE93DF2E4";s:4:"sign";s:32:"d2ee3c8da1f89c240b57057d45e4f41d";s:7:"game_id";s:1:"9";}, 2017-05-17 08:04:02
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B5142C63F2C7CED1DCB3A2DC5666C625";s:4:"sign";s:32:"6674fcbccfaf368f7c4636746733450a";s:7:"game_id";s:1:"9";}, 2017-05-17 08:11:51
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"8CD6F722EEFAE0AEAEB366CDA207BE1A";s:4:"sign";s:32:"2462ef16a0825c596fc6b5486bd64abd";s:7:"game_id";s:1:"9";}, 2017-05-17 08:20:11
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"DEAD8CD0F48DF75AEA01F669FD555711";s:4:"sign";s:32:"7d5269cb3270efc0da9334859d0a3394";s:7:"game_id";s:1:"9";}, 2017-05-17 08:23:32
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B7D313D02649A0E3D9ACB57137E1A0F3";s:4:"sign";s:32:"e4db2db698bf4cd63118c7a1d8aea00b";s:7:"game_id";s:1:"9";}, 2017-05-17 08:29:07
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"8C7E952C41D7AD8F999C95E6D33BA4BB";s:4:"sign";s:32:"3392797d026d9b110be5b31e3356cf7d";s:7:"game_id";s:1:"9";}, 2017-05-17 08:32:28
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"FD6C971F695618BD1038033BA0725EB6";s:4:"sign";s:32:"778138d2f4f7b6e8684962dba1b502db";s:7:"game_id";s:1:"9";}, 2017-05-17 08:33:06
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"36F9CF7F71A23B992BCEB134D50FD2DF";s:4:"sign";s:32:"fb6bbcb2cdea504b183b3c068330db6a";s:7:"game_id";s:1:"9";}, 2017-05-17 08:38:15
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"2869EFC2B3D42431F3E912427DC1F9D1";s:4:"sign";s:32:"436e37f228d3bc7d2b2fd280e96434e8";s:7:"game_id";s:1:"9";}, 2017-05-17 08:38:47
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"7C63B4280BF7C0E88DB736D6538A4B40";s:4:"sign";s:32:"22a00c7b3270bb08780b17c8b1a2240c";s:7:"game_id";s:1:"9";}, 2017-05-17 08:39:19
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ADFD0E1B7E69344256879B81D6B17278";s:4:"sign";s:32:"baf4942fe77eb7d425deb873231c61cf";s:7:"game_id";s:1:"9";}, 2017-05-17 08:46:34
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"2869EFC2B3D42431F3E912427DC1F9D1";s:4:"sign";s:32:"436e37f228d3bc7d2b2fd280e96434e8";s:7:"game_id";s:1:"9";}, 2017-05-17 08:47:49
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"2869EFC2B3D42431F3E912427DC1F9D1";s:4:"sign";s:32:"436e37f228d3bc7d2b2fd280e96434e8";s:7:"game_id";s:1:"9";}, 2017-05-17 08:47:52
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B7D313D02649A0E3D9ACB57137E1A0F3";s:4:"sign";s:32:"e4db2db698bf4cd63118c7a1d8aea00b";s:7:"game_id";s:1:"9";}, 2017-05-17 08:48:11
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"36D2B8E02C8B267FF8BA072A90D57F1A";s:4:"sign";s:32:"96fdfdcb45db41e20fc1d5e031763169";s:7:"game_id";s:1:"9";}, 2017-05-17 08:54:57
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B7D313D02649A0E3D9ACB57137E1A0F3";s:4:"sign";s:32:"e4db2db698bf4cd63118c7a1d8aea00b";s:7:"game_id";s:1:"9";}, 2017-05-17 08:59:00
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"36F9CF7F71A23B992BCEB134D50FD2DF";s:4:"sign";s:32:"fb6bbcb2cdea504b183b3c068330db6a";s:7:"game_id";s:1:"9";}, 2017-05-17 09:00:52
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B7D313D02649A0E3D9ACB57137E1A0F3";s:4:"sign";s:32:"e4db2db698bf4cd63118c7a1d8aea00b";s:7:"game_id";s:1:"9";}, 2017-05-17 09:01:20
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B976A3D707EA384A6C15C1C565DE2A1C";s:4:"sign";s:32:"a7250e86e4f4886744c846069527cfa2";s:7:"game_id";s:1:"9";}, 2017-05-17 09:01:59
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B5142C63F2C7CED1DCB3A2DC5666C625";s:4:"sign";s:32:"6674fcbccfaf368f7c4636746733450a";s:7:"game_id";s:1:"9";}, 2017-05-17 09:04:22
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"7D3DF825D46EEA1400D1522C10CB298A";s:4:"sign";s:32:"42c7193bbeb969f38ab95acefce286c9";s:7:"game_id";s:1:"9";}, 2017-05-17 09:05:10
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"36F9CF7F71A23B992BCEB134D50FD2DF";s:4:"sign";s:32:"fb6bbcb2cdea504b183b3c068330db6a";s:7:"game_id";s:1:"9";}, 2017-05-17 09:19:11
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"51A3CF073055C2A811A36D0FF54CA111";s:4:"sign";s:32:"2e978cc2b14fd6f5e1662168f143e325";s:7:"game_id";s:1:"9";}, 2017-05-17 09:40:08
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"810C28F9F2674D3AA8EFF570B82B7983";s:4:"sign";s:32:"6a1fc5fd79b6bbc9aaacdbc33277350e";s:7:"game_id";s:1:"9";}, 2017-05-17 09:49:31
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1B3AAC502E5665B3C01388D939DC8962";s:4:"sign";s:32:"f2efdb37d196013e9f62eb752338d293";s:7:"game_id";s:1:"9";}, 2017-05-17 09:53:42
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1B3AAC502E5665B3C01388D939DC8962";s:4:"sign";s:32:"f2efdb37d196013e9f62eb752338d293";s:7:"game_id";s:1:"9";}, 2017-05-17 09:54:04
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"FC7A67F34B5E3D61ECB7D05BBDCD65D7";s:4:"sign";s:32:"83d608331049ae862a60f2eb276e1a36";s:7:"game_id";s:1:"9";}, 2017-05-17 09:54:30
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1B3AAC502E5665B3C01388D939DC8962";s:4:"sign";s:32:"f2efdb37d196013e9f62eb752338d293";s:7:"game_id";s:1:"9";}, 2017-05-17 09:59:14
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1B3AAC502E5665B3C01388D939DC8962";s:4:"sign";s:32:"f2efdb37d196013e9f62eb752338d293";s:7:"game_id";s:1:"9";}, 2017-05-17 09:59:31
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1B3AAC502E5665B3C01388D939DC8962";s:4:"sign";s:32:"f2efdb37d196013e9f62eb752338d293";s:7:"game_id";s:1:"9";}, 2017-05-17 10:00:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1B3AAC502E5665B3C01388D939DC8962";s:4:"sign";s:32:"f2efdb37d196013e9f62eb752338d293";s:7:"game_id";s:1:"9";}, 2017-05-17 10:01:56
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"629145E1DDD20D77CDA035E39FEC24B0";s:4:"sign";s:32:"ab09276a9ce57e5fe372d6f41d4834b9";s:7:"game_id";s:1:"9";}, 2017-05-17 10:07:18
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1B3AAC502E5665B3C01388D939DC8962";s:4:"sign";s:32:"f2efdb37d196013e9f62eb752338d293";s:7:"game_id";s:1:"9";}, 2017-05-17 10:16:08
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"335FE9F082F0C8CCD9934651430B0514";s:4:"sign";s:32:"964c3088b375b1649e37a17f719bd638";s:7:"game_id";s:1:"9";}, 2017-05-17 10:22:51
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"36F9CF7F71A23B992BCEB134D50FD2DF";s:4:"sign";s:32:"fb6bbcb2cdea504b183b3c068330db6a";s:7:"game_id";s:1:"9";}, 2017-05-17 10:38:38
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"FC7A67F34B5E3D61ECB7D05BBDCD65D7";s:4:"sign";s:32:"83d608331049ae862a60f2eb276e1a36";s:7:"game_id";s:1:"9";}, 2017-05-17 11:03:46
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"FC7A67F34B5E3D61ECB7D05BBDCD65D7";s:4:"sign";s:32:"83d608331049ae862a60f2eb276e1a36";s:7:"game_id";s:1:"9";}, 2017-05-17 11:03:49
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"36F9CF7F71A23B992BCEB134D50FD2DF";s:4:"sign";s:32:"fb6bbcb2cdea504b183b3c068330db6a";s:7:"game_id";s:1:"9";}, 2017-05-17 11:11:15
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B189D005B2BA5443DA5BA07AE93DF2E4";s:4:"sign";s:32:"d2ee3c8da1f89c240b57057d45e4f41d";s:7:"game_id";s:1:"9";}, 2017-05-17 11:14:32
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ADFD0E1B7E69344256879B81D6B17278";s:4:"sign";s:32:"baf4942fe77eb7d425deb873231c61cf";s:7:"game_id";s:1:"9";}, 2017-05-17 11:16:31
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1B3AAC502E5665B3C01388D939DC8962";s:4:"sign";s:32:"f2efdb37d196013e9f62eb752338d293";s:7:"game_id";s:1:"9";}, 2017-05-17 11:17:18
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1B3AAC502E5665B3C01388D939DC8962";s:4:"sign";s:32:"f2efdb37d196013e9f62eb752338d293";s:7:"game_id";s:1:"9";}, 2017-05-17 11:17:39
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"8B4AEF07A3D2B8B59DE5098E66F88BD0";s:4:"sign";s:32:"711e8c55b07a3437dcdd6c01bba55ad1";s:7:"game_id";s:1:"9";}, 2017-05-17 11:25:38
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"629145E1DDD20D77CDA035E39FEC24B0";s:4:"sign";s:32:"ab09276a9ce57e5fe372d6f41d4834b9";s:7:"game_id";s:1:"9";}, 2017-05-17 11:28:25
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B35D52FB4E38CD7195BD3A082374BA73";s:4:"sign";s:32:"aeb1ad98c66ad2756644f5f69dc81046";s:7:"game_id";s:1:"9";}, 2017-05-17 11:35:20
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"A087C21883D99CD12BB30D8D4C631FB1";s:4:"sign";s:32:"cfc7c10c6fc6c04a8de337f23199ffcb";s:7:"game_id";s:1:"9";}, 2017-05-17 11:40:34
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1F3429CAA3A6051E0B7DF5DFB627EC56";s:4:"sign";s:32:"5f33f91a5e289cac81734a1f6be151a8";s:7:"game_id";s:1:"9";}, 2017-05-17 11:49:17
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"FC7A67F34B5E3D61ECB7D05BBDCD65D7";s:4:"sign";s:32:"83d608331049ae862a60f2eb276e1a36";s:7:"game_id";s:1:"9";}, 2017-05-17 11:53:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"FC7A67F34B5E3D61ECB7D05BBDCD65D7";s:4:"sign";s:32:"83d608331049ae862a60f2eb276e1a36";s:7:"game_id";s:1:"9";}, 2017-05-17 11:53:29
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B189D005B2BA5443DA5BA07AE93DF2E4";s:4:"sign";s:32:"d2ee3c8da1f89c240b57057d45e4f41d";s:7:"game_id";s:1:"9";}, 2017-05-17 11:56:35
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"FC7A67F34B5E3D61ECB7D05BBDCD65D7";s:4:"sign";s:32:"83d608331049ae862a60f2eb276e1a36";s:7:"game_id";s:1:"9";}, 2017-05-17 12:01:58
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"469B4F39B164A2BDDE7EEAE8B4BC688D";s:4:"sign";s:32:"7e72a692db1629b4d9567c2424fbe1e7";s:7:"game_id";s:1:"9";}, 2017-05-17 12:03:05
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"17C637DB1C857D156A67E5942A3164F7";s:4:"sign";s:32:"ed852e9acfb40f6d53755686fe7af792";s:7:"game_id";s:1:"9";}, 2017-05-17 12:14:18
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B4F4A7F3430F208B82A37CAEE12D93EA";s:4:"sign";s:32:"aa2c16a616b3eb4d0b932c2c79ca4c26";s:7:"game_id";s:1:"9";}, 2017-05-17 12:14:45
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"469B4F39B164A2BDDE7EEAE8B4BC688D";s:4:"sign";s:32:"7e72a692db1629b4d9567c2424fbe1e7";s:7:"game_id";s:1:"9";}, 2017-05-17 12:16:10
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"469B4F39B164A2BDDE7EEAE8B4BC688D";s:4:"sign";s:32:"7e72a692db1629b4d9567c2424fbe1e7";s:7:"game_id";s:1:"9";}, 2017-05-17 12:23:41
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"42A5429E1C481BB3254C53E9C898658B";s:4:"sign";s:32:"2b08d34195fcda78251b065e72308514";s:7:"game_id";s:1:"9";}, 2017-05-17 12:30:15
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"B189D005B2BA5443DA5BA07AE93DF2E4";s:4:"sign";s:32:"d2ee3c8da1f89c240b57057d45e4f41d";s:7:"game_id";s:1:"9";}, 2017-05-17 12:31:06
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"4D5BE77BB782E3E8F36E1B7CC4590C7E";s:4:"sign";s:32:"9f8a5d3982a55b71e98791634863ec1d";s:7:"game_id";s:1:"9";}, 2017-05-17 12:39:29
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"CBA50DBC2C2F207765F142263E5129A9";s:4:"sign";s:32:"c6fea95817025ab842a4f3fd957709e8";s:7:"game_id";s:1:"9";}, 2017-05-17 12:40:13
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"36F9CF7F71A23B992BCEB134D50FD2DF";s:4:"sign";s:32:"fb6bbcb2cdea504b183b3c068330db6a";s:7:"game_id";s:1:"9";}, 2017-05-17 12:42:35
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"1EC60928625CFA2ADE69E69873522CBF";s:4:"sign";s:32:"7f6213f66dd5b9b14ea05de1a40c044b";s:7:"game_id";s:1:"9";}, 2017-05-17 12:42:57
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"8CD6F722EEFAE0AEAEB366CDA207BE1A";s:4:"sign";s:32:"2462ef16a0825c596fc6b5486bd64abd";s:7:"game_id";s:1:"9";}, 2017-05-17 12:47:47
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"7D3DF825D46EEA1400D1522C10CB298A";s:4:"sign";s:32:"42c7193bbeb969f38ab95acefce286c9";s:7:"game_id";s:1:"9";}, 2017-05-17 12:48:50
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"7D3DF825D46EEA1400D1522C10CB298A";s:4:"sign";s:32:"42c7193bbeb969f38ab95acefce286c9";s:7:"game_id";s:1:"9";}, 2017-05-17 12:49:06
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"7D3DF825D46EEA1400D1522C10CB298A";s:4:"sign";s:32:"42c7193bbeb969f38ab95acefce286c9";s:7:"game_id";s:1:"9";}, 2017-05-17 12:50:49
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"469B4F39B164A2BDDE7EEAE8B4BC688D";s:4:"sign";s:32:"7e72a692db1629b4d9567c2424fbe1e7";s:7:"game_id";s:1:"9";}, 2017-05-17 12:59:15
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"469B4F39B164A2BDDE7EEAE8B4BC688D";s:4:"sign";s:32:"7e72a692db1629b4d9567c2424fbe1e7";s:7:"game_id";s:1:"9";}, 2017-05-17 12:59:18
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"469B4F39B164A2BDDE7EEAE8B4BC688D";s:4:"sign";s:32:"7e72a692db1629b4d9567c2424fbe1e7";s:7:"game_id";s:1:"9";}, 2017-05-17 13:06:30
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"CC6E22028F47D12E3C24BAF0475F16C4";s:4:"sign";s:32:"a390bdbe61616dc24b5ecdddddd4579a";s:7:"game_id";s:1:"9";}, 2017-05-17 13:06:32
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"CC6E22028F47D12E3C24BAF0475F16C4";s:4:"sign";s:32:"a390bdbe61616dc24b5ecdddddd4579a";s:7:"game_id";s:1:"9";}, 2017-05-17 13:07:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"469B4F39B164A2BDDE7EEAE8B4BC688D";s:4:"sign";s:32:"7e72a692db1629b4d9567c2424fbe1e7";s:7:"game_id";s:1:"9";}, 2017-05-17 13:15:57
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"ADFD0E1B7E69344256879B81D6B17278";s:4:"sign";s:32:"baf4942fe77eb7d425deb873231c61cf";s:7:"game_id";s:1:"9";}, 2017-05-17 13:17:44
 post=a:0:{}, get=a:3:{s:6:"openid";s:32:"0084E6F5866D88A99A0A48749FC1E3E0";s:4:"sign";s:32:"dce4ab7b51617c43b153f5f4db7b5120";s:7:"game_id";s:1:"9";}, 2017-05-17 13:20:19
