 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wBaFtzwTnZr8MmRXUTdZaK8";s:4:"sign";s:32:"1a7030082ff206b4aee4c8351f713216";s:7:"game_id";s:1:"9";}, 2017-05-21 00:05:38
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIxVDFJBBJETe3yhFI0e9KU";s:4:"sign";s:32:"d160466cd3c41558b19b0f7078e7f9a2";s:7:"game_id";s:1:"9";}, 2017-05-21 01:42:46
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-21 07:07:16
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-21 07:27:07
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wC_f5IOK1XVpP08mXC_FJpw";s:4:"sign";s:32:"9b137640020394ef02d991b65a18869b";s:7:"game_id";s:1:"9";}, 2017-05-21 07:41:25
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIr6B-rqD2JdwmZgOVtaIno";s:4:"sign";s:32:"7f6460c9f7423edfce4324ae45d359d4";s:7:"game_id";s:1:"9";}, 2017-05-21 07:41:44
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-21 07:57:01
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wC_f5IOK1XVpP08mXC_FJpw";s:4:"sign";s:32:"9b137640020394ef02d991b65a18869b";s:7:"game_id";s:1:"9";}, 2017-05-21 08:00:22
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wO0K09MnJfsco5fIg7Jv6P0";s:4:"sign";s:32:"15c3557b5b5836415a349f45f9306129";s:7:"game_id";s:1:"9";}, 2017-05-21 08:05:01
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLzBoCBcsFnf8IR8q2A-lG0";s:4:"sign";s:32:"0c6c424f79c6910964c2341a62d1d7f0";s:7:"game_id";s:1:"9";}, 2017-05-21 08:27:18
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEERy5PTYkSHyz61iyner-c";s:4:"sign";s:32:"c6221a472ee3d2ce7ef8597a96d6fd97";s:7:"game_id";s:1:"9";}, 2017-05-21 08:32:37
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-21 08:39:14
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAeroAmfcCAcWBrveadxrMo";s:4:"sign";s:32:"6353eb40e2c7b3b2656e81832d71e7e9";s:7:"game_id";s:1:"9";}, 2017-05-21 09:00:05
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wO0K09MnJfsco5fIg7Jv6P0";s:4:"sign";s:32:"15c3557b5b5836415a349f45f9306129";s:7:"game_id";s:1:"9";}, 2017-05-21 09:07:38
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wO0K09MnJfsco5fIg7Jv6P0";s:4:"sign";s:32:"15c3557b5b5836415a349f45f9306129";s:7:"game_id";s:1:"9";}, 2017-05-21 09:07:40
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAeroAmfcCAcWBrveadxrMo";s:4:"sign";s:32:"6353eb40e2c7b3b2656e81832d71e7e9";s:7:"game_id";s:1:"9";}, 2017-05-21 09:08:31
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-21 09:14:16
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLo4UPkfjlDFiKGmKd4UPdc";s:4:"sign";s:32:"6cfbef5c329e72884d47b5d58f261abb";s:7:"game_id";s:1:"9";}, 2017-05-21 09:31:36
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-21 09:34:09
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-21 09:34:12
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIenAH4D6w9ipaZH2EQIlP0";s:4:"sign";s:32:"9c04c21a5d21e9d291de8b6256eee8b1";s:7:"game_id";s:1:"9";}, 2017-05-21 09:46:49
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMklCAyEgz3Bnj-Cv2n1Pgw";s:4:"sign";s:32:"7c2a32e75ad74ddddea712509e67fabe";s:7:"game_id";s:1:"9";}, 2017-05-21 10:01:35
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNOpKAwau5cI_pm9XUg8uuA";s:4:"sign";s:32:"1c1067a573540a1c59f71bd8d2da032a";s:7:"game_id";s:1:"9";}, 2017-05-21 10:02:34
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNOpKAwau5cI_pm9XUg8uuA";s:4:"sign";s:32:"1c1067a573540a1c59f71bd8d2da032a";s:7:"game_id";s:1:"9";}, 2017-05-21 10:04:29
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLVF53nF1-kLEJUa_idgPzk";s:4:"sign";s:32:"7d382b62eaf5a8b720fae09661d6c64e";s:7:"game_id";s:1:"9";}, 2017-05-21 10:05:34
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLo4UPkfjlDFiKGmKd4UPdc";s:4:"sign";s:32:"6cfbef5c329e72884d47b5d58f261abb";s:7:"game_id";s:1:"9";}, 2017-05-21 10:05:44
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGGwxz4zm9G454A0MRUa5tA";s:4:"sign";s:32:"f0186b7e7921a982c8140e8cb2ad18fc";s:7:"game_id";s:1:"9";}, 2017-05-21 10:24:48
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCFnmHhOPcraSq8zs-UnLW0";s:4:"sign";s:32:"5d222a1c728e9693a1bbe79d15b2a6c9";s:7:"game_id";s:1:"9";}, 2017-05-21 10:25:33
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLo4UPkfjlDFiKGmKd4UPdc";s:4:"sign";s:32:"6cfbef5c329e72884d47b5d58f261abb";s:7:"game_id";s:1:"9";}, 2017-05-21 11:04:09
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wBxyW4t5xLFFVbaMOiIMfxA";s:4:"sign";s:32:"0db03f57f7b1fd51e050e33cb1b99059";s:7:"game_id";s:1:"9";}, 2017-05-21 11:08:02
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wOhafIdJYHQdvaA8wtTHukg";s:4:"sign";s:32:"d0c0648c1704eed1028642a23fe4f193";s:7:"game_id";s:1:"9";}, 2017-05-21 11:09:47
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wPGwmra8JDSh4d1Zsv9i9k8";s:4:"sign";s:32:"11163c053371aac3d1231e8eb123ddb1";s:7:"game_id";s:1:"9";}, 2017-05-21 11:20:16
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNtybmHAEPDwsmeOmUSy3-0";s:4:"sign";s:32:"217ae86da5871f8c29900b94014d60c0";s:7:"game_id";s:1:"9";}, 2017-05-21 11:31:45
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCFnmHhOPcraSq8zs-UnLW0";s:4:"sign";s:32:"5d222a1c728e9693a1bbe79d15b2a6c9";s:7:"game_id";s:1:"9";}, 2017-05-21 11:31:49
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-21 11:31:52
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNrF6tmmcCEYAWjxKPxP5kw";s:4:"sign";s:32:"681c71a4562185066304d3ae159dfd25";s:7:"game_id";s:1:"9";}, 2017-05-21 11:43:17
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wPGwmra8JDSh4d1Zsv9i9k8";s:4:"sign";s:32:"11163c053371aac3d1231e8eb123ddb1";s:7:"game_id";s:1:"9";}, 2017-05-21 11:49:34
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wPGwmra8JDSh4d1Zsv9i9k8";s:4:"sign";s:32:"11163c053371aac3d1231e8eb123ddb1";s:7:"game_id";s:1:"9";}, 2017-05-21 12:01:17
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNrF6tmmcCEYAWjxKPxP5kw";s:4:"sign";s:32:"681c71a4562185066304d3ae159dfd25";s:7:"game_id";s:1:"9";}, 2017-05-21 12:06:03
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-21 12:19:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMJmaf1zciiQem8rQlO4SBM";s:4:"sign";s:32:"4167b6cb33b730e58cbadba1a488c75e";s:7:"game_id";s:1:"9";}, 2017-05-21 12:19:37
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wO0K09MnJfsco5fIg7Jv6P0";s:4:"sign";s:32:"15c3557b5b5836415a349f45f9306129";s:7:"game_id";s:1:"9";}, 2017-05-21 12:47:12
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-21 12:49:05
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNMEllNNRzzd87xO7yWWGRw";s:4:"sign";s:32:"2f946387ebd5ffa5d88041c23bbc101e";s:7:"game_id";s:1:"9";}, 2017-05-21 12:59:19
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLHvdEWLAZlqMfXKcl5A2eM";s:4:"sign";s:32:"05e62e6deaf0f4dc608f9f6b5a407602";s:7:"game_id";s:1:"9";}, 2017-05-21 13:00:01
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wG3B6Ofrcs3DmQfMxSOtWZs";s:4:"sign";s:32:"30671a5e5d5fc0f3bb04fb47b420948f";s:7:"game_id";s:1:"9";}, 2017-05-21 13:01:25
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGGwxz4zm9G454A0MRUa5tA";s:4:"sign";s:32:"f0186b7e7921a982c8140e8cb2ad18fc";s:7:"game_id";s:1:"9";}, 2017-05-21 13:07:14
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEO9k-qKqFElFf7_b9-9Bpg";s:4:"sign";s:32:"5e0d58984315ba8b391abf4fa7e3423d";s:7:"game_id";s:1:"9";}, 2017-05-21 13:08:30
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLOBy2S3U3_B2rNpme8HTnc";s:4:"sign";s:32:"41469a2b9c83b1c01ce3147f73cf9cb2";s:7:"game_id";s:1:"9";}, 2017-05-21 13:08:32
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMJmaf1zciiQem8rQlO4SBM";s:4:"sign";s:32:"4167b6cb33b730e58cbadba1a488c75e";s:7:"game_id";s:1:"9";}, 2017-05-21 13:20:01
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCx6SwacJKKrHvx04eTI6jQ";s:4:"sign";s:32:"18be798b0adec905377a7fdc638ea14a";s:7:"game_id";s:1:"9";}, 2017-05-21 13:24:14
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCx6SwacJKKrHvx04eTI6jQ";s:4:"sign";s:32:"18be798b0adec905377a7fdc638ea14a";s:7:"game_id";s:1:"9";}, 2017-05-21 13:25:16
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIenAH4D6w9ipaZH2EQIlP0";s:4:"sign";s:32:"9c04c21a5d21e9d291de8b6256eee8b1";s:7:"game_id";s:1:"9";}, 2017-05-21 13:26:39
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLo4UPkfjlDFiKGmKd4UPdc";s:4:"sign";s:32:"6cfbef5c329e72884d47b5d58f261abb";s:7:"game_id";s:1:"9";}, 2017-05-21 13:29:19
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMIONXEazE34cbq4EFFFpXQ";s:4:"sign";s:32:"9dbafca94015a7d615a414dfc526bee7";s:7:"game_id";s:1:"9";}, 2017-05-21 13:43:28
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIxVDFJBBJETe3yhFI0e9KU";s:4:"sign";s:32:"d160466cd3c41558b19b0f7078e7f9a2";s:7:"game_id";s:1:"9";}, 2017-05-21 13:45:38
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMIONXEazE34cbq4EFFFpXQ";s:4:"sign";s:32:"9dbafca94015a7d615a414dfc526bee7";s:7:"game_id";s:1:"9";}, 2017-05-21 13:46:23
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJqlfwSZNFW8eh_xG-3ApFc";s:4:"sign";s:32:"b7085f822ccb156b3ad3c47522576a1d";s:7:"game_id";s:1:"9";}, 2017-05-21 13:59:05
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEO9k-qKqFElFf7_b9-9Bpg";s:4:"sign";s:32:"5e0d58984315ba8b391abf4fa7e3423d";s:7:"game_id";s:1:"9";}, 2017-05-21 14:01:28
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIenAH4D6w9ipaZH2EQIlP0";s:4:"sign";s:32:"9c04c21a5d21e9d291de8b6256eee8b1";s:7:"game_id";s:1:"9";}, 2017-05-21 14:02:50
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIenAH4D6w9ipaZH2EQIlP0";s:4:"sign";s:32:"9c04c21a5d21e9d291de8b6256eee8b1";s:7:"game_id";s:1:"9";}, 2017-05-21 14:05:44
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMIONXEazE34cbq4EFFFpXQ";s:4:"sign";s:32:"9dbafca94015a7d615a414dfc526bee7";s:7:"game_id";s:1:"9";}, 2017-05-21 14:06:57
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMIONXEazE34cbq4EFFFpXQ";s:4:"sign";s:32:"9dbafca94015a7d615a414dfc526bee7";s:7:"game_id";s:1:"9";}, 2017-05-21 14:07:38
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMIONXEazE34cbq4EFFFpXQ";s:4:"sign";s:32:"9dbafca94015a7d615a414dfc526bee7";s:7:"game_id";s:1:"9";}, 2017-05-21 14:10:11
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMIONXEazE34cbq4EFFFpXQ";s:4:"sign";s:32:"9dbafca94015a7d615a414dfc526bee7";s:7:"game_id";s:1:"9";}, 2017-05-21 14:10:40
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-21 14:18:17
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-21 14:18:50
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-21 14:19:11
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wDx04brZ3WIqw4JzNQ53a7E";s:4:"sign";s:32:"e196bb3f611289e327e5ad4924015d71";s:7:"game_id";s:1:"9";}, 2017-05-21 14:25:08
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJqlfwSZNFW8eh_xG-3ApFc";s:4:"sign";s:32:"b7085f822ccb156b3ad3c47522576a1d";s:7:"game_id";s:1:"9";}, 2017-05-21 14:32:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJqlfwSZNFW8eh_xG-3ApFc";s:4:"sign";s:32:"b7085f822ccb156b3ad3c47522576a1d";s:7:"game_id";s:1:"9";}, 2017-05-21 14:34:05
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJmHGMSQtq44h53D5g9wH9o";s:4:"sign";s:32:"0439662d146a8314d3dce200fc689884";s:7:"game_id";s:1:"9";}, 2017-05-21 14:34:38
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAvlzmhWTiuxcVhNFXTphOA";s:4:"sign";s:32:"571314576e261df8f5f6edd3a7291790";s:7:"game_id";s:1:"9";}, 2017-05-21 14:36:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJqlfwSZNFW8eh_xG-3ApFc";s:4:"sign";s:32:"b7085f822ccb156b3ad3c47522576a1d";s:7:"game_id";s:1:"9";}, 2017-05-21 14:39:06
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-21 14:40:04
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJqlfwSZNFW8eh_xG-3ApFc";s:4:"sign";s:32:"b7085f822ccb156b3ad3c47522576a1d";s:7:"game_id";s:1:"9";}, 2017-05-21 14:40:13
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJqlfwSZNFW8eh_xG-3ApFc";s:4:"sign";s:32:"b7085f822ccb156b3ad3c47522576a1d";s:7:"game_id";s:1:"9";}, 2017-05-21 14:44:57
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMZtH-XD9po4bnsQzNtczk8";s:4:"sign";s:32:"e6896db79148b6f6aedf27186857021e";s:7:"game_id";s:1:"9";}, 2017-05-21 14:45:42
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMZtH-XD9po4bnsQzNtczk8";s:4:"sign";s:32:"e6896db79148b6f6aedf27186857021e";s:7:"game_id";s:1:"9";}, 2017-05-21 14:48:34
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNqLgB_-VeiPOFc2nD99CzY";s:4:"sign";s:32:"7e8d1ce5ab35da07507477f09945cb99";s:7:"game_id";s:1:"9";}, 2017-05-21 14:48:52
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEO9k-qKqFElFf7_b9-9Bpg";s:4:"sign";s:32:"5e0d58984315ba8b391abf4fa7e3423d";s:7:"game_id";s:1:"9";}, 2017-05-21 14:51:38
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMZtH-XD9po4bnsQzNtczk8";s:4:"sign";s:32:"e6896db79148b6f6aedf27186857021e";s:7:"game_id";s:1:"9";}, 2017-05-21 14:54:24
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGIPJgToP0Kg3NJSZernWbA";s:4:"sign";s:32:"9ac6f12f0236e027bfaf51aee08255a9";s:7:"game_id";s:1:"9";}, 2017-05-21 15:13:36
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEJD8pJ7CIl2PEUg4qTHLOI";s:4:"sign";s:32:"20b7b99566ee18c194a9561b6206bcb7";s:7:"game_id";s:1:"9";}, 2017-05-21 15:23:48
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGIPJgToP0Kg3NJSZernWbA";s:4:"sign";s:32:"9ac6f12f0236e027bfaf51aee08255a9";s:7:"game_id";s:1:"9";}, 2017-05-21 15:34:07
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLo4UPkfjlDFiKGmKd4UPdc";s:4:"sign";s:32:"6cfbef5c329e72884d47b5d58f261abb";s:7:"game_id";s:1:"9";}, 2017-05-21 15:38:05
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-21 16:03:15
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-21 16:03:17
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMIONXEazE34cbq4EFFFpXQ";s:4:"sign";s:32:"9dbafca94015a7d615a414dfc526bee7";s:7:"game_id";s:1:"9";}, 2017-05-21 16:08:39
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-21 16:11:13
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLo4UPkfjlDFiKGmKd4UPdc";s:4:"sign";s:32:"6cfbef5c329e72884d47b5d58f261abb";s:7:"game_id";s:1:"9";}, 2017-05-21 16:38:08
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLo4UPkfjlDFiKGmKd4UPdc";s:4:"sign";s:32:"6cfbef5c329e72884d47b5d58f261abb";s:7:"game_id";s:1:"9";}, 2017-05-21 16:46:13
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAk1urvijGGhd8FM-k0m530";s:4:"sign";s:32:"6181351b809c8d32b0f04835a2d5f4c0";s:7:"game_id";s:1:"9";}, 2017-05-21 16:52:38
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMZtH-XD9po4bnsQzNtczk8";s:4:"sign";s:32:"e6896db79148b6f6aedf27186857021e";s:7:"game_id";s:1:"9";}, 2017-05-21 16:58:56
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-21 17:24:15
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wK4hVeBwbOGdQYVdXQ8G9BA";s:4:"sign";s:32:"467f85fe9135bb50e43709511efe4105";s:7:"game_id";s:1:"9";}, 2017-05-21 17:27:21
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wF1b0mPG6dTfMnJrtY3kBGc";s:4:"sign";s:32:"c4519f44e9e5dcba04f5e26edf648ee7";s:7:"game_id";s:1:"9";}, 2017-05-21 17:28:47
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEO9k-qKqFElFf7_b9-9Bpg";s:4:"sign";s:32:"5e0d58984315ba8b391abf4fa7e3423d";s:7:"game_id";s:1:"9";}, 2017-05-21 17:31:04
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wFNNDeDMLXBD3-fJcHHTvfY";s:4:"sign";s:32:"e6905996fd31f7d0c07100a3fcb485e1";s:7:"game_id";s:1:"9";}, 2017-05-21 17:37:09
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-21 18:11:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNMEllNNRzzd87xO7yWWGRw";s:4:"sign";s:32:"2f946387ebd5ffa5d88041c23bbc101e";s:7:"game_id";s:1:"9";}, 2017-05-21 18:24:49
