post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"eb8c348391f7042db22fe1c926c473a4";s:8:"username";s:41:"eb62a1e4-02f1-3602-b2e4-c851c52c8b1b@u591";}, 2017-05-18 00:00:41
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"c8fa7d51e087da2cecd86dc2fe4480cc";s:8:"username";s:41:"1e2ce186-f62d-3cea-b6de-4f4d7197542b@u591";}, 2017-05-18 00:19:10
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"3d6535f683d709c612ca9c8c6b74bb3a";s:8:"username";s:35:"37E1436117F531C10E161409DF4B465F@qq";}, 2017-05-18 00:20:05
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"3d6535f683d709c612ca9c8c6b74bb3a";s:8:"username";s:35:"37E1436117F531C10E161409DF4B465F@qq";}, 2017-05-18 00:20:11
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"31e712c5e57a2e4d7be3deefd3b5d00b";s:8:"username";s:41:"f06e2a41-f5f4-3134-9cfb-1987e145d7bf@u591";}, 2017-05-18 00:21:56
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"506cfff0239a76cc82408113399c2288";s:8:"username";s:41:"70cee2b2-b15a-351f-a1b8-d396950cc94d@u591";}, 2017-05-18 00:22:15
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"7bc47531ea6739aa37d21d4a06740ca7";s:8:"username";s:35:"ojKm5wPvnogk2PoLbjCDNOWc898U@weixin";}, 2017-05-18 00:26:01
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"506cfff0239a76cc82408113399c2288";s:8:"username";s:41:"70cee2b2-b15a-351f-a1b8-d396950cc94d@u591";}, 2017-05-18 00:27:05
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"0e7e2f6a85f8b9cd950c012966446c64";s:8:"username";s:35:"0CEACA8D7ED9A0D054E981FFF408ABCD@qq";}, 2017-05-18 00:28:15
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"31e712c5e57a2e4d7be3deefd3b5d00b";s:8:"username";s:41:"f06e2a41-f5f4-3134-9cfb-1987e145d7bf@u591";}, 2017-05-18 00:30:43
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"cb686935ada329a46e4457cfa4bd7c60";s:8:"username";s:41:"e7a7c32f-7494-3051-bce6-fdb6ed8e013b@u591";}, 2017-05-18 00:32:09
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"3d6535f683d709c612ca9c8c6b74bb3a";s:8:"username";s:35:"37E1436117F531C10E161409DF4B465F@qq";}, 2017-05-18 00:34:07
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"3d6535f683d709c612ca9c8c6b74bb3a";s:8:"username";s:35:"37E1436117F531C10E161409DF4B465F@qq";}, 2017-05-18 00:34:07
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d0c536780a027fe3ca230f0a0936adbd";s:8:"username";s:35:"ojKm5wLzBoCBcsFnf8IR8q2A-lG0@weixin";}, 2017-05-18 00:35:02
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b8949ae39622c2c67896da042ef2838b";s:8:"username";s:41:"c1cc55ab-6043-3a42-b297-fce4d8a4b5e1@u591";}, 2017-05-18 00:35:58
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"cb686935ada329a46e4457cfa4bd7c60";s:8:"username";s:41:"e7a7c32f-7494-3051-bce6-fdb6ed8e013b@u591";}, 2017-05-18 00:37:20
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"c5c0f50310b5edbcfecf5035b4aa095d";s:8:"username";s:35:"ojKm5wLVF53nF1-kLEJUa_idgPzk@weixin";}, 2017-05-18 00:37:27
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"7bc47531ea6739aa37d21d4a06740ca7";s:8:"username";s:35:"ojKm5wPvnogk2PoLbjCDNOWc898U@weixin";}, 2017-05-18 00:38:45
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b8949ae39622c2c67896da042ef2838b";s:8:"username";s:41:"c1cc55ab-6043-3a42-b297-fce4d8a4b5e1@u591";}, 2017-05-18 00:39:44
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"42b7f58eb7a9d0c3fcec3c48e6e9417a";s:8:"username";s:35:"ojKm5wBOIILPM5ic5_d32p0VlqS4@weixin";}, 2017-05-18 00:41:48
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"0328cd035d0e969d15794532980f7fab";s:8:"username";s:35:"ojKm5wBB1YNqS3XYX2qovC6AatKk@weixin";}, 2017-05-18 00:42:14
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"4b0aac916533553f11f82010cdeb0526";s:8:"username";s:35:"335FE9F082F0C8CCD9934651430B0514@qq";}, 2017-05-18 00:43:07
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"833a20a6c5bc6e75dcab1cb494ba8e44";s:8:"username";s:35:"94E9FA3E1EA3FF3A40CAE30056D17BD5@qq";}, 2017-05-18 00:43:44
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b8949ae39622c2c67896da042ef2838b";s:8:"username";s:41:"c1cc55ab-6043-3a42-b297-fce4d8a4b5e1@u591";}, 2017-05-18 00:45:27
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"3d6535f683d709c612ca9c8c6b74bb3a";s:8:"username";s:35:"37E1436117F531C10E161409DF4B465F@qq";}, 2017-05-18 00:51:44
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"3d6535f683d709c612ca9c8c6b74bb3a";s:8:"username";s:35:"37E1436117F531C10E161409DF4B465F@qq";}, 2017-05-18 00:51:45
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"eb83faba3fd2e7232af3a6c2d8506724";s:8:"username";s:35:"ojKm5wCFnmHhOPcraSq8zs-UnLW0@weixin";}, 2017-05-18 00:54:15
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"7bc47531ea6739aa37d21d4a06740ca7";s:8:"username";s:35:"ojKm5wPvnogk2PoLbjCDNOWc898U@weixin";}, 2017-05-18 00:54:38
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"506cfff0239a76cc82408113399c2288";s:8:"username";s:41:"70cee2b2-b15a-351f-a1b8-d396950cc94d@u591";}, 2017-05-18 00:57:31
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"9034809ad14f19ee1185e3548583b7f4";s:8:"username";s:35:"ojKm5wBxt4tN_IMlWNnXv1pEexIs@weixin";}, 2017-05-18 00:58:08
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"3d6535f683d709c612ca9c8c6b74bb3a";s:8:"username";s:35:"37E1436117F531C10E161409DF4B465F@qq";}, 2017-05-18 01:04:37
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"3d6535f683d709c612ca9c8c6b74bb3a";s:8:"username";s:35:"37E1436117F531C10E161409DF4B465F@qq";}, 2017-05-18 01:04:37
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"42b7f58eb7a9d0c3fcec3c48e6e9417a";s:8:"username";s:35:"ojKm5wBOIILPM5ic5_d32p0VlqS4@weixin";}, 2017-05-18 01:04:48
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"3d6535f683d709c612ca9c8c6b74bb3a";s:8:"username";s:35:"37E1436117F531C10E161409DF4B465F@qq";}, 2017-05-18 01:07:02
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b5d4908b73715ff53c5ce62a1d6d511b";s:8:"username";s:41:"422e20f1-e23a-3085-96a2-1d06ad5863e1@u591";}, 2017-05-18 01:09:13
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e14ea1c21afd78b2e1f2963c0609a6ae";s:8:"username";s:35:"FDBE143360940CA666D72DB7AC49F862@qq";}, 2017-05-18 01:13:53
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"2ea16b6e713945a56d742aa38572c75c";s:8:"username";s:41:"f6134a78-054c-35a9-a0bc-db6624d505f3@u591";}, 2017-05-18 01:17:22
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"aaf6d8d73c4a64af9a4f5f9535c5a512";s:8:"username";s:35:"A10A98AAEEB8159703B3DE9200777520@qq";}, 2017-05-18 01:32:34
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ff75ae7ad638d34e08ff9b3a7362934b";s:8:"username";s:35:"91C445EF5CC347FC52120B7047656F21@qq";}, 2017-05-18 02:02:10
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"3974a6956c6b0c07b08d0daeb327c6dd";s:8:"username";s:41:"21948a69-4400-3b25-af12-d9e7b7774777@u591";}, 2017-05-18 02:13:46
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"5bad982b5b37fca5a61bb2c2ee36785c";s:8:"username";s:35:"8C7E952C41D7AD8F999C95E6D33BA4BB@qq";}, 2017-05-18 02:14:30
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"11366e3aaa2d52b6267bafdf8469611b";s:8:"username";s:35:"ojKm5wJRQ_01HrCbNAI-XOQoDHEs@weixin";}, 2017-05-18 03:35:53
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"3974a6956c6b0c07b08d0daeb327c6dd";s:8:"username";s:41:"21948a69-4400-3b25-af12-d9e7b7774777@u591";}, 2017-05-18 03:38:27
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"55f98f015c4cecdf5255bff75a3e4624";s:8:"username";s:41:"11d2964c-dfb8-3ad0-969f-312b76ec4e06@u591";}, 2017-05-18 03:47:23
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"410c7af18b3c2900985f1ef32935595c";s:8:"username";s:41:"0c456bb9-f638-365d-a6c1-910c9e4948d5@u591";}, 2017-05-18 03:51:03
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"7410ddf335e076353d20a22d79acf4f8";s:8:"username";s:35:"51A3CF073055C2A811A36D0FF54CA111@qq";}, 2017-05-18 03:53:23
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"410c7af18b3c2900985f1ef32935595c";s:8:"username";s:41:"0c456bb9-f638-365d-a6c1-910c9e4948d5@u591";}, 2017-05-18 04:05:33
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"c5c0f50310b5edbcfecf5035b4aa095d";s:8:"username";s:35:"ojKm5wLVF53nF1-kLEJUa_idgPzk@weixin";}, 2017-05-18 04:15:49
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"64b74126325ce7c85e29325d70a27811";s:8:"username";s:41:"4f21455e-54a4-35c8-a565-125dcbee48b3@u591";}, 2017-05-18 04:19:34
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"f4a5951839afc67f4943962021b531a2";s:8:"username";s:41:"028b4947-d381-37ef-acca-225b47d6aedd@u591";}, 2017-05-18 04:20:18
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"4b0aac916533553f11f82010cdeb0526";s:8:"username";s:35:"335FE9F082F0C8CCD9934651430B0514@qq";}, 2017-05-18 04:22:40
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"f4a5951839afc67f4943962021b531a2";s:8:"username";s:41:"028b4947-d381-37ef-acca-225b47d6aedd@u591";}, 2017-05-18 04:45:39
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bca4152d4f20b28f998b236bd037ac51";s:8:"username";s:35:"1F3429CAA3A6051E0B7DF5DFB627EC56@qq";}, 2017-05-18 05:03:18
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ab92d81070565aa9a7ad37b478310103";s:8:"username";s:35:"ADFD0E1B7E69344256879B81D6B17278@qq";}, 2017-05-18 05:07:21
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b969b8dc104dd926525f4e03822e0f1c";s:8:"username";s:35:"ojKm5wPW_AmrzSDocFa7XUTuI4QE@weixin";}, 2017-05-18 05:24:48
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"a2e9ab8c122e0e68e2608cbe10f3f401";s:8:"username";s:35:"AA27888DC65B6257DE571102D352B27C@qq";}, 2017-05-18 05:33:08
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bca4152d4f20b28f998b236bd037ac51";s:8:"username";s:35:"1F3429CAA3A6051E0B7DF5DFB627EC56@qq";}, 2017-05-18 05:48:54
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"1480e862f691800b269a93ac0905e933";s:8:"username";s:35:"B976A3D707EA384A6C15C1C565DE2A1C@qq";}, 2017-05-18 05:50:40
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"654ab0d082eea2d0efa9a4ee1c80e723";s:8:"username";s:35:"31BD1EE316BE29143AF14722CBC3BF8F@qq";}, 2017-05-18 05:50:56
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"10c3c16fca24037a5ccc11540fec3de9";s:8:"username";s:35:"C1FB6BB9AE5225D7987E03EC86AFEC08@qq";}, 2017-05-18 05:51:58
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"506cfff0239a76cc82408113399c2288";s:8:"username";s:41:"70cee2b2-b15a-351f-a1b8-d396950cc94d@u591";}, 2017-05-18 05:57:20
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"654ab0d082eea2d0efa9a4ee1c80e723";s:8:"username";s:35:"31BD1EE316BE29143AF14722CBC3BF8F@qq";}, 2017-05-18 05:59:49
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"8931098968526e8f8feea5a0c7ae6629";s:8:"username";s:41:"e9dd2d96-9f00-3f83-b8ce-9671190369c9@u591";}, 2017-05-18 05:59:52
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"654ab0d082eea2d0efa9a4ee1c80e723";s:8:"username";s:35:"31BD1EE316BE29143AF14722CBC3BF8F@qq";}, 2017-05-18 06:00:05
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"654ab0d082eea2d0efa9a4ee1c80e723";s:8:"username";s:35:"31BD1EE316BE29143AF14722CBC3BF8F@qq";}, 2017-05-18 06:00:24
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"0daba8d5645e7d8de21ab16e520f4a51";s:8:"username";s:35:"933A839195162FC8C92AABBEEE287920@qq";}, 2017-05-18 06:03:54
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"9635a00a7ad7776210af686e39997d79";s:8:"username";s:35:"ojKm5wIWC_bB87RUvA2yOnzFRQXA@weixin";}, 2017-05-18 06:07:04
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"1480e862f691800b269a93ac0905e933";s:8:"username";s:35:"B976A3D707EA384A6C15C1C565DE2A1C@qq";}, 2017-05-18 06:09:22
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"ab92d81070565aa9a7ad37b478310103";s:8:"username";s:35:"ADFD0E1B7E69344256879B81D6B17278@qq";}, 2017-05-18 06:13:09
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"8931098968526e8f8feea5a0c7ae6629";s:8:"username";s:41:"e9dd2d96-9f00-3f83-b8ce-9671190369c9@u591";}, 2017-05-18 06:23:50
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"8931098968526e8f8feea5a0c7ae6629";s:8:"username";s:41:"e9dd2d96-9f00-3f83-b8ce-9671190369c9@u591";}, 2017-05-18 06:23:52
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"8435a913844583a7014f79cc9e9f73fe";s:8:"username";s:35:"CDC28C5D439FD3A0942D9D8E8F232258@qq";}, 2017-05-18 06:31:13
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"1480e862f691800b269a93ac0905e933";s:8:"username";s:35:"B976A3D707EA384A6C15C1C565DE2A1C@qq";}, 2017-05-18 06:32:07
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b969b8dc104dd926525f4e03822e0f1c";s:8:"username";s:35:"ojKm5wPW_AmrzSDocFa7XUTuI4QE@weixin";}, 2017-05-18 06:33:11
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"8435a913844583a7014f79cc9e9f73fe";s:8:"username";s:35:"CDC28C5D439FD3A0942D9D8E8F232258@qq";}, 2017-05-18 06:35:33
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"10c3c16fca24037a5ccc11540fec3de9";s:8:"username";s:35:"C1FB6BB9AE5225D7987E03EC86AFEC08@qq";}, 2017-05-18 06:40:28
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"9635a00a7ad7776210af686e39997d79";s:8:"username";s:35:"ojKm5wIWC_bB87RUvA2yOnzFRQXA@weixin";}, 2017-05-18 06:47:22
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"833a20a6c5bc6e75dcab1cb494ba8e44";s:8:"username";s:35:"94E9FA3E1EA3FF3A40CAE30056D17BD5@qq";}, 2017-05-18 06:56:33
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"c5c0f50310b5edbcfecf5035b4aa095d";s:8:"username";s:35:"ojKm5wLVF53nF1-kLEJUa_idgPzk@weixin";}, 2017-05-18 06:57:36
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"f03863a1f5be5489e5d8a855bf7c0ea6";s:8:"username";s:35:"BB3461CD7F86EBF9E0856984FE9DB9AF@qq";}, 2017-05-18 06:59:34
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"833a20a6c5bc6e75dcab1cb494ba8e44";s:8:"username";s:35:"94E9FA3E1EA3FF3A40CAE30056D17BD5@qq";}, 2017-05-18 07:00:16
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"1480e862f691800b269a93ac0905e933";s:8:"username";s:35:"B976A3D707EA384A6C15C1C565DE2A1C@qq";}, 2017-05-18 07:00:47
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"1480e862f691800b269a93ac0905e933";s:8:"username";s:35:"B976A3D707EA384A6C15C1C565DE2A1C@qq";}, 2017-05-18 07:00:49
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"f03863a1f5be5489e5d8a855bf7c0ea6";s:8:"username";s:35:"BB3461CD7F86EBF9E0856984FE9DB9AF@qq";}, 2017-05-18 07:01:08
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"f03863a1f5be5489e5d8a855bf7c0ea6";s:8:"username";s:35:"BB3461CD7F86EBF9E0856984FE9DB9AF@qq";}, 2017-05-18 07:01:10
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"833a20a6c5bc6e75dcab1cb494ba8e44";s:8:"username";s:35:"94E9FA3E1EA3FF3A40CAE30056D17BD5@qq";}, 2017-05-18 07:01:35
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"833a20a6c5bc6e75dcab1cb494ba8e44";s:8:"username";s:35:"94E9FA3E1EA3FF3A40CAE30056D17BD5@qq";}, 2017-05-18 07:01:38
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b969b8dc104dd926525f4e03822e0f1c";s:8:"username";s:35:"ojKm5wPW_AmrzSDocFa7XUTuI4QE@weixin";}, 2017-05-18 07:02:34
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b969b8dc104dd926525f4e03822e0f1c";s:8:"username";s:35:"ojKm5wPW_AmrzSDocFa7XUTuI4QE@weixin";}, 2017-05-18 07:02:36
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"833a20a6c5bc6e75dcab1cb494ba8e44";s:8:"username";s:35:"94E9FA3E1EA3FF3A40CAE30056D17BD5@qq";}, 2017-05-18 07:02:50
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"833a20a6c5bc6e75dcab1cb494ba8e44";s:8:"username";s:35:"94E9FA3E1EA3FF3A40CAE30056D17BD5@qq";}, 2017-05-18 07:02:53
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b969b8dc104dd926525f4e03822e0f1c";s:8:"username";s:35:"ojKm5wPW_AmrzSDocFa7XUTuI4QE@weixin";}, 2017-05-18 07:03:03
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b969b8dc104dd926525f4e03822e0f1c";s:8:"username";s:35:"ojKm5wPW_AmrzSDocFa7XUTuI4QE@weixin";}, 2017-05-18 07:03:05
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b969b8dc104dd926525f4e03822e0f1c";s:8:"username";s:35:"ojKm5wPW_AmrzSDocFa7XUTuI4QE@weixin";}, 2017-05-18 07:03:32
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"828e110aa199720404207a26c2e6b5de";s:8:"username";s:41:"e0712cad-7d08-32f3-b9a8-6f3ccfd0bb17@u591";}, 2017-05-18 07:04:31
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"f03863a1f5be5489e5d8a855bf7c0ea6";s:8:"username";s:35:"BB3461CD7F86EBF9E0856984FE9DB9AF@qq";}, 2017-05-18 07:06:42
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b969b8dc104dd926525f4e03822e0f1c";s:8:"username";s:35:"ojKm5wPW_AmrzSDocFa7XUTuI4QE@weixin";}, 2017-05-18 07:08:16
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"244faa9190c6b205c809415ee3213e7b";s:8:"username";s:35:"ojKm5wF2qo7xbUhqTwOHcyWKj0QM@weixin";}, 2017-05-18 07:09:01
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"a1e79b5c8e3e08dec4d6b63fb1234f6d";s:8:"username";s:41:"8031944c-9cd8-3206-8a01-a63122696f98@u591";}, 2017-05-18 07:09:30
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"833a20a6c5bc6e75dcab1cb494ba8e44";s:8:"username";s:35:"94E9FA3E1EA3FF3A40CAE30056D17BD5@qq";}, 2017-05-18 07:15:25
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"adde314ec316462c87f1f90800babed0";s:8:"username";s:41:"b85214f8-eb1f-3e43-9deb-04d46790727a@u591";}, 2017-05-18 07:15:45
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"adde314ec316462c87f1f90800babed0";s:8:"username";s:41:"b85214f8-eb1f-3e43-9deb-04d46790727a@u591";}, 2017-05-18 07:16:45
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"27369c2dc74db8e4d717d6ff2dc8553a";s:8:"username";s:35:"227B2892D46CA8DE44EC3032A00F0BB3@qq";}, 2017-05-18 07:21:24
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"59b3d3d94bb2f8a023ab58c0298c4284";s:8:"username";s:35:"4D5BE77BB782E3E8F36E1B7CC4590C7E@qq";}, 2017-05-18 07:26:44
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"f2811af72fff02d148ae667d22e72cfa";s:8:"username";s:41:"df2aad13-2f14-32c3-9c87-794e822e12a2@u591";}, 2017-05-18 07:27:13
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"86e9052cdfa3b11a9edc4be50105bbe8";s:8:"username";s:35:"ojKm5wHwkOIC11jCODOGpuE7MrnE@weixin";}, 2017-05-18 07:27:45
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"e1a8b3284137b8bee0e9a157f996b9d6";s:8:"username";s:41:"2cfa19fb-4f38-355f-b789-f37dc28d07fe@u591";}, 2017-05-18 07:30:48
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"d0c536780a027fe3ca230f0a0936adbd";s:8:"username";s:35:"ojKm5wLzBoCBcsFnf8IR8q2A-lG0@weixin";}, 2017-05-18 07:36:21
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"a8363d6b82b701016ff3ed66a699317c";s:8:"username";s:35:"629145E1DDD20D77CDA035E39FEC24B0@qq";}, 2017-05-18 07:38:59
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"0e4f7fed8e78d397e189339b1cd9dede";s:8:"username";s:35:"B4F4A7F3430F208B82A37CAEE12D93EA@qq";}, 2017-05-18 07:42:21
