 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wA-rfmxlmTbd4nqfKYrDNBA";s:4:"sign";s:32:"310311aca5788ab84a4fff69a7e39b0f";s:7:"game_id";s:1:"9";}, 2017-05-20 00:02:33
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wFNNDeDMLXBD3-fJcHHTvfY";s:4:"sign";s:32:"e6905996fd31f7d0c07100a3fcb485e1";s:7:"game_id";s:1:"9";}, 2017-05-20 09:17:01
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIr6B-rqD2JdwmZgOVtaIno";s:4:"sign";s:32:"7f6460c9f7423edfce4324ae45d359d4";s:7:"game_id";s:1:"9";}, 2017-05-20 09:17:53
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-20 09:35:39
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLzBoCBcsFnf8IR8q2A-lG0";s:4:"sign";s:32:"0c6c424f79c6910964c2341a62d1d7f0";s:7:"game_id";s:1:"9";}, 2017-05-20 09:38:22
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNMEllNNRzzd87xO7yWWGRw";s:4:"sign";s:32:"2f946387ebd5ffa5d88041c23bbc101e";s:7:"game_id";s:1:"9";}, 2017-05-20 09:56:49
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIr6B-rqD2JdwmZgOVtaIno";s:4:"sign";s:32:"7f6460c9f7423edfce4324ae45d359d4";s:7:"game_id";s:1:"9";}, 2017-05-20 10:10:01
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNqLgB_-VeiPOFc2nD99CzY";s:4:"sign";s:32:"7e8d1ce5ab35da07507477f09945cb99";s:7:"game_id";s:1:"9";}, 2017-05-20 10:18:12
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGGwxz4zm9G454A0MRUa5tA";s:4:"sign";s:32:"f0186b7e7921a982c8140e8cb2ad18fc";s:7:"game_id";s:1:"9";}, 2017-05-20 10:22:20
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCFnmHhOPcraSq8zs-UnLW0";s:4:"sign";s:32:"5d222a1c728e9693a1bbe79d15b2a6c9";s:7:"game_id";s:1:"9";}, 2017-05-20 10:43:30
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLOBy2S3U3_B2rNpme8HTnc";s:4:"sign";s:32:"41469a2b9c83b1c01ce3147f73cf9cb2";s:7:"game_id";s:1:"9";}, 2017-05-20 11:11:45
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEERy5PTYkSHyz61iyner-c";s:4:"sign";s:32:"c6221a472ee3d2ce7ef8597a96d6fd97";s:7:"game_id";s:1:"9";}, 2017-05-20 11:44:47
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEERy5PTYkSHyz61iyner-c";s:4:"sign";s:32:"c6221a472ee3d2ce7ef8597a96d6fd97";s:7:"game_id";s:1:"9";}, 2017-05-20 11:56:51
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-20 12:23:23
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJqlfwSZNFW8eh_xG-3ApFc";s:4:"sign";s:32:"b7085f822ccb156b3ad3c47522576a1d";s:7:"game_id";s:1:"9";}, 2017-05-20 12:38:04
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAeroAmfcCAcWBrveadxrMo";s:4:"sign";s:32:"6353eb40e2c7b3b2656e81832d71e7e9";s:7:"game_id";s:1:"9";}, 2017-05-20 12:42:49
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wDGjR29palyDt-Jf88EhPK4";s:4:"sign";s:32:"1fc47d1da43b6a3ed364733437c5ffaf";s:7:"game_id";s:1:"9";}, 2017-05-20 12:48:44
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJmHGMSQtq44h53D5g9wH9o";s:4:"sign";s:32:"0439662d146a8314d3dce200fc689884";s:7:"game_id";s:1:"9";}, 2017-05-20 12:58:36
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wFIyN5JtKVFpV7gM-ox0A24";s:4:"sign";s:32:"27eaecf6aef3bf7c6d4be2d0eb414dd8";s:7:"game_id";s:1:"9";}, 2017-05-20 12:59:30
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJmHGMSQtq44h53D5g9wH9o";s:4:"sign";s:32:"0439662d146a8314d3dce200fc689884";s:7:"game_id";s:1:"9";}, 2017-05-20 13:04:40
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMklCAyEgz3Bnj-Cv2n1Pgw";s:4:"sign";s:32:"7c2a32e75ad74ddddea712509e67fabe";s:7:"game_id";s:1:"9";}, 2017-05-20 13:05:52
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJmHGMSQtq44h53D5g9wH9o";s:4:"sign";s:32:"0439662d146a8314d3dce200fc689884";s:7:"game_id";s:1:"9";}, 2017-05-20 13:06:57
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNMEllNNRzzd87xO7yWWGRw";s:4:"sign";s:32:"2f946387ebd5ffa5d88041c23bbc101e";s:7:"game_id";s:1:"9";}, 2017-05-20 13:10:23
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNP_b_dUWRzemkj-_DRESBc";s:4:"sign";s:32:"5df3d19210af2ed627f496a1a55267bd";s:7:"game_id";s:1:"9";}, 2017-05-20 13:17:23
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJF24761math1CADEHvqVgo";s:4:"sign";s:32:"df79ba480f98a6ac38b7d109a6d6385e";s:7:"game_id";s:1:"9";}, 2017-05-20 13:22:53
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wDKJ3Y_UFp82AA5fXLtiZUU";s:4:"sign";s:32:"8dab549f6d651b067e0515be80e9bdf5";s:7:"game_id";s:1:"9";}, 2017-05-20 13:22:58
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJF24761math1CADEHvqVgo";s:4:"sign";s:32:"df79ba480f98a6ac38b7d109a6d6385e";s:7:"game_id";s:1:"9";}, 2017-05-20 13:28:34
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJF24761math1CADEHvqVgo";s:4:"sign";s:32:"df79ba480f98a6ac38b7d109a6d6385e";s:7:"game_id";s:1:"9";}, 2017-05-20 13:30:22
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNP_b_dUWRzemkj-_DRESBc";s:4:"sign";s:32:"5df3d19210af2ed627f496a1a55267bd";s:7:"game_id";s:1:"9";}, 2017-05-20 13:35:36
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJF24761math1CADEHvqVgo";s:4:"sign";s:32:"df79ba480f98a6ac38b7d109a6d6385e";s:7:"game_id";s:1:"9";}, 2017-05-20 13:36:59
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEO9k-qKqFElFf7_b9-9Bpg";s:4:"sign";s:32:"5e0d58984315ba8b391abf4fa7e3423d";s:7:"game_id";s:1:"9";}, 2017-05-20 13:37:20
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-20 13:41:40
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEERy5PTYkSHyz61iyner-c";s:4:"sign";s:32:"c6221a472ee3d2ce7ef8597a96d6fd97";s:7:"game_id";s:1:"9";}, 2017-05-20 13:43:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAeroAmfcCAcWBrveadxrMo";s:4:"sign";s:32:"6353eb40e2c7b3b2656e81832d71e7e9";s:7:"game_id";s:1:"9";}, 2017-05-20 13:48:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEJD8pJ7CIl2PEUg4qTHLOI";s:4:"sign";s:32:"20b7b99566ee18c194a9561b6206bcb7";s:7:"game_id";s:1:"9";}, 2017-05-20 14:06:28
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMFy6YxJXFKBWuG5DL9s05k";s:4:"sign";s:32:"5d68da08554424f8dbe4b98e834a23de";s:7:"game_id";s:1:"9";}, 2017-05-20 14:09:03
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMFy6YxJXFKBWuG5DL9s05k";s:4:"sign";s:32:"5d68da08554424f8dbe4b98e834a23de";s:7:"game_id";s:1:"9";}, 2017-05-20 14:09:26
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCFnmHhOPcraSq8zs-UnLW0";s:4:"sign";s:32:"5d222a1c728e9693a1bbe79d15b2a6c9";s:7:"game_id";s:1:"9";}, 2017-05-20 14:40:22
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNtQdwxrUq247lq0nv-mIHY";s:4:"sign";s:32:"2e4444184e03b620c6d8323c8b284451";s:7:"game_id";s:1:"9";}, 2017-05-20 14:57:24
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIenAH4D6w9ipaZH2EQIlP0";s:4:"sign";s:32:"9c04c21a5d21e9d291de8b6256eee8b1";s:7:"game_id";s:1:"9";}, 2017-05-20 15:02:09
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-20 15:12:26
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIWC_bB87RUvA2yOnzFRQXA";s:4:"sign";s:32:"f81334185c2a7c92ff6795b68ae7a3a8";s:7:"game_id";s:1:"9";}, 2017-05-20 15:34:58
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wC9SiLxYeBhLQAhZ2L6KbpA";s:4:"sign";s:32:"2367a5f2cb33cbe225bd36dd24c5c15f";s:7:"game_id";s:1:"9";}, 2017-05-20 15:36:48
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wBxyW4t5xLFFVbaMOiIMfxA";s:4:"sign";s:32:"0db03f57f7b1fd51e050e33cb1b99059";s:7:"game_id";s:1:"9";}, 2017-05-20 15:38:47
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wC9SiLxYeBhLQAhZ2L6KbpA";s:4:"sign";s:32:"2367a5f2cb33cbe225bd36dd24c5c15f";s:7:"game_id";s:1:"9";}, 2017-05-20 15:46:18
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wDKtb-sDDj-WfHa8UqvvARg";s:4:"sign";s:32:"14312256f52a2ded06de413d0ee13f06";s:7:"game_id";s:1:"9";}, 2017-05-20 15:51:15
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wP_hBdmM7RsYdBw-jxAyvCg";s:4:"sign";s:32:"e499633618f71bfe382e3bca4f7819ad";s:7:"game_id";s:1:"9";}, 2017-05-20 15:57:10
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLzBoCBcsFnf8IR8q2A-lG0";s:4:"sign";s:32:"0c6c424f79c6910964c2341a62d1d7f0";s:7:"game_id";s:1:"9";}, 2017-05-20 16:12:44
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNP_b_dUWRzemkj-_DRESBc";s:4:"sign";s:32:"5df3d19210af2ed627f496a1a55267bd";s:7:"game_id";s:1:"9";}, 2017-05-20 16:25:22
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wBxyW4t5xLFFVbaMOiIMfxA";s:4:"sign";s:32:"0db03f57f7b1fd51e050e33cb1b99059";s:7:"game_id";s:1:"9";}, 2017-05-20 16:26:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNP_b_dUWRzemkj-_DRESBc";s:4:"sign";s:32:"5df3d19210af2ed627f496a1a55267bd";s:7:"game_id";s:1:"9";}, 2017-05-20 16:30:09
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEO9k-qKqFElFf7_b9-9Bpg";s:4:"sign";s:32:"5e0d58984315ba8b391abf4fa7e3423d";s:7:"game_id";s:1:"9";}, 2017-05-20 16:38:45
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCFnmHhOPcraSq8zs-UnLW0";s:4:"sign";s:32:"5d222a1c728e9693a1bbe79d15b2a6c9";s:7:"game_id";s:1:"9";}, 2017-05-20 16:40:21
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEJD8pJ7CIl2PEUg4qTHLOI";s:4:"sign";s:32:"20b7b99566ee18c194a9561b6206bcb7";s:7:"game_id";s:1:"9";}, 2017-05-20 16:46:30
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMklCAyEgz3Bnj-Cv2n1Pgw";s:4:"sign";s:32:"7c2a32e75ad74ddddea712509e67fabe";s:7:"game_id";s:1:"9";}, 2017-05-20 16:55:51
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wDGjR29palyDt-Jf88EhPK4";s:4:"sign";s:32:"1fc47d1da43b6a3ed364733437c5ffaf";s:7:"game_id";s:1:"9";}, 2017-05-20 17:03:49
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wDGjR29palyDt-Jf88EhPK4";s:4:"sign";s:32:"1fc47d1da43b6a3ed364733437c5ffaf";s:7:"game_id";s:1:"9";}, 2017-05-20 17:04:33
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNqLgB_-VeiPOFc2nD99CzY";s:4:"sign";s:32:"7e8d1ce5ab35da07507477f09945cb99";s:7:"game_id";s:1:"9";}, 2017-05-20 17:09:08
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEO9k-qKqFElFf7_b9-9Bpg";s:4:"sign";s:32:"5e0d58984315ba8b391abf4fa7e3423d";s:7:"game_id";s:1:"9";}, 2017-05-20 17:44:45
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wO0K09MnJfsco5fIg7Jv6P0";s:4:"sign";s:32:"15c3557b5b5836415a349f45f9306129";s:7:"game_id";s:1:"9";}, 2017-05-20 17:46:21
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wAeroAmfcCAcWBrveadxrMo";s:4:"sign";s:32:"6353eb40e2c7b3b2656e81832d71e7e9";s:7:"game_id";s:1:"9";}, 2017-05-20 17:48:32
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLHvdEWLAZlqMfXKcl5A2eM";s:4:"sign";s:32:"05e62e6deaf0f4dc608f9f6b5a407602";s:7:"game_id";s:1:"9";}, 2017-05-20 17:51:22
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wBxyW4t5xLFFVbaMOiIMfxA";s:4:"sign";s:32:"0db03f57f7b1fd51e050e33cb1b99059";s:7:"game_id";s:1:"9";}, 2017-05-20 18:01:28
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEO9k-qKqFElFf7_b9-9Bpg";s:4:"sign";s:32:"5e0d58984315ba8b391abf4fa7e3423d";s:7:"game_id";s:1:"9";}, 2017-05-20 18:01:43
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-20 18:02:12
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGkhqtR0MmOhXRltw8pRWTU";s:4:"sign";s:32:"4d0e10af9107448d394066dd2db0fe33";s:7:"game_id";s:1:"9";}, 2017-05-20 18:05:15
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIWC_bB87RUvA2yOnzFRQXA";s:4:"sign";s:32:"f81334185c2a7c92ff6795b68ae7a3a8";s:7:"game_id";s:1:"9";}, 2017-05-20 18:08:34
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wBxyW4t5xLFFVbaMOiIMfxA";s:4:"sign";s:32:"0db03f57f7b1fd51e050e33cb1b99059";s:7:"game_id";s:1:"9";}, 2017-05-20 18:17:24
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNtybmHAEPDwsmeOmUSy3-0";s:4:"sign";s:32:"217ae86da5871f8c29900b94014d60c0";s:7:"game_id";s:1:"9";}, 2017-05-20 18:37:12
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wHgMhC2kk08bOFypM0yxihU";s:4:"sign";s:32:"77efec3a2cdb500d842dac6fb70a9c95";s:7:"game_id";s:1:"9";}, 2017-05-20 19:05:56
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMJmaf1zciiQem8rQlO4SBM";s:4:"sign";s:32:"4167b6cb33b730e58cbadba1a488c75e";s:7:"game_id";s:1:"9";}, 2017-05-20 19:16:05
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wJF24761math1CADEHvqVgo";s:4:"sign";s:32:"df79ba480f98a6ac38b7d109a6d6385e";s:7:"game_id";s:1:"9";}, 2017-05-20 19:18:18
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wMklCAyEgz3Bnj-Cv2n1Pgw";s:4:"sign";s:32:"7c2a32e75ad74ddddea712509e67fabe";s:7:"game_id";s:1:"9";}, 2017-05-20 19:51:58
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-20 20:00:15
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIenAH4D6w9ipaZH2EQIlP0";s:4:"sign";s:32:"9c04c21a5d21e9d291de8b6256eee8b1";s:7:"game_id";s:1:"9";}, 2017-05-20 20:04:53
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIenAH4D6w9ipaZH2EQIlP0";s:4:"sign";s:32:"9c04c21a5d21e9d291de8b6256eee8b1";s:7:"game_id";s:1:"9";}, 2017-05-20 20:05:09
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIenAH4D6w9ipaZH2EQIlP0";s:4:"sign";s:32:"9c04c21a5d21e9d291de8b6256eee8b1";s:7:"game_id";s:1:"9";}, 2017-05-20 20:05:26
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wIenAH4D6w9ipaZH2EQIlP0";s:4:"sign";s:32:"9c04c21a5d21e9d291de8b6256eee8b1";s:7:"game_id";s:1:"9";}, 2017-05-20 20:06:17
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wGsilqQPYoSr_MsL28k3wUo";s:4:"sign";s:32:"4b6559acecbd1436516bcac6d9e938bc";s:7:"game_id";s:1:"9";}, 2017-05-20 20:23:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLzBoCBcsFnf8IR8q2A-lG0";s:4:"sign";s:32:"0c6c424f79c6910964c2341a62d1d7f0";s:7:"game_id";s:1:"9";}, 2017-05-20 20:47:04
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wNMEllNNRzzd87xO7yWWGRw";s:4:"sign";s:32:"2f946387ebd5ffa5d88041c23bbc101e";s:7:"game_id";s:1:"9";}, 2017-05-20 20:52:02
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wLVF53nF1-kLEJUa_idgPzk";s:4:"sign";s:32:"7d382b62eaf5a8b720fae09661d6c64e";s:7:"game_id";s:1:"9";}, 2017-05-20 20:54:09
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wE1veOhsfeBtYkAjjMmdFqg";s:4:"sign";s:32:"2c4caf2dd27a2bf33d837cad7fcc8f7a";s:7:"game_id";s:1:"9";}, 2017-05-20 20:58:07
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEERy5PTYkSHyz61iyner-c";s:4:"sign";s:32:"c6221a472ee3d2ce7ef8597a96d6fd97";s:7:"game_id";s:1:"9";}, 2017-05-20 21:10:27
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wEJD8pJ7CIl2PEUg4qTHLOI";s:4:"sign";s:32:"20b7b99566ee18c194a9561b6206bcb7";s:7:"game_id";s:1:"9";}, 2017-05-20 21:20:02
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wBxyW4t5xLFFVbaMOiIMfxA";s:4:"sign";s:32:"0db03f57f7b1fd51e050e33cb1b99059";s:7:"game_id";s:1:"9";}, 2017-05-20 21:25:42
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wKxFH7nXz2yLwB4fSEHsomo";s:4:"sign";s:32:"42beae047b7df3255654277ba079b5e1";s:7:"game_id";s:1:"9";}, 2017-05-20 21:28:19
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCFnmHhOPcraSq8zs-UnLW0";s:4:"sign";s:32:"5d222a1c728e9693a1bbe79d15b2a6c9";s:7:"game_id";s:1:"9";}, 2017-05-20 21:30:11
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCFnmHhOPcraSq8zs-UnLW0";s:4:"sign";s:32:"5d222a1c728e9693a1bbe79d15b2a6c9";s:7:"game_id";s:1:"9";}, 2017-05-20 21:30:51
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wPoLlvtTehdhxE4RgCB723c";s:4:"sign";s:32:"2a5419b9c6b1bbe5ae80f73793589af8";s:7:"game_id";s:1:"9";}, 2017-05-20 21:36:21
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCYUUOA7cv2uCNLd-uKUE5w";s:4:"sign";s:32:"cf1b2925d77cea8e8eb6852e082464d6";s:7:"game_id";s:1:"9";}, 2017-05-20 21:39:55
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wCFnmHhOPcraSq8zs-UnLW0";s:4:"sign";s:32:"5d222a1c728e9693a1bbe79d15b2a6c9";s:7:"game_id";s:1:"9";}, 2017-05-20 21:40:41
 post=a:0:{}, get=a:3:{s:6:"openid";s:28:"ojKm5wISZ_SqQOOftyG0E8l1X64g";s:4:"sign";s:32:"eea6531a194c8ce48120701c63ddac56";s:7:"game_id";s:1:"9";}, 2017-05-20 21:52:51
