post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"bf81ed32f596cae86845fea6699263ae";s:8:"username";s:15:"1486605667@u591";}, 2017-02-09 10:01:20
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"99a9a7f43bbe25a30fc8ee18a1bb3e52";s:8:"username";s:15:"1486621506@u591";}, 2017-02-09 14:25:09
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"f1b389c2984aa31bd953e4d1abadd1c8";s:8:"username";s:15:"1486621601@u591";}, 2017-02-09 14:26:48
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"9d58632c1ff37a7ba6abc9e235278670";s:8:"username";s:15:"1486621674@u591";}, 2017-02-09 14:28:00
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"a730981f8d0ef238b8bd1fc26e0792aa";s:8:"username";s:15:"1486621957@u591";}, 2017-02-09 14:32:44
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"18019fd9b41bfab69f446a2a174c4385";s:8:"username";s:15:"1486622050@u591";}, 2017-02-09 14:34:16
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"470504682e97d0f19d37ce9767909553";s:8:"username";s:15:"1486622301@u591";}, 2017-02-09 14:38:23
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"739af2b1cc18f58ad1951104ca954a81";s:8:"username";s:15:"1486622364@u591";}, 2017-02-09 14:39:26
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"40f9248d5cae3b6c9e8a7c7596a95223";s:8:"username";s:17:"0E1DAFCE41C7@u591";}, 2017-02-09 14:47:40
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"132d62af9ec0ea513d831267f52a73e8";s:8:"username";s:15:"1486625209@u591";}, 2017-02-09 15:26:56
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 15:49:25
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"985629723b8a6fa270e07a55b89d781d";s:8:"username";s:15:"1486627521@u591";}, 2017-02-09 16:05:23
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"1f993ad46e57d9b9321fb2b38f3299ac";s:8:"username";s:15:"1486627687@u591";}, 2017-02-09 16:08:09
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"57f38ac64a2e6a4762c7c187486c763e";s:8:"username";s:15:"1486627776@u591";}, 2017-02-09 16:09:39
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 16:56:02
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 16:56:30
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 16:56:51
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 16:57:12
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 16:57:30
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 16:57:55
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 16:58:14
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 16:58:35
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 16:58:56
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 16:59:17
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 16:59:35
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 16:59:56
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:00:21
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:00:40
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:01:05
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:01:24
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:01:49
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:02:07
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:02:28
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:02:46
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:03:07
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:03:32
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:03:51
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:04:16
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:04:34
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:04:55
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:05:14
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:05:34
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:05:56
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:06:18
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:06:40
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:07:01
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:07:19
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:07:40
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:08:05
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:08:24
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:08:49
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:09:08
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:09:33
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:09:51
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:10:12
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:10:30
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:10:51
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:11:18
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:11:39
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:12:04
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:12:23
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:12:48
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:13:06
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:13:27
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:13:45
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:14:06
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:14:31
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:14:50
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:15:15
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:15:33
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:15:54
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:16:12
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:16:33
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:16:58
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:17:17
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:17:42
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:18:01
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:18:26
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:18:44
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:19:05
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:19:23
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:19:43
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:20:05
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:20:26
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:20:44
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:21:05
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:21:30
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:21:54
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:22:15
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:22:38
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:23:00
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:23:22
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:23:44
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:24:05
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:24:23
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:24:44
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:25:06
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:25:31
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:25:54
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:26:16
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:26:38
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:27:00
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:27:21
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:27:39
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:28:00
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:28:25
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:28:44
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:29:04
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:29:26
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:29:47
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:30:05
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:30:26
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:30:48
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:31:13
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:31:32
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:31:57
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:32:16
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:32:41
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:32:59
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:33:20
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:33:38
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:33:58
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:34:20
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:34:42
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:35:03
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:35:21
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:35:42
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:36:07
post=a:3:{s:7:"game_id";s:1:"9";s:4:"sign";s:32:"b03d5a32a3534cec396efe7456194abc";s:8:"username";s:15:"1486626559@u591";}, 2017-02-09 17:36:26
