
2014-05-28 12:05:37|OK|Insert Into sum_rmbused|rowCount=8
2014-05-28 12:06:52|OK|Insert Into sum_rmbused|rowCount=8
2014-05-28 13:28:04|FAIL|Insert Into sum_rmbused|MSG=0
2014-05-28 13:44:31|OK|Insert Into sum_rmbused|rowCount=8
2014-05-28 13:45:53|OK|Insert Into sum_rmbused|rowCount=12
2014-05-28 13:46:11|OK|Insert Into sum_rmbused|rowCount=12
2014-05-28 13:54:57|OK|Insert Into sum_rmbused|rowCount=7
2014-05-28 14:04:24|OK|Insert Into sum_rmbused|rowCount=7
2014-05-28 14:05:15|OK|Insert Into sum_rmbused|rowCount=8
2014-05-28 14:05:23|OK|Insert Into sum_rmbused|rowCount=12
2014-05-28 14:05:32|OK|Insert Into sum_rmbused|rowCount=7
2014-05-28 14:20:14|OK|Insert Into sum_rmbused|rowCount=8
2014-05-28 14:20:25|OK|Insert Into sum_rmbused|rowCount=14
2014-05-28 14:20:34|OK|Insert Into sum_rmbused|rowCount=12
2014-05-28 14:20:43|OK|Insert Into sum_rmbused|rowCount=7
2014-05-28 14:32:18|OK|Insert Into sum_rmbused|rowCount=8
2014-05-28 14:32:42|OK|Insert Into sum_rmbused|rowCount=12
2014-05-28 14:32:53|OK|Insert Into sum_rmbused|rowCount=12
2014-05-28 14:33:37|OK|Insert Into sum_rmbused|rowCount=7
2014-05-28 14:34:02|OK|Insert Into sum_rmbused|rowCount=8
2014-05-28 14:34:25|OK|Insert Into sum_rmbused|rowCount=14
2014-05-28 14:34:38|OK|Insert Into sum_rmbused|rowCount=7
2014-05-28 14:35:18|OK|Insert Into sum_rmbused|rowCount=12
2014-05-28 16:46:00|OK|Insert Into sum_rmbused|rowCount=8
2014-05-28 16:46:13|OK|Insert Into sum_rmbused|rowCount=14
2014-05-28 16:46:17|OK|Insert Into sum_rmbused|rowCount=7
2014-05-28 16:46:20|OK|Insert Into sum_rmbused|rowCount=12
2014-05-29 11:02:55|OK|Insert Into sum_market_pay|rowCount=301
2014-05-29 11:03:05|OK|Insert Into sum_market_pay|rowCount=528
2014-05-29 11:03:10|OK|Insert Into sum_market_pay|rowCount=751
2014-05-29 11:03:14|OK|Insert Into sum_market_pay|rowCount=994
2014-05-29 11:03:19|OK|Insert Into sum_market_pay|rowCount=1116
2014-05-29 11:03:26|OK|Insert Into sum_market_pay|rowCount=1230
2014-05-29 11:03:46|OK|Insert Into sum_market_pay|rowCount=1339
2014-05-29 11:04:02|OK|Insert Into sum_market_pay|rowCount=1466
2014-05-29 11:04:12|OK|Insert Into sum_market_pay|rowCount=1579
2014-05-29 15:45:05|OK|Insert Into sum_market_pay|rowCount=572|Time Used 575.3 mics
2014-05-29 15:45:05|OK|Insert Into sum_market_pay|rowCount=614|Time Used 669.6 mics
2014-05-29 15:45:06|OK|Insert Into sum_market_pay|rowCount=646|Time Used 760.4 mics
2014-05-29 15:45:07|OK|Insert Into sum_market_pay|rowCount=649|Time Used 800.9 mics
2014-05-29 15:45:08|OK|Insert Into sum_market_pay|rowCount=543|Time Used 510.8 mics
2014-05-29 15:45:08|OK|Insert Into sum_market_pay|rowCount=522|Time Used 481 mics
2014-05-29 15:45:08|OK|Insert Into sum_market_pay|rowCount=486|Time Used 397.5 mics
2014-05-29 15:50:51|OK|Insert Into sum_market_pay|rowCount=319|Time Used 186.7 mics
2014-05-29 15:50:52|OK|Insert Into sum_market_pay|rowCount=482|Time Used 386.4 mics
2014-05-29 15:50:52|OK|Insert Into sum_market_pay|rowCount=463|Time Used 343.3 mics
2014-05-29 15:50:52|OK|Insert Into sum_market_pay|rowCount=394|Time Used 255 mics
2014-05-29 15:50:53|OK|Insert Into sum_market_pay|rowCount=355|Time Used 214.4 mics
2014-05-29 15:50:53|OK|Insert Into sum_market_pay|rowCount=420|Time Used 292.3 mics
2014-05-29 15:50:53|OK|Insert Into sum_market_pay|rowCount=388|Time Used 260.6 mics
2014-05-29 15:50:53|OK|Insert Into sum_market_pay|rowCount=399|Time Used 264.6 mics
2014-05-29 15:50:54|OK|Insert Into sum_market_pay|rowCount=369|Time Used 220.1 mics
2014-05-29 15:50:54|OK|Insert Into sum_market_pay|rowCount=400|Time Used 254.7 mics
2014-05-29 15:50:54|OK|Insert Into sum_market_pay|rowCount=396|Time Used 255.9 mics
2014-05-29 15:50:55|OK|Insert Into sum_market_pay|rowCount=432|Time Used 303.5 mics
2014-05-29 15:50:55|OK|Insert Into sum_market_pay|rowCount=420|Time Used 290.2 mics
2014-05-29 15:50:55|OK|Insert Into sum_market_pay|rowCount=371|Time Used 221.9 mics
2014-05-29 15:50:55|OK|Insert Into sum_market_pay|rowCount=341|Time Used 190.3 mics
2014-05-29 15:50:55|OK|Insert Into sum_market_pay|rowCount=356|Time Used 204.7 mics
2014-05-29 15:50:56|OK|Insert Into sum_market_pay|rowCount=307|Time Used 154.2 mics
2014-05-29 15:50:56|OK|Insert Into sum_market_pay|rowCount=309|Time Used 155.9 mics
2014-05-29 15:50:56|OK|Insert Into sum_market_pay|rowCount=368|Time Used 220.7 mics
2014-05-29 15:50:56|OK|Insert Into sum_market_pay|rowCount=373|Time Used 223.9 mics
2014-05-29 15:50:56|OK|Insert Into sum_market_pay|rowCount=336|Time Used 185.4 mics
2014-05-29 15:50:57|OK|Insert Into sum_market_pay|rowCount=247|Time Used 102 mics
2014-05-29 15:50:57|OK|Insert Into sum_market_pay|rowCount=337|Time Used 183.3 mics
2014-05-29 15:50:57|OK|Insert Into sum_market_pay|rowCount=359|Time Used 209.4 mics
2014-05-29 15:50:57|OK|Insert Into sum_market_pay|rowCount=423|Time Used 290.1 mics
2014-05-29 15:50:57|OK|Insert Into sum_market_pay|rowCount=391|Time Used 250.7 mics
2014-05-29 15:51:04|OK|Insert Into sum_market_pay|rowCount=429|Time Used 293 mics
2014-05-29 15:51:04|OK|Insert Into sum_market_pay|rowCount=384|Time Used 242 mics
2014-05-29 15:51:04|OK|Insert Into sum_market_pay|rowCount=339|Time Used 184.4 mics
2014-05-29 15:51:04|OK|Insert Into sum_market_pay|rowCount=435|Time Used 304 mics
2014-05-29 15:51:04|OK|Insert Into sum_market_pay|rowCount=369|Time Used 220.9 mics
2014-05-29 15:51:05|OK|Insert Into sum_market_pay|rowCount=374|Time Used 227 mics
2014-05-29 15:51:05|OK|Insert Into sum_market_pay|rowCount=342|Time Used 190.8 mics
2014-05-29 15:51:05|OK|Insert Into sum_market_pay|rowCount=304|Time Used 148.3 mics
2014-05-29 15:51:06|OK|Insert Into sum_market_pay|rowCount=572|Time Used 546.4 mics
2014-05-29 15:51:06|OK|Insert Into sum_market_pay|rowCount=614|Time Used 661.7 mics
2014-05-29 15:51:07|OK|Insert Into sum_market_pay|rowCount=646|Time Used 733 mics
2014-05-29 15:51:08|OK|Insert Into sum_market_pay|rowCount=649|Time Used 744.8 mics
2014-05-29 15:51:08|OK|Insert Into sum_market_pay|rowCount=543|Time Used 494.3 mics
2014-05-29 15:51:09|OK|Insert Into sum_market_pay|rowCount=522|Time Used 462 mics
2014-05-29 15:51:09|OK|Insert Into sum_market_pay|rowCount=486|Time Used 384.8 mics
2014-05-29 15:51:09|OK|Insert Into sum_market_pay|rowCount=417|Time Used 279.7 mics
2014-05-29 15:51:10|OK|Insert Into sum_market_pay|rowCount=497|Time Used 423.1 mics
2014-05-29 15:51:10|OK|Insert Into sum_market_pay|rowCount=517|Time Used 429.4 mics
2014-05-29 15:51:11|OK|Insert Into sum_market_pay|rowCount=466|Time Used 356.6 mics
2014-05-29 15:51:11|OK|Insert Into sum_market_pay|rowCount=475|Time Used 377.7 mics
2014-05-29 15:51:11|OK|Insert Into sum_market_pay|rowCount=509|Time Used 426.2 mics
2014-05-29 15:51:12|OK|Insert Into sum_market_pay|rowCount=448|Time Used 324.8 mics
2014-05-29 15:51:12|OK|Insert Into sum_market_pay|rowCount=478|Time Used 375.9 mics
2014-05-29 15:51:12|OK|Insert Into sum_market_pay|rowCount=478|Time Used 367.1 mics
2014-05-29 15:51:13|OK|Insert Into sum_market_pay|rowCount=442|Time Used 321.8 mics
2014-05-29 15:51:13|OK|Insert Into sum_market_pay|rowCount=492|Time Used 395.5 mics
2014-05-29 15:51:13|OK|Insert Into sum_market_pay|rowCount=364|Time Used 230.7 mics
2014-05-29 15:51:14|OK|Insert Into sum_market_pay|rowCount=424|Time Used 295.8 mics
2014-05-29 15:51:14|OK|Insert Into sum_market_pay|rowCount=404|Time Used 264.3 mics
2014-05-29 15:51:14|OK|Insert Into sum_market_pay|rowCount=408|Time Used 262.7 mics
2014-05-29 15:51:19|OK|Insert Into sum_market_pay|rowCount=413|Time Used 275.4 mics
2014-05-29 15:51:20|OK|Insert Into sum_market_pay|rowCount=379|Time Used 232.8 mics
2014-05-29 15:51:20|OK|Insert Into sum_market_pay|rowCount=369|Time Used 223.1 mics
2014-05-29 15:51:20|OK|Insert Into sum_market_pay|rowCount=361|Time Used 208.4 mics
2014-05-29 15:51:20|OK|Insert Into sum_market_pay|rowCount=367|Time Used 207.9 mics
2014-05-29 15:51:21|OK|Insert Into sum_market_pay|rowCount=385|Time Used 235.1 mics
2014-05-29 15:51:21|OK|Insert Into sum_market_pay|rowCount=481|Time Used 369.9 mics
2014-05-29 15:51:21|OK|Insert Into sum_market_pay|rowCount=423|Time Used 286.4 mics
2014-05-29 15:51:22|OK|Insert Into sum_market_pay|rowCount=400|Time Used 253.2 mics
2014-05-29 15:51:22|OK|Insert Into sum_market_pay|rowCount=452|Time Used 334 mics
2014-05-29 15:51:22|OK|Insert Into sum_market_pay|rowCount=426|Time Used 288.1 mics
2014-05-29 15:51:22|OK|Insert Into sum_market_pay|rowCount=437|Time Used 303.4 mics
2014-05-29 15:51:23|OK|Insert Into sum_market_pay|rowCount=324|Time Used 165.5 mics
2014-05-29 15:51:23|OK|Insert Into sum_market_pay|rowCount=325|Time Used 180.3 mics
2014-05-29 15:51:23|OK|Insert Into sum_market_pay|rowCount=363|Time Used 215.4 mics
2014-05-29 15:51:23|OK|Insert Into sum_market_pay|rowCount=369|Time Used 211.4 mics
2014-05-29 15:51:23|OK|Insert Into sum_market_pay|rowCount=382|Time Used 225.3 mics
2014-05-29 15:51:24|OK|Insert Into sum_market_pay|rowCount=382|Time Used 226.5 mics
2014-05-29 15:51:24|OK|Insert Into sum_market_pay|rowCount=335|Time Used 182.4 mics
2014-05-29 15:51:24|OK|Insert Into sum_market_pay|rowCount=309|Time Used 153.4 mics
2014-05-29 15:51:24|OK|Insert Into sum_market_pay|rowCount=323|Time Used 167.2 mics
2014-05-29 15:51:24|OK|Insert Into sum_market_pay|rowCount=386|Time Used 231.5 mics
2014-05-29 15:51:25|OK|Insert Into sum_market_pay|rowCount=323|Time Used 164.1 mics
2014-05-29 15:51:25|OK|Insert Into sum_market_pay|rowCount=308|Time Used 151.5 mics
2014-05-29 15:51:25|OK|Insert Into sum_market_pay|rowCount=364|Time Used 211.5 mics
2014-05-29 15:51:25|OK|Insert Into sum_market_pay|rowCount=275|Time Used 120.8 mics
2014-05-29 15:51:25|OK|Insert Into sum_market_pay|rowCount=358|Time Used 200.7 mics
2014-05-29 15:51:25|OK|Insert Into sum_market_pay|rowCount=365|Time Used 210.6 mics
2014-05-29 15:51:26|OK|Insert Into sum_market_pay|rowCount=416|Time Used 295.3 mics
2014-05-29 15:51:26|OK|Insert Into sum_market_pay|rowCount=435|Time Used 312.9 mics
2014-05-29 15:51:29|OK|Insert Into sum_market_pay|rowCount=399|Time Used 267.1 mics
2014-05-29 15:51:29|OK|Insert Into sum_market_pay|rowCount=322|Time Used 175.5 mics
2014-05-29 15:51:30|OK|Insert Into sum_market_pay|rowCount=348|Time Used 195.7 mics
2014-05-29 15:51:30|OK|Insert Into sum_market_pay|rowCount=384|Time Used 242.9 mics
2014-05-29 15:51:30|OK|Insert Into sum_market_pay|rowCount=376|Time Used 243.7 mics
2014-05-29 15:51:30|OK|Insert Into sum_market_pay|rowCount=353|Time Used 197 mics
2014-05-29 15:51:31|OK|Insert Into sum_market_pay|rowCount=358|Time Used 202 mics
2014-05-29 15:51:31|OK|Insert Into sum_market_pay|rowCount=366|Time Used 211 mics
2014-05-29 15:51:31|OK|Insert Into sum_market_pay|rowCount=318|Time Used 165 mics
2014-05-29 15:51:31|OK|Insert Into sum_market_pay|rowCount=328|Time Used 174.3 mics
2014-05-29 15:51:31|OK|Insert Into sum_market_pay|rowCount=305|Time Used 163.7 mics
2014-05-29 15:51:31|OK|Insert Into sum_market_pay|rowCount=289|Time Used 136 mics
2014-05-29 15:51:32|OK|Insert Into sum_market_pay|rowCount=296|Time Used 140.2 mics
2014-05-29 15:51:32|OK|Insert Into sum_market_pay|rowCount=304|Time Used 148.7 mics
2014-05-29 15:51:32|OK|Insert Into sum_market_pay|rowCount=305|Time Used 150.8 mics
2014-05-29 15:51:32|OK|Insert Into sum_market_pay|rowCount=271|Time Used 124.9 mics
2014-05-29 15:51:32|OK|Insert Into sum_market_pay|rowCount=242|Time Used 97.7 mics
2014-05-29 15:51:32|OK|Insert Into sum_market_pay|rowCount=239|Time Used 94.2 mics
2014-05-29 15:51:32|OK|Insert Into sum_market_pay|rowCount=293|Time Used 142.7 mics
2014-05-29 15:51:32|OK|Insert Into sum_market_pay|rowCount=285|Time Used 128.4 mics
2014-05-29 15:51:32|OK|Insert Into sum_market_pay|rowCount=161|Time Used 46.4 mics
2014-05-29 15:51:33|OK|Insert Into sum_market_pay|rowCount=304|Time Used 147.5 mics
2014-05-29 15:51:33|OK|Insert Into sum_market_pay|rowCount=300|Time Used 148.2 mics
2014-05-29 15:51:33|OK|Insert Into sum_market_pay|rowCount=333|Time Used 179.8 mics
2014-05-29 15:51:33|OK|Insert Into sum_market_pay|rowCount=328|Time Used 173.2 mics
2014-05-29 15:51:33|OK|Insert Into sum_market_pay|rowCount=288|Time Used 135.8 mics
2014-05-29 15:51:33|OK|Insert Into sum_market_pay|rowCount=296|Time Used 150.6 mics
2014-05-29 15:51:34|OK|Insert Into sum_market_pay|rowCount=259|Time Used 112.6 mics
2014-05-29 15:51:34|OK|Insert Into sum_market_pay|rowCount=235|Time Used 91.5 mics
2014-05-29 15:51:34|OK|Insert Into sum_market_pay|rowCount=246|Time Used 101.8 mics
2014-05-29 15:51:38|OK|Insert Into sum_market_pay|rowCount=320|Time Used 164.1 mics
2014-05-29 15:51:38|OK|Insert Into sum_market_pay|rowCount=242|Time Used 100.9 mics
2014-05-29 15:51:38|OK|Insert Into sum_market_pay|rowCount=261|Time Used 108.8 mics
2014-05-29 15:51:38|OK|Insert Into sum_market_pay|rowCount=245|Time Used 100.1 mics
2014-05-29 15:51:38|OK|Insert Into sum_market_pay|rowCount=227|Time Used 86.4 mics
2014-05-29 15:51:39|OK|Insert Into sum_market_pay|rowCount=186|Time Used 62 mics
2014-05-29 15:51:39|OK|Insert Into sum_market_pay|rowCount=160|Time Used 43.3 mics
2014-05-29 15:51:39|OK|Insert Into sum_market_pay|rowCount=164|Time Used 47.6 mics
2014-05-29 15:51:39|OK|Insert Into sum_market_pay|rowCount=252|Time Used 101.4 mics
2014-05-29 15:51:39|OK|Insert Into sum_market_pay|rowCount=307|Time Used 150.8 mics
2014-05-29 15:51:39|OK|Insert Into sum_market_pay|rowCount=301|Time Used 150.9 mics
2014-05-29 15:51:39|OK|Insert Into sum_market_pay|rowCount=300|Time Used 144.9 mics
2014-05-29 15:51:39|OK|Insert Into sum_market_pay|rowCount=277|Time Used 124.2 mics
2014-05-29 15:51:39|OK|Insert Into sum_market_pay|rowCount=242|Time Used 101.4 mics
2014-05-29 15:51:39|OK|Insert Into sum_market_pay|rowCount=229|Time Used 85.5 mics
2014-05-29 15:51:40|OK|Insert Into sum_market_pay|rowCount=254|Time Used 102.3 mics
2014-05-29 15:51:40|OK|Insert Into sum_market_pay|rowCount=241|Time Used 101.1 mics
2014-05-29 15:51:40|OK|Insert Into sum_market_pay|rowCount=209|Time Used 70.9 mics
2014-05-29 15:51:40|OK|Insert Into sum_market_pay|rowCount=258|Time Used 105.6 mics
2014-05-29 15:51:40|OK|Insert Into sum_market_pay|rowCount=264|Time Used 116.2 mics
2014-05-29 15:51:40|OK|Insert Into sum_market_pay|rowCount=297|Time Used 139.8 mics
2014-05-29 15:51:40|OK|Insert Into sum_market_pay|rowCount=229|Time Used 89.1 mics
2014-05-29 15:51:40|OK|Insert Into sum_market_pay|rowCount=286|Time Used 131 mics
2014-05-29 15:51:40|OK|Insert Into sum_market_pay|rowCount=260|Time Used 110.9 mics
2014-05-29 15:51:41|OK|Insert Into sum_market_pay|rowCount=258|Time Used 111.1 mics
2014-05-29 15:51:41|OK|Insert Into sum_market_pay|rowCount=242|Time Used 101.5 mics
2014-05-29 15:51:41|OK|Insert Into sum_market_pay|rowCount=292|Time Used 140.9 mics
2014-05-29 15:51:41|OK|Insert Into sum_market_pay|rowCount=162|Time Used 45.1 mics
2014-05-29 15:51:41|OK|Insert Into sum_market_pay|rowCount=212|Time Used 78.3 mics
2014-05-29 15:51:41|OK|Insert Into sum_market_pay|rowCount=206|Time Used 75.5 mics
2014-05-29 15:51:44|OK|Insert Into sum_market_pay|rowCount=214|Time Used 78.1 mics
2014-05-29 15:51:44|OK|Insert Into sum_market_pay|rowCount=188|Time Used 60.4 mics
2014-05-29 15:51:44|OK|Insert Into sum_market_pay|rowCount=194|Time Used 65 mics
2014-05-29 15:51:44|OK|Insert Into sum_market_pay|rowCount=224|Time Used 82 mics
2014-05-30 15:55:07|OK|Insert Into sum_reg_trans|rowCount=384|Time Used 1577.3 mics
2014-05-30 15:57:03|OK|Insert Into sum_reg_trans|rowCount=349|Time Used 3184.2 mics
2014-05-30 15:59:01|OK|Insert Into sum_reg_trans|rowCount=386|Time Used 2386.8 mics
2014-05-30 16:22:33|OK|Delete From sum_reg_trans|Rows=0
2014-05-30 16:22:34|OK|Insert Into sum_reg_trans|rowCount=393|Time Used 1399.4 mics
2014-05-30 16:22:39|OK|Delete From sum_reg_trans|Rows=393
2014-05-30 16:22:41|OK|Insert Into sum_reg_trans|rowCount=393|Time Used 2120.8 mics
